"city","gent","vuln","mean_11","mean_19"
"chil",0,0,75.3678756476684,75.4766839378238
"chil",0,1,80.7736842105263,80.7736842105263
"chil",0,1,91.0230769230769,91.0230769230769
"chil",1,1,54.4368421052632,55.1842105263158
"chil",0,0,90.875,90.875
"chil",0,0,86.3811659192825,86.3811659192825
"chil",0,0,45.6168831168831,46.0281385281385
"chil",0,0,72.0364500792393,72.1093502377179
"chil",0,0,76.8348017621145,76.8348017621145
"chil",0,0,67.8150572831424,67.8150572831424
"chil",1,1,89.4325068870523,89.4325068870523
"chil",0,0,44.2748226950355,45.2845744680851
"chil",0,1,85.3631284916201,85.3631284916201
"chil",0,1,88.5988700564972,88.5988700564972
"chil",1,1,79.1713747645951,79.2485875706215
"chil",0,0,76.6306620209059,76.6306620209059
"chil",0,0,83.9895615866388,83.9895615866388
"chil",0,0,45.9658273381295,46.3507194244604
"chil",0,1,74.202743902439,74.202743902439
"chil",0,0,47.1643192488263,48.5821596244131
"chil",0,0,72.2367816091954,72.2367816091954
"chil",0,0,62.6722054380665,62.7416918429003
"chil",0,0,72.1904761904762,73.1954887218045
"chil",0,0,71.5135135135135,72.4671814671815
"chil",0,0,62.2094972067039,62.3240223463687
"chil",0,0,75.1144827586207,75.1724137931034
"chil",0,0,72.9886104783599,73.9293849658314
"chil",0,0,74.1351724137931,74.1351724137931
"chil",0,0,72.1270718232044,72.1270718232044
"chil",0,0,70.9166666666667,70.9166666666667
"chil",0,0,75.0110497237569,75.0110497237569
"chil",0,0,73.9726775956284,73.9726775956284
"chil",0,0,73.8756756756757,73.8756756756757
"chil",0,0,63.5746835443038,64.0810126582278
"chil",0,0,70.9558011049724,70.9558011049724
"chil",0,0,73.7444444444444,73.7444444444444
"chil",0,0,77.0027700831025,77.0027700831025
"chil",1,1,77.3817934782609,77.3817934782609
"chil",0,1,74.683908045977,74.683908045977
"chil",1,1,74.3562841530055,74.4021857923497
"chil",1,1,73.9365482233503,74.4187817258883
"chil",1,1,77.0732044198895,77.0732044198895
"chil",1,1,78.0825309491059,78.0825309491059
"chil",0,1,75.7758241758242,75.7758241758242
"chil",1,1,79.1762589928058,79.1762589928058
"chil",0,1,75.4656319290466,75.4656319290466
"chil",1,1,76.7665094339623,76.7665094339623
"chil",1,1,80.1189979123173,80.1722338204593
"chil",0,1,80.1066282420749,80.1066282420749
"chil",0,1,76.4481865284974,76.4481865284974
"chil",1,1,78.7757009345794,78.7757009345794
"chil",1,1,78.9076086956522,78.9076086956522
"chil",1,1,79.3131868131868,79.3131868131868
"chil",1,1,82.0649762282092,82.148969889065
"chil",0,0,75.8109589041096,75.8109589041096
"chil",0,0,77.8266666666667,77.8266666666667
"chil",1,1,75.5571428571429,75.5571428571429
"chil",0,1,76.6536964980545,76.7334630350195
"chil",1,1,80.1009316770186,80.2437888198758
"chil",0,1,75.6646341463415,75.6646341463415
"chil",1,1,79.1771117166213,79.1771117166213
"chil",1,1,72.8719512195122,72.8719512195122
"chil",1,1,68.2417582417582,68.2417582417582
"chil",1,1,77.2255434782609,77.2255434782609
"chil",0,1,76.7307692307692,76.7307692307692
"chil",0,0,78.9125683060109,78.9125683060109
"chil",0,0,81.0583657587549,81.0583657587549
"chil",1,1,70.0738636363636,70.0738636363636
"chil",0,0,49.5272067714631,50.2152357920193
"chil",0,0,54.4758241758242,55.0692307692308
"chil",0,0,74.804469273743,74.804469273743
"chil",0,0,82.0964285714286,82.0964285714286
"chil",0,0,81.9266666666667,81.9266666666667
"chil",0,0,83.8323699421965,83.8323699421965
"chil",0,0,85.3283582089552,85.3283582089552
"chil",0,0,84.6978851963746,84.6978851963746
"chil",0,0,89.0614035087719,89.0614035087719
"chil",0,0,91.8058252427184,91.8058252427184
"chil",0,0,82.8372093023256,82.8372093023256
"chil",0,0,82.9069767441861,83.1395348837209
"chil",0,0,79.6666666666667,80.2011494252874
"chil",0,0,85.0702576112412,85.3395784543326
"chil",0,0,92.4848484848485,92.4848484848485
"chil",0,0,92.5753424657534,92.8493150684932
"chil",0,0,88.9408212560386,89.1606280193237
"chil",1,1,78.9090909090909,78.9090909090909
"chil",0,0,62.73795761079,62.73795761079
"chil",0,0,59.2157434402332,59.263556851312
"chil",0,0,68.3612804878049,68.4336890243902
"chil",0,0,56.7255834053587,56.8111495246327
"chil",0,0,51.4682696097753,51.7646826960978
"chil",0,0,61.373840445269,61.373840445269
"chil",0,0,62.5912007332722,62.711274060495
"chil",0,0,63.2839140103781,63.3143068939955
"chil",0,0,53.7608384945212,53.8732729871367
"chil",1,1,76.7586726998492,76.7586726998492
"chil",0,0,65.1204460966543,65.1204460966543
"chil",0,0,69.9381044487427,69.9381044487427
"chil",0,0,42.1861423220974,42.3584269662921
"chil",0,0,54.1353846153846,54.2404395604396
"chil",0,0,52.3141405588484,52.3827265029636
"chil",0,0,49.4523693209575,49.8255984367367
"chil",0,0,42.3766738660907,42.6259179265659
"chil",1,1,72.6582278481013,73.2943037974684
"chil",0,1,76.7020316027088,76.7020316027088
"chil",1,1,65.8544698544699,66.4428274428274
"chil",1,1,71.3546423135464,71.3546423135464
"chil",0,1,72.7171052631579,72.7171052631579
"chil",1,1,74.868544600939,74.868544600939
"chil",1,1,85.0276679841897,85.0276679841897
"chil",1,1,75.3242105263158,75.3242105263158
"chil",0,0,71.832709113608,71.9550561797753
"chil",0,0,73.7635501355014,73.7635501355014
"chil",0,1,69.5836385836386,69.5836385836386
"chil",1,1,70.4823848238482,70.4823848238482
"chil",1,1,61.2413350449294,61.3260590500642
"chil",0,0,68.60219478738,68.60219478738
"chil",1,1,72.0203804347826,72.0203804347826
"chil",0,1,72.8267394270123,72.8267394270123
"chil",1,1,71.0681198910082,71.0681198910082
"chil",0,1,77.0916784203103,77.0916784203103
"chil",0,1,72.8708791208791,72.9271978021978
"chil",0,0,67.095166163142,67.095166163142
"chil",0,0,73.6139359698682,73.6139359698682
"chil",1,1,70.082304526749,70.1371742112483
"chil",1,1,73.1735751295337,73.1735751295337
"chil",1,1,73.1826086956522,73.1826086956522
"chil",1,1,66.2342342342342,66.8693693693694
"chil",0,1,53.2966841186736,55.5706806282722
"chil",0,1,74.7086183310534,74.7086183310534
"chil",0,0,65.1753424657534,65.1753424657534
"chil",0,0,64.8202959830867,64.9048625792812
"chil",0,1,69.5739130434783,69.7286956521739
"chil",0,1,77.1464737793852,77.1464737793852
"chil",0,1,65.2742653606411,66.9029385574354
"chil",0,1,59.2567567567568,59.2857142857143
"chil",0,0,67.764982373678,67.764982373678
"chil",0,0,52.6573099415205,52.7397660818713
"chil",0,0,64.6851265822785,64.6851265822785
"chil",0,0,63.4953560371517,63.5603715170279
"chil",0,1,64.6901408450704,64.6901408450704
"chil",0,0,65.2116129032258,65.2445161290323
"chil",0,1,69.5121951219512,69.5121951219512
"chil",1,1,67.2157360406091,67.2157360406091
"chil",1,1,75.9222373806276,75.9222373806276
"chil",0,1,76.0381991814461,76.0381991814461
"chil",1,1,69.0949105914718,70.3204951856946
"chil",0,1,56.2434895833333,56.6510416666667
"chil",0,1,70.8246376811594,70.8246376811594
"chil",0,1,74.1170960187354,74.1170960187354
"chil",0,1,71.7131147540984,71.9508196721311
"chil",0,1,73.775956284153,74.0109289617486
"chil",0,0,91.933734939759,91.7996987951807
"chil",0,1,86.5305755395683,86.5305755395683
"chil",0,0,73.5340909090909,74.344696969697
"chil",0,0,90.7572016460905,90.7572016460905
"chil",1,1,84.055900621118,84.055900621118
"chil",0,1,84.4130434782609,84.4130434782609
"chil",0,0,66.9427480916031,66.9427480916031
"chil",1,1,78.9544364508393,78.9544364508393
"chil",0,1,68.2845528455285,68.2845528455285
"chil",0,1,68.1584699453552,68.1584699453552
"chil",1,1,68.0067720090293,68.2821670428894
"chil",0,1,74.2868852459016,74.2868852459016
"chil",0,1,78.0133779264214,78.0133779264214
"chil",0,1,72.9123287671233,72.9123287671233
"chil",0,1,77.0191780821918,77.0191780821918
"chil",0,1,80.292817679558,80.292817679558
"chil",0,1,75.3117408906883,75.3117408906883
"chil",0,1,82.6,82.9551401869159
"chil",0,1,75.207650273224,75.207650273224
"chil",0,1,72.8807588075881,73.4119241192412
"chil",0,1,79.7894736842105,79.7894736842105
"chil",0,1,75.712401055409,75.712401055409
"chil",0,0,86.0589887640449,86.0589887640449
"chil",0,0,87.1045197740113,87.1045197740113
"chil",1,1,87.7553956834532,87.7553956834532
"chil",1,1,91.7071547420965,91.7071547420965
"chil",1,1,90.4745762711864,90.4745762711864
"chil",1,1,89.349593495935,89.349593495935
"chil",0,1,81.7434944237918,82.3104089219331
"chil",0,0,76.732052578362,81.4954499494439
"chil",0,0,67.9925816023739,70.7462908011869
"chil",1,1,71.1752988047809,71.1752988047809
"chil",1,1,74.528,74.528
"chil",1,1,71.9354838709677,71.9354838709677
"chil",1,1,75.4502164502164,75.4502164502164
"chil",1,1,79.8445040214477,79.8445040214477
"chil",0,1,83.181660899654,83.181660899654
"chil",0,1,83.540158870256,83.540158870256
"chil",0,1,78.0455801104972,78.0455801104972
"chil",1,1,78.8675889328063,78.8675889328063
"chil",1,1,70.1881868131868,70.1881868131868
"chil",1,1,65.7185251798561,65.7697841726619
"chil",0,0,81.4540540540541,81.4540540540541
"chil",0,0,83.1937984496124,83.1937984496124
"chil",0,0,76.7142857142857,76.7142857142857
"chil",1,1,72.7486338797814,73.0273224043716
"chil",1,1,36.9436493738819,37.7039355992844
"chil",0,1,79.7629310344828,79.7629310344828
"chil",1,1,77.5498652291105,77.5498652291105
"chil",0,0,70.9180327868852,70.9180327868852
"chil",0,0,77.8170731707317,77.8170731707317
"chil",0,0,89.6290801186944,89.6290801186944
"chil",0,1,86.7707182320442,86.7707182320442
"chil",0,0,85.5464480874317,85.5464480874317
"chil",0,0,80.6694214876033,80.6694214876033
"chil",0,0,80.0904109589041,80.0904109589041
"chil",0,0,82.453488372093,82.453488372093
"chil",1,1,80.6869070208729,80.6869070208729
"chil",1,1,77.1725888324873,77.1725888324873
"chil",0,0,82.1823770491803,82.2643442622951
"chil",0,0,86.2339832869081,86.2339832869081
"chil",1,1,86.4138888888889,86.4138888888889
"chil",0,0,86.425,86.425
"chil",0,0,87.6796657381616,87.6796657381616
"chil",0,1,72.8006872852234,73.1512027491409
"chil",0,0,65.6418829740431,65.6797184337879
"chil",1,1,71.7472222222222,71.7472222222222
"chil",1,1,72.5067934782609,72.5067934782609
"chil",0,1,84.1389961389961,84.1389961389961
"chil",0,1,71.8224637681159,71.8224637681159
"chil",1,1,62.9335142469471,62.9905020352782
"chil",0,1,65.7903448275862,65.7903448275862
"chil",0,1,65.3196829590489,65.3196829590489
"chil",0,1,60.7086614173228,60.7086614173228
"chil",1,1,75.2259259259259,75.3037037037037
"chil",0,1,75.7900900900901,75.8648648648649
"chil",0,1,69.9527896995708,69.9527896995708
"chil",0,1,38.2357894736842,39.0326315789474
"chil",1,1,73.5681511470985,73.6221322537112
"chil",1,1,71.7948717948718,72.027972027972
"chil",0,1,73.9097320169252,73.9746121297602
"chil",0,0,74.2986301369863,74.2986301369863
"chil",0,1,75.3242506811989,75.3242506811989
"chil",0,1,76.3722222222222,76.3722222222222
"chil",0,1,71.3753424657534,71.3753424657534
"chil",1,1,72.259842519685,72.259842519685
"chil",0,1,70.3405405405405,70.4126126126126
"chil",0,1,49.088141025641,49.8141025641026
"chil",0,1,71.379781420765,71.379781420765
"chil",0,0,36.2135907093534,36.4615505335844
"chil",0,0,33.3788684719536,33.5314313346228
"chil",0,0,44.8281101614435,45.835232668566
"chil",0,0,19.7733428367783,20.4027459954233
"chil",0,0,33.033891610049,33.6095749723495
"chil",0,0,15.5253534291389,17.2594929314172
"chil",0,0,33.1858416360776,33.3962244362874
"chil",0,0,51.7728781412992,52.4061166429588
"chil",0,0,54.1060171919771,54.202005730659
"chil",0,0,35.7872860635697,36.645908241047
"chil",0,0,58.9440052700922,59.1340579710145
"chil",0,0,26.4599652710785,27.0915492957746
"chil",0,0,21.3783783783784,21.9189189189189
"chil",0,0,11.4542997542998,11.892628992629
"chil",0,0,30.3619573039098,31.3112257136004
"chil",0,0,53.0768874478925,53.3056970819824
"chil",0,0,47.9932916955818,48.1681702521397
"chil",1,1,50.9654088050314,51.2926774483378
"chil",0,0,86.5042955326461,86.5395189003436
"chil",0,0,69.250569476082,69.7289293849658
"chil",0,1,87.828125,87.828125
"chil",0,1,79.9917355371901,79.9566115702479
"chil",0,1,79.927619047619,79.927619047619
"chil",1,1,70.945987654321,71.2885802469136
"chil",0,1,69.2279792746114,69.6113989637306
"chil",0,0,62.3475935828877,64.5828877005348
"chil",1,1,65.5603112840467,65.9416342412451
"chil",0,1,66.5836734693878,66.6734693877551
"chil",0,0,61.8826291079812,63.5023474178404
"chil",1,1,74.3382352941177,74.6691176470588
"chil",1,1,72.9618055555556,72.9618055555556
"chil",0,1,71.9228571428571,72.3457142857143
"chil",0,1,73.5926966292135,73.5926966292135
"chil",1,1,55.3439153439153,55.5061728395062
"chil",0,0,70.117994100295,70.3628318584071
"chil",1,1,68.8149171270718,68.8149171270718
"chil",0,0,54.3452054794521,54.5835616438356
"chil",0,0,57.843137254902,57.9775910364146
"chil",0,0,61,61.168
"chil",0,1,34.5321494182486,34.8150642988365
"chil",0,1,74.2121212121212,74.3911845730028
"chil",0,0,65.9204545454545,65.9204545454545
"chil",0,0,71.6027397260274,71.6027397260274
"chil",0,0,73.9172413793103,73.9172413793103
"chil",0,0,63.8715277777778,64.0173611111111
"chil",1,1,79.5287769784173,79.5287769784173
"chil",0,0,69.1364829396325,69.249343832021
"chil",0,0,49.2436804853387,49.8473205257836
"chil",0,0,60.3650793650794,60.7079365079365
"chil",0,1,37.0449197860963,39.7080213903743
"chil",0,1,73.196875,73.6875
"chil",0,1,73.7435897435897,74.2234432234432
"chil",1,1,77.2007299270073,77.3467153284672
"chil",0,1,73.5867158671587,73.5867158671587
"chil",0,1,67.1842105263158,67.1842105263158
"chil",1,1,71.2978142076503,71.2978142076503
"chil",0,1,79.9945355191257,79.9945355191257
"chil",0,1,56.735,56.735
"chil",0,1,69.6228813559322,69.8029661016949
"chil",0,1,71.3333333333333,71.3333333333333
"chil",0,1,77.5817694369973,77.5817694369973
"chil",0,1,72.7884615384615,72.7884615384615
"chil",1,1,71.0239361702128,71.0239361702128
"chil",0,1,64.3123287671233,64.3123287671233
"chil",0,1,74.9440860215054,75.0559139784946
"chil",0,1,71.7258883248731,71.7258883248731
"chil",0,1,75.0446009389671,75.0446009389671
"chil",1,1,69.5344827586207,69.6810344827586
"chil",1,1,75.0976430976431,75.0976430976431
"chil",1,1,62.9930555555556,63.1585648148148
"chil",0,1,56.496644295302,56.9712900820283
"chil",0,0,53.7606837606838,54.0241327300151
"chil",0,1,57.8099203475742,58.216509775525
"chil",0,0,58.1521739130435,58.2274247491639
"chil",0,1,61.8560553633218,61.8560553633218
"chil",0,0,63.2075176194205,63.407204385278
"chil",0,0,60.6905574516496,60.6905574516496
"chil",0,1,66.3883374689826,66.7034739454094
"chil",1,1,57.9345878136201,58.1124551971326
"chil",0,1,53.7797356828194,53.9096916299559
"chil",1,1,37.1034482758621,37.7537295182196
"chil",0,0,60.9185333647725,61.3701957085593
"chil",1,1,52.1975752132914,52.3578805568029
"chil",1,1,44.9557522123894,45.1802781289507
"chil",0,1,45.6380786026201,45.9404366812227
"chil",1,1,59.7907542579075,59.7907542579075
"chil",0,0,42.9596715328467,43.3587591240876
"chil",1,1,48.7921751615219,48.9712849964106
"chil",0,0,43.8661152752649,45.3106745929181
"chil",0,0,39.8836565096953,40.0602493074792
"chil",0,1,67.7437802349689,68.1525570145128
"chil",0,1,49.8021168890934,49.9208467556374
"chil",0,0,7.32386666912076,7.57731313614695
"chil",0,0,38.4847015549239,39.347935127905
"chil",0,1,44.4405529953917,44.658064516129
"chil",0,0,21.4248104285593,21.576041577916
"chil",0,1,66.8986425339367,66.9484162895928
"chil",0,1,59.1385041551247,59.1385041551247
"chil",0,1,67.1780701754386,67.2140350877193
"chil",0,1,63.8342541436464,63.8895027624309
"chil",1,1,61.3084745762712,62.7502824858757
"chil",0,1,57.08125,57.235
"chil",1,1,65.4790502793296,65.4790502793296
"chil",1,1,73.931338028169,73.931338028169
"chil",0,1,80.2050561797753,80.2050561797753
"chil",1,1,70.8046767537827,70.8046767537827
"chil",1,1,64.4133148404993,64.4701803051318
"chil",0,1,68.6542553191489,68.7087765957447
"chil",0,1,59.7586107921929,60.546785304248
"chil",0,0,16.2494749800855,16.3532478818162
"chil",0,0,47.7041223404255,47.8174867021277
"chil",0,0,35.8814120242692,36.0619139547711
"chil",0,0,40.0543966200158,40.4053340374967
"chil",0,0,44.4062735257215,44.5219573400251
"chil",0,1,53.1766220391349,53.2497425334707
"chil",0,1,49.86251950078,51.7724258970359
"chil",0,1,29.3824339653217,30.2858531842489
"chil",0,0,27.0080802035014,27.2142750261858
"chil",0,1,35.6885800150263,35.9271224643125
"chil",0,0,31.9723131884489,32.1050908008336
"chil",0,1,44.1694499017682,44.4209233791749
"chil",0,0,52.6298472385429,53.048178613396
"chil",0,1,50.050967369333,51.1757146982385
"chil",1,1,49.3335602450647,49.5786249149081
"chil",0,1,68.0475737392959,68.0475737392959
"chil",1,1,67.8259564891223,67.8259564891223
"chil",1,1,32.2540774218904,32.3338573393594
"chil",0,1,54.1257110352674,54.1518771331058
"chil",0,1,56.4905660377358,56.6814223512337
"chil",0,1,42.8677571388966,43.0393678957582
"chil",0,1,56.5602140945584,56.6538804638715
"chil",0,1,59.5401203610832,59.6624874623872
"chil",0,1,59.5654281098546,59.5654281098546
"chil",0,1,53.2343416170021,53.4343865961993
"chil",0,1,57.9167240192705,58.4377150722643
"chil",0,1,45.0888888888889,45.1135802469136
"chil",0,1,57.0469273743017,57.195530726257
"chil",1,1,53.3172129268852,54.5851478340591
"chil",0,1,68.3610804851158,68.4062844542448
"chil",0,1,55.5585072738773,55.786211258697
"chil",1,1,67.0129851996649,68.2266126780229
"chil",0,1,47.0647857889237,47.1128526645768
"chil",0,1,53.3719165085389,53.5145477545857
"chil",0,0,51.0211302211302,51.1749385749386
"chil",0,1,61.3358778625954,61.5927256398743
"chil",0,0,46.6425736961451,46.8069727891156
"chil",1,1,60.5510416666667,60.759375
"chil",1,1,84.1666666666667,84.1666666666667
"chil",0,0,38.9410222804718,39.2842164388691
"chil",0,0,34.3657004141082,36.2683135798943
"chil",0,0,48.6910803034266,50.1169238817682
"chil",0,0,38.1619365609349,38.3430717863105
"chil",0,0,42.5006707807888,42.8425006707808
"chil",0,0,31.4856886569355,31.9049987768083
"chil",0,0,28.7405206564799,29.1250707413696
"chil",0,0,37.1139954853273,37.6543453724605
"chil",0,0,43.1303664921466,43.7549738219895
"chil",0,1,57.1993271656855,58.5407905803196
"chil",0,0,30.8011755168221,31.0968788001621
"chil",0,0,61.6066666666667,62.4791452991453
"chil",0,1,31.7308573298429,33.3893979057592
"chil",0,1,49.5594405594406,49.9286713286713
"chil",0,0,47.6303538175047,47.87104283054
"chil",0,1,52.0827604442094,52.4801692226335
"chil",0,1,62.104271991911,64.2735085945399
"chil",1,1,17.0483479105928,17.4484936831876
"chil",0,0,42.7655444864308,43.113363105462
"chil",0,0,39.9983572895277,40.5158110882957
"chil",0,1,76.2919254658385,76.2919254658385
"chil",0,1,69.6397260273973,69.6397260273973
"chil",1,1,62.9187749667111,63.5672436750999
"chil",1,1,81.4760793465578,81.8043562816025
"chil",1,1,71.6543753439736,71.6813428728674
"chil",0,1,69.9096509240246,70.0951403148528
"chil",1,1,65.6692961165049,65.6692961165049
"chil",0,1,65.4312668463612,65.4312668463612
"chil",0,0,43.3253513794899,43.665799062988
"chil",1,1,67.5084033613445,67.5084033613445
"chil",0,1,68.6678787878788,68.769696969697
"chil",1,1,67.6630727762803,67.6630727762803
"chil",0,1,70.3397823458283,70.4461910519952
"chil",0,1,73.9723756906077,73.9723756906077
"chil",0,1,75.1090308370044,75.1090308370044
"chil",0,1,67.8342490842491,68.1602564102564
"chil",0,1,65.0413223140496,65.1101928374656
"chil",0,1,63.6615008156607,63.6615008156607
"chil",1,1,64.7142857142857,64.7142857142857
"chil",0,1,70.4167679222357,70.4750911300121
"chil",0,0,40.0795093139482,40.1458427987278
"chil",0,0,45.5997842502697,45.6477885652643
"chil",0,0,54.821479374111,54.8520625889047
"chil",0,0,39.5967184801382,40.2910189982729
"chil",0,0,51.0294573643411,51.2325581395349
"chil",0,0,45.4828767123288,45.4828767123288
"chil",1,1,61.8676671214188,61.8676671214188
"chil",1,1,66.511690647482,66.6627697841727
"chil",0,1,69.2769857433809,69.2769857433809
"chil",1,1,60.2431482782853,60.2431482782853
"chil",1,1,60.5120274914089,60.5725085910653
"chil",0,1,62.0430107526882,62.084229390681
"chil",0,0,63.7441386340469,63.7441386340469
"chil",0,0,60.4632922936617,60.9005927952576
"chil",0,0,61.5507839127471,61.5794137695978
"chil",0,0,40.8070953436807,41.641748495407
"chil",0,0,45.9281271596406,46.054595715273
"chil",0,0,55.374659400545,55.374659400545
"chil",0,0,56.4774774774775,56.5135135135135
"chil",0,1,58.6980298913044,58.8325407608696
"chil",0,0,64.7950138504155,65.5013850415512
"chil",1,1,14.3714035343946,14.4137578501534
"chil",0,1,54.1739631336406,54.1739631336406
"chil",0,0,53.748483881264,54.4194063198213
"chil",1,1,22.46213562676,22.7137529492351
"chil",0,0,33.5275708831445,33.9268323214621
"chil",0,1,77.1562250066649,77.7168754998667
"chil",0,0,55.4711820253989,57.1830022793878
"chil",1,1,65.6395765472313,66.3998371335505
"chil",1,1,68.6635262449529,69.7760046144972
"chil",0,1,56.4462548087803,56.9775967413442
"chil",1,1,62.4608695652174,62.496442687747
"chil",0,0,31.2307249712313,31.5388377445339
"chil",0,0,25.6742953505179,26.0227655986509
"chil",0,0,24.378933680104,25.050455136541
"chil",0,0,34.5086024750981,35.3124056746151
"chil",0,0,35.0023778071334,35.4317040951123
"chil",0,0,35.366881217086,35.7870099473376
"chil",0,0,34.0931843575419,34.4585474860335
"chil",0,0,48.8419055649241,49.3086003372681
"chil",0,0,40.492209631728,40.6738668555241
"chil",0,0,41.0909090909091,41.3167464114833
"chil",0,0,35.2799178222907,35.6620441705187
"chil",0,0,39.6227775108121,39.8909178279673
"chil",0,0,35.8733386145586,36.4147522225156
"chil",0,0,54.7294215795328,55.1772803114572
"chil",0,0,20.8364275513567,21.7320663517522
"chil",0,0,20.127640677536,20.6501934910867
"chil",0,0,24.1835338822039,24.4567447751742
"chil",1,1,23.0106765116743,23.108561165436
"chil",0,0,27.7479311486263,27.9114531612049
"chil",0,1,34.9785258270458,35.556780808667
"chil",0,1,53.7034659820282,53.8684210526316
"chil",0,0,13.4134665965281,13.6166228300894
"chil",0,0,13.7770409061565,14.8839133751981
"chil",0,0,13.1275521908695,14.5715531085111
"chil",0,0,32.4121725731895,35.348998459168
"chil",0,0,32.9195804195804,33.3798701298701
"chil",0,0,52.2065,53.3253333333333
"chil",0,0,38.0746430116833,39.1559930765902
"chil",0,1,37.089928057554,37.9909013965298
"chil",0,0,35.3692348008386,35.5909329140461
"chil",0,0,34.8505396527452,35.8280150164242
"chil",0,1,51.2770897832817,51.3088235294118
"chil",0,1,58.2435723951286,58.2435723951286
"chil",0,0,55.6717417783191,55.9665042630938
"chil",0,0,40.1644805876181,40.9192025183631
"chil",0,0,50.3499054309646,50.6930559308295
"chil",0,0,57.4706804640953,57.9319535904672
"chil",0,0,44.4938184387142,44.6503002472625
"chil",0,0,32.9942881320076,33.447218108737
"chil",0,0,36.9507692307692,37.0741538461538
"chil",0,0,15.2881533832482,16.1186061157372
"chil",0,0,41.3565118912797,41.6278595696489
"chil",0,0,31.4659003831418,31.7226053639847
"chil",0,0,13.1554009503672,13.8440533842621
"chil",0,0,29.4182143085072,30.7075754674836
"chil",0,1,45.954150434522,46.0776146239137
"chil",0,1,43.8574973413683,43.9322935129387
"chil",0,0,56.8721207307387,56.9257347100874
"chil",0,0,24.9908925318761,25.2015234310316
"chil",0,0,34.1830065359477,34.3997821350763
"chil",0,0,24.6191411731687,25.2444569183273
"chil",0,0,33.8004535147392,34.1292517006803
"chil",0,0,42.9620362381363,43.2407247627265
"chil",0,0,37.3265895953757,38.026493256262
"chil",0,0,43.1229880313661,43.286421791168
"chil",0,0,47.7113354749885,48.4690224873795
"chil",0,0,18.5305308726361,18.6967418546366
"chil",0,0,26.337973704563,26.7637277648879
"chil",0,0,35.0103366021733,35.742645109992
"chil",0,0,37.2859450726979,37.3752019386107
"chil",0,0,51.8111776447106,51.8439121756487
"chil",0,0,41.9868099658036,42.2447484123107
"chil",0,0,42.3251324753974,43.6177138531416
"chil",0,0,20.9184733514002,21.1957994579946
"chil",0,0,33.3211954654758,33.7842665750601
"chil",0,0,35.4443215339233,35.8078908554572
"chil",0,0,17.9692960135708,18.0247667514843
"chil",0,0,17.0951740373297,17.4000896810717
"chil",0,0,22.5472329663791,23.7351978577804
"chil",0,0,33.9007268951194,34.4454828660436
"chil",0,1,37.6481696687972,37.6897152818129
"chil",0,1,42.8669897684437,43.1825525040388
"chil",0,1,32.5612813370474,32.9378323626234
"chil",0,0,48.3371278458844,50.861646234676
"chil",0,0,34.9261768901569,35.1786733238231
"chil",0,0,34.7351826326671,36.9129336090053
"chil",1,1,46.4746632456703,46.5009621552277
"chil",0,1,51.4786069651741,51.8716417910448
"chil",1,1,64.8970912128807,67.4495329232171
"chil",0,0,40.3649725517974,40.5064636089959
"chil",0,0,45.7573385518591,46.3938356164384
"chil",0,0,39.6378342687356,41.1538461538462
"chil",0,0,48.5210084033613,49.1647992530345
"chil",0,0,42.5910714285714,42.7232142857143
"chil",1,1,20.6357385880352,21.2076835837823
"chil",0,0,44.4644055162132,44.8557584793142
"chil",0,0,51.9794871794872,52.5644970414201
"chil",0,0,49.1442706670922,49.5914458984998
"chil",0,1,51.5572876071707,51.5744349181606
"chil",0,0,45.2798304058147,45.4173228346457
"chil",0,0,34.6330578512397,35.2078512396694
"chil",0,0,46.0831408775982,46.3114483668756
"chil",0,0,42.3447674418605,42.4947674418605
"chil",0,0,38.1956756756757,38.2697297297297
"chil",0,0,39.4836542767577,39.5812807881773
"chil",0,0,48.9202803328953,49.0166447656592
"chil",0,0,43.2266739846323,43.8095499451153
"chil",0,0,38.6721100128921,39.8654920498496
"chil",0,0,38.7647357723577,39.2677845528455
"chil",0,0,45.7993936331481,46.7498736735725
"chil",0,0,38.096015362458,38.4119059049448
"chil",0,0,60.083663444779,60.7786404690223
"chil",0,0,53.9577777777778,57.7111111111111
"chil",0,1,53.7985212569316,55.5013863216266
"chil",0,0,47.0769506084467,48.7698639942734
"chil",0,0,52.4694192222032,53.1445948261093
"chil",0,0,36.3634727845254,36.7085020242915
"chil",1,1,51.3818817360909,52.2886688027964
"chil",0,0,43.6848756624541,44.055442315532
"chil",0,0,53.5658169661513,53.6744671959883
"chil",0,0,40.7335296282665,40.7500920132499
"chil",0,0,48.4483528754886,48.4729201563372
"chil",0,0,44.1288600838734,44.7453297750667
"chil",0,0,42.7993066255778,42.8694144838213
"chil",0,0,55.5233895101591,55.8694282564183
"chil",1,1,40.2141272189349,41.0011094674556
"chil",0,0,47.6537418655098,47.6908893709328
"chil",0,0,42.3372985418266,42.6289332310054
"chil",0,0,37.4059579439252,37.4883177570093
"chil",0,0,40.9617635583301,40.9617635583301
"chil",0,0,49.3861705244653,49.4497509522414
"chil",0,0,47.1647207320921,47.3597349321553
"chil",0,0,33.7768090671316,36.1888985759954
"chil",0,0,52.6747967479675,52.7560975609756
"chil",1,1,63.0722709404294,63.7977018445721
"chil",0,0,45.7754348972061,46.4876120189773
"chil",0,0,34.2137849079026,34.7039809863339
"chil",0,0,44.8077183480027,45.4035206499661
"chil",0,0,36.6391205458681,37.422358536081
