"Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.20","psrf"
-0.237096,-0.01163835,0.220279,-0.0106065376678333,0.116628878027886,NA,0.00432089320348595,3.7,729,0.0901474924367177,1.00012470469885
0.0686785,0.2732,0.474932,0.273029006426667,0.103531588865198,NA,0.00424997826653421,4.1,593,0.0651406942495786,1.00089020753766
-0.409887,-0.169716,0.0543029,-0.170714338386367,0.118401606264225,NA,0.00422717291509325,3.6,785,0.0986964279194215,1.00027678016466
-0.399095,-0.165798,0.0736982,-0.164854771208667,0.121622656523825,NA,0.00462316163519525,3.8,692,0.0729059257147157,1.00168067957895
0.0210464,0.2359875,0.445876,0.236317087658667,0.110664580289565,NA,0.00448600347316852,4.1,609,0.0973914398422529,1.00359059527949
0.0795779,0.2864505,0.514801,0.284409346996667,0.109281689487547,NA,0.00442994325951564,4.1,609,0.0893357000424258,1.00659785993277
-0.151596,0.0662659,0.287631,0.0651136427111767,0.113387446125827,NA,0.00388101213967064,3.4,854,0.075976771159277,1.00223624901986
-0.861972,-0.5961305,-0.335545,-0.597277138,0.134809000340711,NA,0.00391874781848638,2.9,1183,0.0427461372015613,0.999790920604679
-0.172025,0.0604002,0.275566,0.0587810997635333,0.114710520593201,NA,0.00382428248745026,3.3,900,0.087513694630046,1.00181586225284
0.0962067,0.3132755,0.530171,0.31253050608,0.110829434870868,NA,0.0043507909690909,3.9,649,0.0584309851296529,1.00053030834372
-0.192807,-0.0331438,0.138974,-0.0315918829461333,0.085633713118093,NA,0.00756269829080594,8.8,128,0.35541953648678,1.00233902442544
-0.140559,0.03076555,0.206889,0.0307955560920333,0.0894698320699066,NA,0.0084100733312581,9.4,113,0.349518445815075,1.00135389709789
-0.71386,-0.5296795,-0.353541,-0.531176030333333,0.0925574407020123,NA,0.00910528557437717,9.8,103,0.296655881424237,1.00103225962623
0.147194,0.311466,0.475116,0.310761251666667,0.0848207651957769,NA,0.00886352163135728,10.4,92,0.343524036806676,1.00446639746425
-0.589631,-0.405855,-0.240952,-0.408229253,0.0913518189100526,NA,0.00771551750655142,8.4,140,0.326195994426957,1.00297014766464
1.42066,1.59359,1.75593,1.59162385666667,0.0869263296346627,NA,0.00830487991200824,9.6,110,0.351710948166004,1.002065708663
0.156222,0.3225035,0.473479,0.3210572968,0.0824705679310052,NA,0.00884990191809967,10.7,87,0.411040802294727,1.00699325950998
0.282358,0.4614425,0.617448,0.459067999,0.0843041426539282,NA,0.00704498240236184,8.4,143,0.359605541037142,1.00434558383998
-0.398389,-0.2239595,-0.0553213,-0.225106226176333,0.0893755850868784,NA,0.00891218717104298,10,101,0.378541022108281,1.0027461298404
0.00459726,0.179328,0.342548,0.1791746939798,0.0865333569506603,NA,0.0077582261822599,9,124,0.351474380483239,1.00358765109054
-0.323948,-0.143828,0.0273326,-0.144305663260667,0.0898981792829938,NA,0.00775236928432312,8.6,134,0.317678386301719,1.00259965643868
-0.104786,0.06928535,0.22833,0.0674175119094,0.0851596657507146,NA,0.00794721724197991,9.3,115,0.350471055828572,1.00328751238219
-0.347061,-0.1833985,-0.020122,-0.185450772486667,0.0863480212644656,NA,0.00760203908281445,8.8,129,0.316525210096874,1.00291542457727
-0.344163,-0.172645,-0.00452578,-0.172832224198633,0.0873515088463818,NA,0.0081181672594533,9.3,116,0.331882236300288,1.00305884427225
-0.37175,-0.1962175,-0.0238421,-0.195706245096,0.088774677411571,NA,0.00826729790855486,9.3,115,0.345772541927066,1.00053191380627
-0.312441,-0.1460335,0.0209606,-0.146995445581333,0.0857801733280442,NA,0.00720635610795876,8.4,142,0.309701337029651,1.00147965169922
-0.342532,-0.163108,0.0117122,-0.163207690220333,0.0885040755042514,NA,0.00792251083637879,9,125,0.351555537588161,1.00322915922981
-0.473182,-0.3002265,-0.130049,-0.30170139972,0.0887723369817699,NA,0.00693590393470017,7.8,164,0.264048404680493,1.00200862029511
-0.392035,-0.230358,-0.0557067,-0.232523424053333,0.0859546817070734,NA,0.00706473008164908,8.2,148,0.319261383257801,1.00192458003601
0.108554,0.270275,0.452614,0.273590469456667,0.0883405595765863,NA,0.00895743136474873,10.1,97,0.366641855991376,1.00650071074712
-0.158228,0.00871604,0.187403,0.00736920579352333,0.0896081267142622,NA,0.00771280500476999,8.6,135,0.312199756608419,1.00146029345956
-0.152539,0.0166074,0.178158,0.0174794187102,0.0845114676139555,NA,0.00806426155867147,9.5,110,0.329045605903489,1.00283045591437
-0.0202153,0.144387,0.309589,0.144150521961033,0.0862075513269085,NA,0.00708506076775222,8.2,148,0.334830215286989,1.00101935714317
-0.305245,-0.1380465,0.0362329,-0.138580538406667,0.0884401607416044,NA,0.0074664919592751,8.4,140,0.342300503280804,1.00117201614009
-0.0876754,0.07541465,0.249286,0.0739994621474533,0.0869727013945277,NA,0.00709280999944662,8.2,150,0.341039521941135,1.00221619334864
-0.203121,-0.046414,0.128524,-0.04801420087276,0.0846699817556709,NA,0.0078176574240899,9.2,117,0.375037229019346,1.00289890373387
-0.0913605,0.0798934,0.244865,0.0799740353859,0.0863619167352933,NA,0.00832822907902376,9.6,108,0.386855965532484,1.00620121783565
-0.0277048,0.138629,0.304151,0.135825831173133,0.0859606788821319,NA,0.00786362515670838,9.1,119,0.345131605205599,1.00583217325869
-0.166832,0.0113127,0.174192,0.00923689258133333,0.0875584137396076,NA,0.00754673454534777,8.6,135,0.347441636676956,1.00285160047833
-0.162882,0.0113035,0.188294,0.010109681261,0.090046016795883,NA,0.00778406948895732,8.6,134,0.341349803409437,1.00291272260009
-0.179644,-0.01600735,0.148954,-0.0159601809996667,0.0853581560974917,NA,0.00804513089050175,9.4,113,0.354078325487464,1.00239948960603
-0.165435,-0.0056554,0.172989,-0.00646159591683333,0.0863620402464289,NA,0.00853679251192591,9.9,102,0.359554727073328,1.00540023119993
-0.312755,-0.125725,0.0387913,-0.127340358860533,0.0898801878324118,NA,0.007355187660836,8.2,149,0.340554454448503,1.00573229289083
-0.227533,-0.0582108,0.113475,-0.0607166192243667,0.0864646617025469,NA,0.00829984341509591,9.6,109,0.333796679492219,1.00477286120037
-0.274586,-0.1051695,0.0700081,-0.105823133772827,0.0868507230621036,NA,0.00707104680311011,8.1,151,0.329324148824769,1.00225137638831
-0.339961,-0.172698,0.00515952,-0.175089574379,0.0882237238650607,NA,0.00826884463088345,9.4,114,0.32631605704697,1.00319648598481
-0.338559,-0.1611605,0.00875133,-0.161522424793,0.0896671060775309,NA,0.00714829829124405,8,157,0.298047449519586,1.00223341208199
-0.261633,-0.0842832,0.0885079,-0.086129490701,0.0903915670115445,NA,0.00845210885702559,9.4,114,0.337959240256068,1.00156013019163
0.1948,0.351696,0.519797,0.3509025,0.0826899777975101,NA,0.00856289684893869,10.4,93,0.371676659442077,1.00282866788197
-0.341728,-0.180866,-0.00447616,-0.181977379809,0.0875842700869219,NA,0.00696780131655691,8,158,0.311135779066984,1.00118092382475
0.151667,0.309404,0.466369,0.308420791966667,0.081623291248059,NA,0.00762307699502012,9.3,115,0.38695353807902,1.00196383404121
-0.10946,0.06662055,0.223764,0.0668494855533,0.0866450810829921,NA,0.00900721295523622,10.4,93,0.377457886418311,1.00283055686924
-0.608156,-0.429824,-0.249875,-0.427749899666667,0.0919139952998142,NA,0.00636098523602384,6.9,209,0.256961698725922,1.00054950081103
-0.644514,-0.455022,-0.277069,-0.454640585,0.0945404794999623,NA,0.00814492914933003,8.6,135,0.320771438248392,1.0138499302934
-0.771441,-0.591594,-0.392022,-0.591564086,0.0963096852335866,NA,0.00722483368223947,7.5,178,0.288931928962619,1.01757261213026
0.18132,0.3499505,0.521548,0.351682762566667,0.087883628320903,NA,0.00924996229323614,10.5,90,0.372562441687516,1.02811731924381
-1.28017,-1.089485,-0.879407,-1.08941704133333,0.103807648674598,NA,0.00813896523939058,7.8,163,0.277672526024863,1.01382313204065
0.392986,0.5479515,0.707148,0.551093454,0.0833400139733904,NA,0.00850234803079409,10.2,96,0.403122957603725,1.02529041150518
-0.239599,-0.0754728,0.116966,-0.0741400666814,0.0914136505213993,NA,0.00708522073531076,7.8,166,0.325787820981337,1.01377815437341
-0.162565,0.006695515,0.181427,0.00540507699613333,0.0885507412847756,NA,0.00847156064745759,9.6,109,0.352834928426601,1.01829386974015
-1.14515,-0.9367145,-0.742904,-0.940035748666667,0.103792352520013,NA,0.00692854786578317,6.7,224,0.237361471376767,1.01844711856533
0.176009,0.3390655,0.507905,0.34038104285,0.0856363023235946,NA,0.00784730728217926,9.2,119,0.383628510879598,1.01826566313723
0.292682,0.45239,0.63076,0.455169366333333,0.0864691942450678,NA,0.00838159908436735,9.7,106,0.379401546657965,1.0218963563005
-0.130018,0.0382429,0.215448,0.0379005771547,0.0891142544928597,NA,0.0082705868077974,9.3,116,0.35843128394789,1.01946580186179
-0.427807,-0.2568085,-0.0807832,-0.254306737782333,0.0886342559121268,NA,0.00690729234915049,7.8,165,0.302039238368089,1.01326832435695
-0.313063,-0.1336315,0.039395,-0.133774891327,0.0912415744212608,NA,0.00784986899405708,8.6,135,0.337109898814117,1.01392024295623
-0.848478,-0.6446855,-0.466671,-0.646357772333333,0.0976502774288864,NA,0.00810194084813344,8.3,145,0.292721968221497,1.01896391853012
-0.232234,-0.05920445,0.119424,-0.0585359019833667,0.0901568735102184,NA,0.00975647692563356,10.8,85,0.385459443169442,1.01571779861028
0.067,0.237269,0.416598,0.238888910425333,0.0907034794088039,NA,0.00927636697621185,10.2,96,0.37373199213792,1.01637955087657
0.0979488,0.2716505,0.435517,0.271248319476667,0.085907409873987,NA,0.00784740062666512,9.1,120,0.364534959389531,1.02528924720821
0.0720799,0.248124,0.418745,0.249942451407933,0.089001960038277,NA,0.00850752523440139,9.6,109,0.365615943162894,1.01792643394456
-0.0509525,0.1126185,0.290704,0.114265120639067,0.0870991881733751,NA,0.00834029996060803,9.6,109,0.332060729615773,1.01887021681914
-0.0932954,0.07025915,0.241918,0.072589471301,0.0892181896819143,NA,0.00852993955247074,9.6,109,0.340698993995561,1.01347185201659
-0.112233,0.05357445,0.221418,0.053469128381,0.0868116053523857,NA,0.00842723660448487,9.7,106,0.341849811667195,1.01823908970734
0.264046,0.4306955,0.603028,0.4313825911,0.087906653531367,NA,0.00914160366570191,10.4,92,0.384747750501299,1.01986875228972
-0.0546302,0.126707,0.279191,0.127147688156,0.0866728985550371,NA,0.0088854792278553,10.3,95,0.348178215705503,1.02004766970709
-0.0856942,0.08475915,0.241641,0.0857785103706667,0.0860207013551892,NA,0.00831454803086127,9.7,107,0.365205894893649,1.01777113569255
-0.0603554,0.0996504,0.270929,0.100989854182667,0.0855921806861904,NA,0.00859025339431462,10,99,0.405668234196768,1.01316039415793
-0.0282638,0.132321,0.297003,0.1319569600318,0.0845766247225909,NA,0.0067090021776771,7.9,159,0.353325073383929,1.02256974406613
-0.166622,0.0135983,0.181234,0.0121922734936,0.0904059853269879,NA,0.00882988019017618,9.8,105,0.348115000321689,1.0178866805233
0.0331552,0.194144,0.380645,0.195783029546667,0.0877679222551629,NA,0.00833559780124315,9.5,111,0.356708884503062,1.02547024046621
0.0188621,0.2001535,0.362547,0.201733481480933,0.0873347896432712,NA,0.00826952088285697,9.5,112,0.395052210400092,1.01866769801835
-0.0248773,0.1488725,0.315535,0.149729073348123,0.0877436214647652,NA,0.00839491291674899,9.6,109,0.364472574753039,1.03166200055215
-0.237692,-0.05520715,0.109605,-0.0557491506000333,0.0891940278589021,NA,0.00742689587301068,8.3,144,0.325893091856953,1.01648268510595
0.0887238,0.2487565,0.420642,0.250463970343333,0.0846672242326343,NA,0.00826362629905052,9.8,105,0.391475651575353,1.02120841488688
-0.361677,-0.189648,-0.00877495,-0.188578899647667,0.0919733801802003,NA,0.00813138233393811,8.8,128,0.330261734639568,1.01122417130693
-0.158672,0.01609805,0.196085,0.0165008900215333,0.0913986008713291,NA,0.00864237353741436,9.5,112,0.360964961777492,1.01776125350474
-0.0252333,0.142549,0.313584,0.142436763998333,0.0873186635778603,NA,0.00870892901825067,10,101,0.382177845985858,1.01646163732379
0.039495,0.2167735,0.386039,0.214896135426667,0.0862120604878337,NA,0.00826605472490165,9.6,109,0.393878363821636,1.02629158662224
-0.156766,0.004673615,0.184081,0.00797528211368667,0.0885542985249917,NA,0.00757744785136109,8.6,137,0.340487569231225,1.01384557641826
0.327532,0.3601105,0.395147,0.360554061,0.0178610077960467,NA,0.000380119853896592,2.1,2208,0.0144071425660104,0.999920882062599
