"city","site","variable","value","total","year"
"tawa","G-SERA","poor",372.06657363645,1455.05606120904,3
"tawa","G-SERA","working class",353.223734606434,1455.05606120904,3
"tawa","G-SP","affluent",369.190908871935,1668.53448870599,3
"tawa","G-SP","middle class",381.345570814768,1668.53448870599,3
"tawa","G-SP","poor",430.825173184539,1668.53448870599,3
"tawa","G-SP","working class",487.172835834752,1668.53448870599,3
"tawa","G-TNC2","affluent",641.978813670856,2171.72380763278,3
"tawa","G-TNC2","middle class",394.740179005194,2171.72380763278,3
"tawa","G-TNC2","poor",620.85423322553,2171.72380763278,3
"tawa","G-TNC2","working class",514.150581731195,2171.72380763278,3
"tawa","G-VP","affluent",839.864020300567,2359.67946106045,3
"tawa","G-VP","middle class",463.489496374889,2359.67946106045,3
"tawa","G-VP","poor",462.741826859046,2359.67946106045,3
"tawa","G-VP","working class",593.584117525943,2359.67946106045,3
"tawa","G-WLP2","affluent",427.583882599627,2883.45483592699,3
"tawa","G-WLP2","middle class",467.998250131445,2883.45483592699,3
"tawa","G-WLP2","poor",950.310858335544,2883.45483592699,3
"tawa","G-WLP2","working class",1037.56184486038,2883.45483592699,3
"tawa","G-WP2","affluent",543.557635084257,1885.43252074766,3
"tawa","G-WP2","middle class",418.791430889849,1885.43252074766,3
"tawa","G-WP2","poor",322.233710135665,1885.43252074766,3
"tawa","G-WP2","working class",600.849744637891,1885.43252074766,3
"baca","GT","affluent",192.401094719036,326.127432633669,3
"baca","GT","middle class",65.1116628987831,326.127432633669,3
"baca","GT","poor",23.5912448796151,326.127432633669,3
"baca","GT","working class",45.0234301362338,326.127432633669,3
"baca","H18","affluent",341.400558704574,542.791449601753,3
"baca","H18","middle class",77.8125777022637,542.791449601753,3
"baca","H18","poor",14.3326897952956,542.791449601753,3
"baca","H18","working class",109.245623399619,542.791449601753,3
"baca","HBT","affluent",231.499953051475,360.143967905714,3
"baca","HBT","middle class",56.0552876741966,360.143967905714,3
"baca","HBT","poor",18.3309200988441,360.143967905714,3
"baca","HBT","working class",54.2578070811984,360.143967905714,3
"sewa","HCN1","affluent",217.817517302648,1072.42179108656,3
"sewa","HCN1","middle class",199.148689415296,1072.42179108656,3
"sewa","HCN1","poor",279.466572481779,1072.42179108656,3
"sewa","HCN1","working class",375.989011886837,1072.42179108656,3
"sewa","HFW1","affluent",1586.41708064199,2964.73544528912,3
"sewa","HFW1","middle class",539.849180738044,2964.73544528912,3
"sewa","HFW1","poor",333.973394875163,2964.73544528912,3
"sewa","HFW1","working class",504.495789033922,2964.73544528912,3
"baca","HT","affluent",115.741452080348,182.124392447008,3
"baca","HT","middle class",33.4920894571809,182.124392447008,3
"baca","HT","poor",11.452413610055,182.124392447008,3
"baca","HT","working class",21.4384372994242,182.124392447008,3
"sewa","IRP1","affluent",1521.05621968906,2343.90702448257,3
"sewa","IRP1","middle class",293.345675698352,2343.90702448257,3
"sewa","IRP1","poor",143.191851621436,2343.90702448257,3
"sewa","IRP1","working class",386.313277473726,2343.90702448257,3
"sewa","JBP1","affluent",1180.17788494735,1803.13678256459,3
"sewa","JBP1","middle class",224.87025101973,1803.13678256459,3
"sewa","JBP1","poor",152.672464821041,1803.13678256459,3
"sewa","JBP1","working class",245.416181776476,1803.13678256459,3
"sewa","LTP1","affluent",1329.11202365722,2788.33411070369,3
"sewa","LTP1","middle class",604.39349959191,2788.33411070369,3
"sewa","LTP1","poor",301.254418638753,2788.33411070369,3
"sewa","LTP1","working class",553.574168815798,2788.33411070369,3
"sewa","LWP2","affluent",2163.2299102028,4093.57283281842,3
"sewa","LWP2","middle class",708.538574601494,4093.57283281842,3
"sewa","LWP2","poor",462.405033975932,4093.57283281842,3
"sewa","LWP2","working class",759.399314038197,4093.57283281842,3
"baca","MA","affluent",122.844117807991,369.385101452709,3
"baca","MA","middle class",63.3277396954709,369.385101452709,3
"baca","MA","poor",79.7880995642549,369.385101452709,3
"baca","MA","working class",103.425144384993,369.385101452709,3
"sewa","MBC1","affluent",474.141669507184,640.948503720152,3
"sewa","MBC1","middle class",71.2805973639235,640.948503720152,3
"sewa","MBC1","poor",45.4552831828885,640.948503720152,3
"sewa","MBC1","working class",50.0709536661554,640.948503720152,3
"sewa","MGP1","affluent",336.561334426331,651.651871494735,3
"sewa","MGP1","middle class",81.3186366156316,651.651871494735,3
"sewa","MGP1","poor",143.697645273297,651.651871494735,3
"sewa","MGP1","working class",90.0742551794763,651.651871494735,3
"sewa","MPO1","affluent",545.729198390064,819.36127270994,3
"sewa","MPO1","middle class",95.6029339313586,819.36127270994,3
"sewa","MPO1","poor",54.6626065167093,819.36127270994,3
"sewa","MPO1","working class",123.366533871809,819.36127270994,3
"sewa","MSR1","affluent",990.084257768268,2184.76496373025,3
"sewa","MSR1","middle class",391.49015917929,2184.76496373025,3
"sewa","MSR1","poor",348.324353559287,2184.76496373025,3
"sewa","MSR1","working class",454.866193223404,2184.76496373025,3
"baca","MT","affluent",149.809961406682,228.447627556539,3
"baca","MT","middle class",42.4054574651094,228.447627556539,3
"baca","MT","poor",13.8028470818022,228.447627556539,3
"baca","MT","working class",22.4293616029456,228.447627556539,3
"sewa","MWP1","affluent",604.908685067489,1272.90244965905,3
"sewa","MWP1","middle class",192.682439986708,1272.90244965905,3
"sewa","MWP1","poor",181.73494464321,1272.90244965905,3
"sewa","MWP1","working class",293.576379961645,1272.90244965905,3
"baca","MY","affluent",1717.72328494517,6661.82678358695,3
"baca","MY","middle class",1063.63511328094,6661.82678358695,3
"baca","MY","poor",2149.20616976935,6661.82678358695,3
"baca","MY","working class",1731.26221559149,6661.82678358695,3
"sewa","NRP1","affluent",1357.68412898143,2237.35490132631,3
"sewa","NRP1","middle class",270.469821046637,2237.35490132631,3
"sewa","NRP1","poor",217.86014038558,2237.35490132631,3
"sewa","NRP1","working class",391.34081091267,2237.35490132631,3
"tawa","P-BLP","affluent",554.729172693141,1602.58183627523,3
"tawa","P-BLP","middle class",284.690353004029,1602.58183627523,3
"tawa","P-BLP","poor",422.582115630487,1602.58183627523,3
"tawa","P-BLP","working class",340.580194947571,1602.58183627523,3
"tawa","P-CCP","affluent",478.484778314899,1062.40116116847,3
"tawa","P-CCP","middle class",171.895566882767,1062.40116116847,3
"tawa","P-CCP","poor",150.65932689251,1062.40116116847,3
"tawa","P-CCP","working class",261.361489078296,1062.40116116847,3
"tawa","P-CUP","affluent",1338.29492682517,2414.20909033488,3
"tawa","P-CUP","middle class",357.846099020703,2414.20909033488,3
"tawa","P-CUP","poor",291.43860170977,2414.20909033488,3
"tawa","P-CUP","working class",426.629462779237,2414.20909033488,3
"tawa","P-DPV","affluent",121.960862180994,266.853287670271,3
"tawa","P-DPV","middle class",60.3231569829348,266.853287670271,3
"tawa","P-DPV","poor",46.8855530061067,266.853287670271,3
"tawa","P-DPV","working class",37.6837155002353,266.853287670271,3
"tawa","P-GP","affluent",1309.94189953507,3397.50850993972,3
"tawa","P-GP","middle class",510.92404833295,3397.50850993972,3
"tawa","P-GP","poor",732.860203210057,3397.50850993972,3
"tawa","P-GP","working class",843.782358861641,3397.50850993972,3
"tawa","P-GW1","affluent",46.9861938793624,98.0734893151839,3
"tawa","P-GW1","middle class",19.9673987442296,98.0734893151839,3
"tawa","P-GW1","poor",16.695764019026,98.0734893151839,3
"tawa","P-GW1","working class",14.4241326725659,98.0734893151839,3
"tawa","P-JCP","affluent",1008.51539861613,2485.84334027991,3
"tawa","P-JCP","middle class",442.432251876294,2485.84334027991,3
"tawa","P-JCP","poor",458.996136145227,2485.84334027991,3
"tawa","P-JCP","working class",575.899553642256,2485.84334027991,3
"tawa","P-LCC","affluent",199.884919140592,796.438050191366,3
"tawa","P-LCC","middle class",163.438784270821,796.438050191366,3
"tawa","P-LCC","poor",176.519644409795,796.438050191366,3
"tawa","P-LCC","working class",256.594702370158,796.438050191366,3
"tawa","P-MCP","affluent",694.147244987585,4260.56824423241,3
"tawa","P-MCP","middle class",602.88246407775,4260.56824423241,3
"tawa","P-MCP","poor",1936.57630885698,4260.56824423241,3
"tawa","P-MCP","working class",1026.96222631009,4260.56824423241,3
"tawa","P-MKP2","affluent",331.56604657631,1406.40688788234,3
"tawa","P-MKP2","middle class",276.1497530099,1406.40688788234,3
"tawa","P-MKP2","poor",444.007408042476,1406.40688788234,3
"tawa","P-MKP2","working class",354.683680253652,1406.40688788234,3
"tawa","P-OB","affluent",252.437612660272,552.339542910558,3
"tawa","P-OB","middle class",124.858364106218,552.339542910558,3
"tawa","P-OB","poor",97.0448786394577,552.339542910558,3
"tawa","P-OB","working class",77.9986875046108,552.339542910558,3
"tawa","P-OLT","affluent",4.04352877221598,14.4836954215903,3
"tawa","P-OLT","middle class",3.44261546856722,14.4836954215903,3
"tawa","P-OLT","poor",3.38083933454725,14.4836954215903,3
"tawa","P-OLT","working class",3.61671184625985,14.4836954215903,3
"tawa","P-OV2","affluent",8.66798812536504,22.3343218517514,3
"tawa","P-OV2","middle class",5.12088149020269,22.3343218517514,3
"tawa","P-OV2","poor",4.16491573549214,22.3343218517514,3
"tawa","P-OV2","working class",4.38053650069154,22.3343218517514,3
"tawa","P-PCNA1","affluent",1332.05053806286,2191.73786749705,3
"tawa","P-PCNA1","middle class",337.41348599588,2191.73786749705,3
"tawa","P-PCNA1","poor",173.748071121011,2191.73786749705,3
"tawa","P-PCNA1","working class",348.525772317299,2191.73786749705,3
"tawa","P-PDP","affluent",299.332540855508,654.946769033549,3
"tawa","P-PDP","middle class",148.053101045898,654.946769033549,3
"tawa","P-PDP","poor",115.072749239064,654.946769033549,3
"tawa","P-PDP","working class",92.4883778930792,654.946769033549,3
"tawa","P-RP","affluent",474.79268049844,1124.58740332784,3
"tawa","P-RP","middle class",244.152697644284,1124.58740332784,3
"tawa","P-RP","poor",210.379573334239,1124.58740332784,3
"tawa","P-RP","working class",195.262451850872,1124.58740332784,3
"tawa","P-RT","affluent",475.341191651582,1395.7682225436,3
"tawa","P-RT","middle class",313.185343566161,1395.7682225436,3
"tawa","P-RT","poor",277.638882365347,1395.7682225436,3
"tawa","P-RT","working class",329.602804960512,1395.7682225436,3
"tawa","P-RWSR","affluent",5.8980546422494,17.3249025066474,3
"tawa","P-RWSR","middle class",4.13868302777696,17.3249025066474,3
"tawa","P-RWSR","poor",3.09575204343289,17.3249025066474,3
"tawa","P-RWSR","working class",4.19241279318816,17.3249025066474,3
"tawa","P-SCP1","affluent",214.598705345633,1071.68858454245,3
"tawa","P-SCP1","middle class",163.042477833659,1071.68858454245,3
"tawa","P-SCP1","poor",434.900139200211,1071.68858454245,3
"tawa","P-SCP1","working class",259.147262162945,1071.68858454245,3
"tawa","P-STP","affluent",870.512779023317,1458.25234723285,3
"tawa","P-STP","middle class",214.794999487682,1458.25234723285,3
"tawa","P-STP","poor",141.501834067375,1458.25234723285,3
"tawa","P-STP","working class",231.442734654476,1458.25234723285,3
"tawa","P-TE1","affluent",9.18758956644234,28.7687745532582,3
"tawa","P-TE1","middle class",8.0273731170098,28.7687745532582,3
"tawa","P-TE1","poor",5.14933056438048,28.7687745532582,3
"tawa","P-TE1","working class",6.40448130542561,28.7687745532582,3
"tawa","P-UCC","affluent",170.27670622632,441.918440026973,3
"tawa","P-UCC","middle class",86.8618618078917,441.918440026973,3
"tawa","P-UCC","poor",69.6647985893813,441.918440026973,3
"tawa","P-UCC","working class",115.11507340338,441.918440026973,3
"tawa","P-UWT","affluent",352.686128430337,1897.95711516196,3
"tawa","P-UWT","middle class",351.094931721795,1897.95711516196,3
"tawa","P-UWT","poor",789.703754401918,1897.95711516196,3
"tawa","P-UWT","working class",404.472300607907,1897.95711516196,3
"tawa","P-WBC","affluent",482.150296016359,1201.50984931412,3
"tawa","P-WBC","middle class",212.051483917015,1201.50984931412,3
"tawa","P-WBC","poor",228.874406282565,1201.50984931412,3
"tawa","P-WBC","working class",278.433663098178,1201.50984931412,3
"tawa","P-WP","affluent",1276.19007212034,5094.81368989163,3
"tawa","P-WP","middle class",805.407127253393,5094.81368989163,3
"tawa","P-WP","poor",1654.20322368331,5094.81368989163,3
"tawa","P-WP","working class",1359.01326683458,5094.81368989163,3
"tawa","P-WWP","affluent",636.728015558342,1535.57428570812,3
"tawa","P-WWP","middle class",319.825675885578,1535.57428570812,3
"tawa","P-WWP","poor",283.46651953617,1535.57428570812,3
"tawa","P-WWP","working class",295.554074728028,1535.57428570812,3
"baca","PER","affluent",149.356335455619,436.55063660882,3
"baca","PER","middle class",74.3111714101205,436.55063660882,3
"baca","PER","poor",96.1397754712556,436.55063660882,3
"baca","PER","working class",116.743354271825,436.55063660882,3
"sewa","PGP2","affluent",605.042682081074,1346.30997292889,3
"sewa","PGP2","middle class",237.61366449756,1346.30997292889,3
"sewa","PGP2","poor",241.831711169633,1346.30997292889,3
"sewa","PGP2","working class",261.821915180627,1346.30997292889,3
"sewa","PHY1","affluent",3205.57845216145,5574.0970311619,3
"sewa","PHY1","middle class",868.841696168469,5574.0970311619,3
"sewa","PHY1","poor",534.642082499963,5574.0970311619,3
"sewa","PHY1","working class",965.034800332017,5574.0970311619,3
"poor","POOR-E01-OB1","affluent",939.856370893111,2595.71878080441,3
"poor","POOR-E01-OB1","middle class",520.725657171486,2595.71878080441,3
"poor","POOR-E01-OB1","poor",607.867589321888,2595.71878080441,3
"poor","POOR-E01-OB1","working class",527.269163417929,2595.71878080441,3
"poor","POOR-E02-OB2","affluent",881.55673332855,1838.38973613319,3
"poor","POOR-E02-OB2","middle class",330.672370854651,1838.38973613319,3
"poor","POOR-E02-OB2","poor",224.441261650097,1838.38973613319,3
"poor","POOR-E02-OB2","working class",401.719370299895,1838.38973613319,3
"poor","POOR-E03-JCP","affluent",892.743960343708,2423.37879509802,3
"poor","POOR-E03-JCP","middle class",518.895708721582,2423.37879509802,3
"poor","POOR-E03-JCP","poor",540.486972470438,2423.37879509802,3
"poor","POOR-E03-JCP","working class",471.252153562296,2423.37879509802,3
"poor","POOR-E04-TJP","affluent",1255.71340835013,2776.45073999514,3
"poor","POOR-E04-TJP","middle class",495.826126772405,2776.45073999514,3
"poor","POOR-E04-TJP","poor",570.03040518576,2776.45073999514,3
"poor","POOR-E04-TJP","working class",454.880799686848,2776.45073999514,3
"poor","POOR-E06-BEL","affluent",589.790615753902,2835.37377526572,3
"poor","POOR-E06-BEL","middle class",700.081588895696,2835.37377526572,3
"poor","POOR-E06-BEL","poor",759.007332740621,2835.37377526572,3
"poor","POOR-E06-BEL","working class",786.494237875505,2835.37377526572,3
"poor","POOR-E08-WFP","affluent",553.914630797509,2807.35270800606,3
"poor","POOR-E08-WFP","middle class",469.893044836849,2807.35270800606,3
"poor","POOR-E08-WFP","poor",725.962901316468,2807.35270800606,3
"poor","POOR-E08-WFP","working class",1057.58213105523,2807.35270800606,3
"poor","POOR-E11-BTP","affluent",442.651910832368,1929.47710502628,3
"poor","POOR-E11-BTP","middle class",429.446154143475,1929.47710502628,3
"poor","POOR-E11-BTP","poor",411.035793415329,1929.47710502628,3
"poor","POOR-E11-BTP","working class",646.343246635104,1929.47710502628,3
"poor","POOR-E12-128","affluent",486.972249403411,2108.63131101784,3
"poor","POOR-E12-128","middle class",445.236102641391,2108.63131101784,3
"poor","POOR-E12-128","poor",559.550315871131,2108.63131101784,3
"poor","POOR-E12-128","working class",616.87264310191,2108.63131101784,3
"poor","POOR-E13-PB1","affluent",385.935908612934,1190.65818194513,3
"poor","POOR-E13-PB1","middle class",221.070368417298,1190.65818194513,3
"poor","POOR-E13-PB1","poor",255.071897500626,1190.65818194513,3
"poor","POOR-E13-PB1","working class",328.580007414276,1190.65818194513,3
"poor","POOR-E15-PB3","affluent",415.656291286206,1161.63148058935,3
"poor","POOR-E15-PB3","middle class",209.881002058766,1161.63148058935,3
"poor","POOR-E15-PB3","poor",236.64154174148,1161.63148058935,3
"poor","POOR-E15-PB3","working class",299.452645502897,1161.63148058935,3
"poor","POOR-E17-JBP","affluent",539.254961824401,1087.7142505754,3
"poor","POOR-E17-JBP","middle class",183.670390422855,1087.7142505754,3
"poor","POOR-E17-JBP","poor",142.838699724912,1087.7142505754,3
"poor","POOR-E17-JBP","working class",221.950198603229,1087.7142505754,3
"poor","POOR-E18-SW7","affluent",583.950908033465,1884.16007572089,3
"poor","POOR-E18-SW7","middle class",315.827605404755,1884.16007572089,3
"poor","POOR-E18-SW7","poor",496.880331510385,1884.16007572089,3
"poor","POOR-E18-SW7","working class",487.501230772289,1884.16007572089,3
"poor","POOR-E19-MAP","affluent",343.718357719426,1107.30608463424,3
"poor","POOR-E19-MAP","middle class",235.237583842447,1107.30608463424,3
"poor","POOR-E19-MAP","poor",238.963811865275,1107.30608463424,3
"poor","POOR-E19-MAP","working class",289.386331207095,1107.30608463424,3
"poor","POOR-E20-HOR","affluent",346.844333151671,1317.05205307434,3
"poor","POOR-E20-HOR","middle class",316.603625964724,1317.05205307434,3
"poor","POOR-E20-HOR","poor",275.613230872904,1317.05205307434,3
"poor","POOR-E20-HOR","working class",377.990863085045,1317.05205307434,3
"poor","POOR-W01-GHP","affluent",1423.56961286477,2596.11382255402,3
"poor","POOR-W01-GHP","middle class",367.633140071579,2596.11382255402,3
"poor","POOR-W01-GHP","poor",350.857155990685,2596.11382255402,3
"poor","POOR-W01-GHP","working class",454.053913626983,2596.11382255402,3
"poor","POOR-W02-MNP","affluent",1043.35149483678,1770.51098091619,3
"poor","POOR-W02-MNP","middle class",135.721760097218,1770.51098091619,3
"poor","POOR-W02-MNP","poor",258.08930478315,1770.51098091619,3
"poor","POOR-W02-MNP","working class",333.348421199045,1770.51098091619,3
"poor","POOR-W03-CCP","affluent",1168.70434429298,1936.14940576882,3
"poor","POOR-W03-CCP","middle class",118.176013805519,1936.14940576882,3
"poor","POOR-W03-CCP","poor",292.788267549248,1936.14940576882,3
"poor","POOR-W03-CCP","working class",356.480780121072,1936.14940576882,3
"poor","POOR-W04-WHA","affluent",684.329965225258,990.46908801055,3
"poor","POOR-W04-WHA","middle class",154.324842554938,990.46908801055,3
"poor","POOR-W04-WHA","poor",81.0381013098669,990.46908801055,3
"poor","POOR-W04-WHA","working class",70.7761789204875,990.46908801055,3
"poor","POOR-W09-TBP","affluent",1271.04528060945,1942.89664207527,3
"poor","POOR-W09-TBP","middle class",205.974246632405,1942.89664207527,3
"poor","POOR-W09-TBP","poor",256.298261217747,1942.89664207527,3
"poor","POOR-W09-TBP","working class",209.578853615662,1942.89664207527,3
"poor","POOR-W10-HRP","affluent",1733.75245690881,2261.07139486625,3
"poor","POOR-W10-HRP","middle class",183.562965957686,2261.07139486625,3
"poor","POOR-W10-HRP","poor",96.777618707512,2261.07139486625,3
"poor","POOR-W10-HRP","working class",246.978353292243,2261.07139486625,3
"poor","POOR-W11-TWP","affluent",1877.25071471279,3309.14660733133,3
"poor","POOR-W11-TWP","middle class",583.066716270231,3309.14660733133,3
"poor","POOR-W11-TWP","poor",323.520083161521,3309.14660733133,3
"poor","POOR-W11-TWP","working class",525.30909318678,3309.14660733133,3
"poor","POOR-W13-BLP","affluent",796.130348321521,1543.08166568646,3
"poor","POOR-W13-BLP","middle class",273.999216872494,1543.08166568646,3
"poor","POOR-W13-BLP","poor",183.452180404161,1543.08166568646,3
"poor","POOR-W13-BLP","working class",289.499920088284,1543.08166568646,3
"poor","POOR-W14-PSF","affluent",821.518771136282,1621.31686867347,3
"poor","POOR-W14-PSF","middle class",313.057242502095,1621.31686867347,3
"poor","POOR-W14-PSF","poor",192.088417215441,1621.31686867347,3
"poor","POOR-W14-PSF","working class",294.652437819653,1621.31686867347,3
"sewa","RHF1","affluent",178.345815208621,236.097154725801,3
"sewa","RHF1","middle class",23.8170375251757,236.097154725801,3
"sewa","RHF1","poor",14.7985328648994,236.097154725801,3
"sewa","RHF1","working class",19.1357691271046,236.097154725801,3
"sewa","RVP1","affluent",2683.97241931761,6339.75213474324,3
"sewa","RVP1","middle class",941.240780209521,6339.75213474324,3
"sewa","RVP1","poor",1517.53831621862,6339.75213474324,3
"sewa","RVP1","working class",1197.00061899749,6339.75213474324,3
"sewa","RWP1","affluent",215.534725145065,369.848520959347,3
"sewa","RWP1","middle class",75.8566677538449,369.848520959347,3
"sewa","RWP1","poor",25.9411251546741,369.848520959347,3
"sewa","RWP1","working class",52.5160029057632,369.848520959347,3
"baca","SFCA-001-GGP2","affluent",2309.25254142869,4702.94066713621,3
"baca","SFCA-001-GGP2","middle class",778.615306562852,4702.94066713621,3
"baca","SFCA-001-GGP2","poor",782.409966706271,4702.94066713621,3
"baca","SFCA-001-GGP2","working class",832.662852438394,4702.94066713621,3
"baca","SFCA-C01-BVA1","affluent",10999.8812760236,16717.4353280593,3
"baca","SFCA-C01-BVA1","middle class",2094.53008545797,16717.4353280593,3
"baca","SFCA-C01-BVA1","poor",1682.90621386917,16717.4353280593,3
"baca","SFCA-C01-BVA1","working class",1940.11775270861,16717.4353280593,3
"baca","SFCA-C01-GGP3","affluent",4561.69249814849,7680.00898015124,3
"baca","SFCA-C01-GGP3","middle class",1303.35239959686,7680.00898015124,3
"baca","SFCA-C01-GGP3","poor",907.795409844048,7680.00898015124,3
"baca","SFCA-C01-GGP3","working class",907.168672561848,7680.00898015124,3
"baca","SFCA-C01-GGP4","affluent",4981.54292688496,8765.82055675327,3
"baca","SFCA-C01-GGP4","middle class",1351.70341524874,8765.82055675327,3
"baca","SFCA-C01-GGP4","poor",1400.77428409663,8765.82055675327,3
"baca","SFCA-C01-GGP4","working class",1031.79993052293,8765.82055675327,3
"baca","SFCA-C01-PRE1","affluent",514.423088945812,634.405150507517,3
"baca","SFCA-C01-PRE1","middle class",39.9940205205684,634.405150507517,3
"baca","SFCA-C01-PRE1","poor",42.493646803104,634.405150507517,3
"baca","SFCA-C01-PRE1","working class",37.4943942380329,634.405150507517,3
"baca","SFCA-C01-PRE2","affluent",3579.78072720406,5499.46100173882,3
"baca","SFCA-C01-PRE2","middle class",608.987962127602,5499.46100173882,3
"baca","SFCA-C01-PRE2","poor",756.694775954577,5499.46100173882,3
"baca","SFCA-C01-PRE2","working class",553.99753645258,5499.46100173882,3
"baca","SFCA-C01-USF1","affluent",7302.17648648337,12453.4000249357,3
"baca","SFCA-C01-USF1","middle class",1655.29473808295,12453.4000249357,3
"baca","SFCA-C01-USF1","poor",2028.98873760103,12453.4000249357,3
"baca","SFCA-C01-USF1","working class",1466.94006276837,12453.4000249357,3
"baca","SFCA-C02-DOU1","affluent",7514.91468123142,10731.5471798392,3
"baca","SFCA-C02-DOU1","middle class",1055.70316324216,10731.5471798392,3
"baca","SFCA-C02-DOU1","poor",1149.12552558575,10731.5471798392,3
"baca","SFCA-C02-DOU1","working class",1011.80380977981,10731.5471798392,3
"baca","SFCA-C02-GLN1","affluent",4242.5491764036,6438.53649999866,3
"baca","SFCA-C02-GLN1","middle class",669.297851825998,6438.53649999866,3
"baca","SFCA-C02-GLN1","poor",823.579216116811,6438.53649999866,3
"baca","SFCA-C02-GLN1","working class",703.110255652251,6438.53649999866,3
"baca","SFCA-C02-IGB1","affluent",6504.12706408311,9533.35486426205,3
"baca","SFCA-C02-IGB1","middle class",1163.5210026766,9533.35486426205,3
"baca","SFCA-C02-IGB1","poor",864.430240630517,9533.35486426205,3
"baca","SFCA-C02-IGB1","working class",1001.27655687182,9533.35486426205,3
"baca","SFCA-C02-LGH1","affluent",4379.52972592509,6304.40058591833,3
"baca","SFCA-C02-LGH1","middle class",594.534696147385,6304.40058591833,3
"baca","SFCA-C02-LGH1","poor",660.615055897558,6304.40058591833,3
"baca","SFCA-C02-LGH1","working class",669.721107948302,6304.40058591833,3
"baca","SFCA-C02-MTD1","affluent",3842.46357143143,5314.49765960027,3
"baca","SFCA-C02-MTD1","middle class",472.635659952126,5314.49765960027,3
"baca","SFCA-C02-MTD1","poor",433.874503939276,5314.49765960027,3
"baca","SFCA-C02-MTD1","working class",565.523924277439,5314.49765960027,3
"baca","SFCA-C03-ALA1","affluent",5373.43296894027,9540.4502339102,3
"baca","SFCA-C03-ALA1","middle class",1314.14308888316,9540.4502339102,3
"baca","SFCA-C03-ALA1","poor",1185.0264623454,9540.4502339102,3
"baca","SFCA-C03-ALA1","working class",1667.84771374137,9540.4502339102,3
"baca","SFCA-C03-BER1","affluent",5535.24147746154,9616.90058431615,3
"baca","SFCA-C03-BER1","middle class",1248.26762653306,9616.90058431615,3
"baca","SFCA-C03-BER1","poor",1237.81369465128,9616.90058431615,3
"baca","SFCA-C03-BER1","working class",1595.57778567027,9616.90058431615,3
"baca","SFCA-C03-BVH1","affluent",1285.6031781628,2273.47216442878,3
"baca","SFCA-C03-BVH1","middle class",337.302673427968,2273.47216442878,3
"baca","SFCA-C03-BVH1","poor",365.249824853161,2273.47216442878,3
"baca","SFCA-C03-BVH1","working class",285.316487984847,2273.47216442878,3
"baca","SFCA-C03-JMP1","affluent",2657.76871244709,5834.66778031142,3
"baca","SFCA-C03-JMP1","middle class",1075.64986017512,5834.66778031142,3
"baca","SFCA-C03-JMP1","poor",1032.25227084155,5834.66778031142,3
"baca","SFCA-C03-JMP1","working class",1068.99693684766,5834.66778031142,3
"baca","SFCA-C03-JMP2","affluent",2463.47740982146,5969.45152122487,3
"baca","SFCA-C03-JMP2","middle class",963.799852430092,5969.45152122487,3
"baca","SFCA-C03-JMP2","poor",1382.60336347912,5969.45152122487,3
"baca","SFCA-C03-JMP2","working class",1159.5708954942,5969.45152122487,3
"baca","SFCA-C03-JMP3","affluent",1721.94485270719,4923.01156820627,3
"baca","SFCA-C03-JMP3","middle class",918.255550947333,4923.01156820627,3
"baca","SFCA-C03-JMP3","poor",1328.44016718731,4923.01156820627,3
"baca","SFCA-C03-JMP3","working class",954.37099736444,4923.01156820627,3
"baca","SFCA-D01-PIO1","affluent",5280.80627532944,13090.5698239875,3
"baca","SFCA-D01-PIO1","middle class",1215.24741267287,13090.5698239875,3
"baca","SFCA-D01-PIO1","poor",4331.01884228121,13090.5698239875,3
"baca","SFCA-D01-PIO1","working class",2263.49729370395,13090.5698239875,3
"baca","SFCA-D01-POT1","affluent",4236.09781426781,6125.02119054749,3
"baca","SFCA-D01-POT1","middle class",606.573942577132,6125.02119054749,3
"baca","SFCA-D01-POT1","poor",646.03310744467,6125.02119054749,3
"baca","SFCA-D01-POT1","working class",636.316326257878,6125.02119054749,3
"baca","SFCA-D01-RUS1","affluent",12603.2608830795,20543.7770476751,3
"baca","SFCA-D01-RUS1","middle class",2292.25621068615,20543.7770476751,3
"baca","SFCA-D01-RUS1","poor",3347.00102459061,20543.7770476751,3
"baca","SFCA-D01-RUS1","working class",2301.25892931876,20543.7770476751,3
"baca","SFCA-O01-GGP1","affluent",3228.32860259045,6385.4304883014,3
"baca","SFCA-O01-GGP1","middle class",1068.26299527452,6385.4304883014,3
"baca","SFCA-O01-GGP1","poor",1103.365910926,6385.4304883014,3
"baca","SFCA-O01-GGP1","working class",985.472979510426,6385.4304883014,3
"baca","SFCA-O01-LPK1","affluent",2751.33834233895,5862.68209315078,3
"baca","SFCA-O01-LPK1","middle class",1025.17316605503,5862.68209315078,3
"baca","SFCA-O01-LPK1","poor",1163.56268306461,5862.68209315078,3
"baca","SFCA-O01-LPK1","working class",922.607901692203,5862.68209315078,3
"baca","SFCA-O01-LPK2","affluent",1717.67751616382,3591.37328611263,3
"baca","SFCA-O01-LPK2","middle class",619.367474730212,3591.37328611263,3
"baca","SFCA-O01-LPK2","poor",652.787133572658,3591.37328611263,3
"baca","SFCA-O01-LPK2","working class",601.541161645947,3591.37328611263,3
"baca","SFCA-O01-SUN1","affluent",3814.98193322879,6769.98253831353,3
"baca","SFCA-O01-SUN1","middle class",1126.42326488448,6769.98253831353,3
"baca","SFCA-O01-SUN1","poor",915.901415336187,6769.98253831353,3
