"city","site","variable","value","year"
"boma","BRT","Median value",3556351.02805293,2
"boma","BSU","Median value",300027.34437978,2
"boma","DAN","Median value",409287.663444102,2
"boma","EVR","Median value",1270068.35402405,2
"boma","FRPO1","Median value",1153098.78310397,2
"boma","FRPO2","Median value",1488354.37344841,2
"boma","FVW","Median value",537876.588116082,2
"boma","GLD","Median value",1180191.53972563,2
"boma","GRT","Median value",56422.1125955248,2
"boma","HAB","Median value",714438.525919839,2
"boma","HAL","Median value",2649305.7999844,2
"boma","MTA","Median value",1023821.09457106,2
"boma","MUS","Median value",133300.445283282,2
"boma","PKN","Median value",94988.2289858381,2
"boma","SRN","Median value",822457.365363837,2
"boma","STN","Median value",180589.519455975,2
"boma","STR","Median value",22675.7752127411,2
"boma","TKR","Median value",125470.999876525,2
"boma","ZNE","Median value",1174115.89661538,2
"baca","AB","Median value",2301979.71479801,3
"tawa","B-TP","Median value",169740.330929651,3
"sewa","BGP1","Median value",645066.366210946,3
"sewa","BRF1","Median value",130075.365878379,3
"baca","BT","Median value",24709.6201520259,3
"baca","CB","Median value",883012.490180641,3
"baca","CR","Median value",464360.96082772,3
"baca","DK","Median value",29261.8511501393,3
"sewa","DOS1","Median value",22018.8619588071,3
"sewa","DRP2","Median value",1583202.67948451,3
"sewa","DSP1","Median value",321394.143741761,3
"sewa","DWP1","Median value",222585.63916528,3
"baca","DY","Median value",1053945.53308082,3
"baca","EN","Median value",29263.4912941528,3
"sewa","FGL1","Median value",129979.309581612,3
"sewa","FRD1","Median value",56089.0023924871,3
"tawa","G-CBP1","Median value",145439.895258313,3
"tawa","G-CLP2","Median value",189340.517981748,3
"tawa","G-FP1","Median value",232881.433642492,3
"tawa","G-IP","Median value",173268.793876263,3
"tawa","G-JP","Median value",288335.833808926,3
"tawa","G-KP","Median value",394021.40043757,3
"tawa","G-OTP","Median value",141761.828496868,3
"tawa","G-SB","Median value",100831.31012705,3
"tawa","G-SERA","Median value",129810.460861042,3
"tawa","G-SP","Median value",106531.102273514,3
"tawa","G-TNC2","Median value",147398.084593508,3
"tawa","G-VP","Median value",365220.358674729,3
"tawa","G-WLP2","Median value",137709.731162005,3
"tawa","G-WP2","Median value",220144.066308912,3
"baca","GT","Median value",146541.006574063,3
"baca","H18","Median value",247731.955808455,3
"baca","HBT","Median value",250787.631115514,3
"sewa","HCN1","Median value",144370.735097271,3
"sewa","HFW1","Median value",479024.525829041,3
"baca","HT","Median value",65685.9885686933,3
"sewa","IRP1","Median value",776022.345553049,3
"sewa","JBP1","Median value",338149.243407002,3
"sewa","LTP1","Median value",533467.377811443,3
"sewa","LWP2","Median value",1246054.73917367,3
"baca","MA","Median value",71794.1597478351,3
"sewa","MBC1","Median value",241239.129362144,3
"sewa","MGP1","Median value",321658.423855297,3
"sewa","MPO1","Median value",140840.970907621,3
"sewa","MSR1","Median value",506647.34808477,3
"baca","MT","Median value",66528.3765179566,3
"sewa","MWP1","Median value",299009.433004393,3
"baca","MY","Median value",1280386.31996534,3
"sewa","NRP1","Median value",446515.150588416,3
"tawa","P-BLP","Median value",187932.8582451,3
"tawa","P-CCP","Median value",122526.03400445,3
"tawa","P-CUP","Median value",451591.229161877,3
"tawa","P-DPV","Median value",41028.5104031632,3
"tawa","P-GP","Median value",440420.881465531,3
"tawa","P-GW1","Median value",56141.9970723049,3
"tawa","P-JCP","Median value",345501.456907267,3
"tawa","P-LCC","Median value",123342.603909467,3
"tawa","P-MCP","Median value",707187.50638252,3
"tawa","P-MKP2","Median value",246909.766010184,3
"tawa","P-OB","Median value",84921.8268218806,3
"tawa","P-OLT","Median value",1126.01044281848,3
"tawa","P-OV2","Median value",3076.42878043696,3
"tawa","P-PCNA1","Median value",436555.15367199,3
"tawa","P-PDP","Median value",100697.617636302,3
"tawa","P-RP","Median value",164265.897582468,3
"tawa","P-RT","Median value",168656.345855247,3
"tawa","P-RWSR","Median value",1964.18761562837,3
"tawa","P-SCP1","Median value",176731.731802158,3
"tawa","P-STP","Median value",272663.747797548,3
"tawa","P-TE1","Median value",4245.35559683755,3
"tawa","P-UCC","Median value",53337.910837637,3
"tawa","P-UWT","Median value",436100.042882504,3
"tawa","P-WBC","Median value",137638.627838051,3
"tawa","P-WP","Median value",641698.202085721,3
"tawa","P-WWP","Median value",244330.487676951,3
"baca","PER","Median value",87041.5901243917,3
"sewa","PGP2","Median value",226285.291779627,3
"sewa","PHY1","Median value",1417714.96473464,3
"poor","POOR-E01-OB1","Median value",355823.829609343,3
"poor","POOR-E02-OB2","Median value",245648.43848615,3
"poor","POOR-E03-JCP","Median value",328991.67121308,3
"poor","POOR-E04-TJP","Median value",410207.951993671,3
"poor","POOR-E06-BEL","Median value",226643.75150855,3
"poor","POOR-E08-WFP","Median value",297758.733062726,3
"poor","POOR-E11-BTP","Median value",231721.168320511,3
"poor","POOR-E12-128","Median value",157759.159372571,3
"poor","POOR-E13-PB1","Median value",104895.593200667,3
"poor","POOR-E15-PB3","Median value",113087.991246663,3
"poor","POOR-E17-JBP","Median value",135669.494581966,3
"poor","POOR-E18-SW7","Median value",265554.421570637,3
"poor","POOR-E19-MAP","Median value",153191.953754555,3
"poor","POOR-E20-HOR","Median value",153085.729733817,3
"poor","POOR-W01-GHP","Median value",725438.167861025,3
"poor","POOR-W02-MNP","Median value",731652.95641467,3
"poor","POOR-W03-CCP","Median value",679693.289405811,3
"poor","POOR-W04-WHA","Median value",487535.372010131,3
"poor","POOR-W09-TBP","Median value",357401.147138035,3
"poor","POOR-W10-HRP","Median value",300118.702153341,3
"poor","POOR-W11-TWP","Median value",468513.885790211,3
"poor","POOR-W13-BLP","Median value",233759.556895481,3
"poor","POOR-W14-PSF","Median value",168059.391212899,3
"sewa","RHF1","Median value",65397.2324696405,3
"sewa","RVP1","Median value",1815105.98467676,3
"sewa","RWP1","Median value",115538.257748369,3
"baca","SFCA-001-GGP2","Median value",1749763.27810739,3
"baca","SFCA-C01-BVA1","Median value",8884402.02095393,3
"baca","SFCA-C01-GGP3","Median value",3511467.72434741,3
"baca","SFCA-C01-GGP4","Median value",4031059.60257315,3
"baca","SFCA-C01-PRE1","Median value",0,3
"baca","SFCA-C01-PRE2","Median value",3532537.75305532,3
"baca","SFCA-C01-USF1","Median value",5706430.48936261,3
"baca","SFCA-C02-DOU1","Median value",6130097.65460411,3
"baca","SFCA-C02-GLN1","Median value",2615781.14844291,3
"baca","SFCA-C02-IGB1","Median value",5396124.69199061,3
"baca","SFCA-C02-LGH1","Median value",3439791.6940224,3
"baca","SFCA-C02-MTD1","Median value",2968049.16767428,3
"baca","SFCA-C03-ALA1","Median value",4810284.92094127,3
"baca","SFCA-C03-BER1","Median value",5504782.12420219,3
"baca","SFCA-C03-BVH1","Median value",994819.289486221,3
"baca","SFCA-C03-JMP1","Median value",2976086.35281975,3
"baca","SFCA-C03-JMP2","Median value",3527489.54195461,3
"baca","SFCA-C03-JMP3","Median value",2659144.74201206,3
"baca","SFCA-D01-PIO1","Median value",5722762.35849947,3
"baca","SFCA-D01-POT1","Median value",4051129.07089661,3
"baca","SFCA-D01-RUS1","Median value",9152677.18793467,3
"baca","SFCA-O01-GGP1","Median value",3251537.91242403,3
"baca","SFCA-O01-LPK1","Median value",4362028.66059861,3
"baca","SFCA-O01-LPK2","Median value",1643310.850684,3
"baca","SFCA-O01-SUN1","Median value",2362683.23122343,3
"baca","SFCA-O02-BRO1","Median value",344417.332453884,3
"baca","SFCA-O02-LKM1","Median value",1143049.90696934,3
"baca","SFCA-O02-LKM2","Median value",270465.296776061,3
"baca","SFCA-O02-PLK1","Median value",2379582.53039822,3
"baca","SFCA-O02-WSN1","Median value",2842431.66159436,3
"sewa","SVP1","Median value",219943.479726001,3
"sewa","SWD1","Median value",245124.723827471,3
"sewa","TCC1","Median value",306167.265979181,3
"sewa","TMF1","Median value",10332.7821440027,3
"sewa","TMP1","Median value",135835.671447374,3
"sewa","TRN1","Median value",50562.8383239155,3
"sewa","WCP2","Median value",272737.38398479,3
"sewa","WDG1","Median value",230666.442069173,3
"baca","WP","Median value",323203.978013117,3
"mela","CalT01","Median value",615967.131250322,3
"mela","CalT02","Median value",220509.581542706,3
"mela","CalT03","Median value",500526.394065639,3
"mela","ED01","Median value",866871.280249165,3
"mela","ED03","Median value",964510.87917649,3
"mela","ED04","Median value",891143.246957227,3
"mela","ED05","Median value",640818.899517506,3
"mela","ED06","Median value",217782.897227284,3
"mela","ED07","Median value",521608.014963649,3
"mela","ED08","Median value",891682.569938148,3
"mela","ELMOD","Median value",562669.101497144,3
"mela","H01-AST1","Median value",1151686.5299287,3
"mela","H01-BEA2","Median value",200738.21068737,3
"mela","H01-BGC1","Median value",626778.429607337,3
"mela","H01-CCH1","Median value",427966.581650213,3
"mela","H01-DEB1","Median value",933493.923504392,3
"mela","H01-DVG","Median value",528280.231123784,3
"mela","H01-FIR1","Median value",354973.802252156,3
"mela","H01-FLN1","Median value",114199.240904238,3
"mela","H01-FRE1","Median value",275102.472284972,3
"mela","H01-GSC1","Median value",378435.725127435,3
"mela","H01-HFR1","Median value",80072.2878481114,3
"mela","H01-HNP1","Median value",531906.955648789,3
"mela","H01-LTC1","Median value",44419.1599165867,3
"mela","H01-OCC1","Median value",518462.464178104,3
"mela","H01-OXY1","Median value",1992221.95217616,3
"mela","H01-RHR1","Median value",158873.593181937,3
"mela","H01-ROS1","Median value",742396.834275385,3
"mela","H01-SPS1","Median value",1423023.57907864,3
"mela","H01-TMC1","Median value",605428.279302791,3
"mela","H01-WAV1","Median value",239590.012491726,3
"mela","H01-WTP1","Median value",93990.0319070577,3
"mela","H01-WWD1","Median value",276468.430654778,3
"mela","IRC01","Median value",60175.4894389202,3
"mela","IRC02","Median value",53097.5412238501,3
"mela","IRC03","Median value",44448.792036452,3
"mela","IRC04","Median value",32841.4657664201,3
"mela","IRC05","Median value",25238.7027144958,3
"mela","IRC06","Median value",24085.839550179,3
"mela","IRC07","Median value",28720.2943692749,3
"mela","OAK","Median value",669171.088497509,3
"mela","OCP02","Median value",394737.532216553,3
"mela","OCP03","Median value",550781.090782722,3
"mela","PW01","Median value",501529.9275468,3
"mela","SA","Median value",182168.489942035,3
"phaz","01_T01","Median value",812.142407112986,3
"phaz","02_T02","Median value",812.142407113028,3
"phaz","03_T03","Median value",812.142407113004,3
"phaz","04_T04","Median value",812.142407113043,3
"phaz","05_T05","Median value",812.142407112965,3
"phaz","06_T06","Median value",812.142407113075,3
"phaz","07_T07","Median value",812.142407112974,3
"phaz","08_T08","Median value",812.142407113007,3
"phaz","09_T09","Median value",736.629045236471,3
"phaz","1_01_AF14","Median value",812.142407113007,3
"phaz","1_02_EME","Median value",686.435029624021,3
"phaz","1_03_EMW","Median value",0,3
"phaz","1_04_J9","Median value",3093.83454283156,3
"phaz","1_05_MCS","Median value",11785.0988465423,3
"phaz","1_06_T21","Median value",52894.231260097,3
"phaz","1_07_UMP","Median value",34475.869671049,3
"phaz","1_08_V9","Median value",27772.1249817049,3
"phaz","1_09_W19","Median value",28362.7536423504,3
"phaz","1_10_GOAT","Median value",797.899431545078,3
"phaz","10_T10","Median value",659.914509463792,3
"phaz","11_T11","Median value",675.270738800628,3
"phaz","12_T12","Median value",649.302098628191,3
"phaz","13_T13","Median value",734.6483794104,3
"phaz","14_T14","Median value",690.134183008061,3
"phaz","15_T15","Median value",602.152623164906,3
"phaz","16_V01","Median value",56737.3745384483,3
"phaz","17_V02","Median value",39814.5649550529,3
"phaz","19_V04","Median value",34391.6425237651,3
"phaz","2_01_AF19","Median value",124421.230383215,3
"phaz","2_02_E12","Median value",797.899431545096,3
"phaz","2_03_EMP","Median value",83.8706732443287,3
"phaz","2_04_I17","Median value",9602.77597862749,3
"phaz","2_05_MCN","Median value",9665.14061670173,3
"phaz","2_06_PWP","Median value",104051.182202021,3
"phaz","2_07_SMW","Median value",22826.066142475,3
"phaz","2_08_TONTO","Median value",812.142407112978,3
"phaz","2_09_U13","Median value",99131.6758853437,3
"phaz","2_10_WTM","Median value",797.89943154508,3
"phaz","20_V05","Median value",183645.958753685,3
"phaz","21_V06","Median value",238715.586501909,3
"phaz","22_V07","Median value",157510.404536068,3
"phaz","23_N01","Median value",13567.4305861986,3
"phaz","24_N02","Median value",5044.8883488056,3
"phaz","25_N03","Median value",9595.62113742546,3
"phaz","26_V08","Median value",18646.9439033571,3
"phaz","27_V09","Median value",29009.9352486912,3
"phaz","28_V10","Median value",37397.2540831819,3
"phaz","29_N04","Median value",36748.5529146019,3
"phaz","3_01_AC16","Median value",26164.9978891291,3
"phaz","3_02_AVE35","Median value",46025.9078262523,3
"phaz","3_03_DBG","Median value",173619.506766509,3
"phaz","3_04_O17","Median value",59703.4426913676,3
"phaz","3_05_R10","Median value",220818.412831529,3
"phaz","3_06_S9","Median value",167610.043148286,3
"phaz","3_07_SME","Median value",83655.1352654662,3
"phaz","3_08_W18","Median value",111382.714093532,3
"phaz","3_09_X12","Median value",403533.941546079,3
"phaz","3_10_Y10","Median value",293252.198991188,3
"phaz","30_V11","Median value",34094.4309381448,3
"phaz","31_V12","Median value",35193.0794613305,3
"phaz","32_V13","Median value",40322.8373234216,3
"phaz","33_V14","Median value",37936.9812512434,3
"phaz","34_N05","Median value",39232.3684729134,3
"phaz","35_N06","Median value",47607.6488927016,3
"phaz","36_N07","Median value",34979.9082336658,3
"phaz","37_N08","Median value",28634.6608282806,3
"phaz","38_N09","Median value",19331.8150456895,3
"phaz","39_N10","Median value",19642.0001149622,3
"phaz","4_01_AB20","Median value",292127.079796761,3
"phaz","4_02_AE19","Median value",88907.3562257225,3
"phaz","4_03_R13","Median value",168229.744385063,3
"phaz","4_04_RIO","Median value",30041.3563635383,3
"phaz","4_05_S14","Median value",169050.908836587,3
"phaz","4_06_V16","Median value",194049.700276261,3
"phaz","4_07_ASUW","Median value",189918.059064613,3
"phaz","4_08_Z20","Median value",282876.174374148,3
"phaz","4_09_AA17","Median value",296199.211343379,3
"phaz","4_10_AC19","Median value",207658.544419598,3
"phaz","40_N11","Median value",26208.6419007095,3
"phaz","41_V15","Median value",61721.3874527393,3
"phaz","42_V16","Median value",56697.0001377384,3
"phaz","43_V17","Median value",47060.210484806,3
"phaz","5_01_AD18","Median value",152832.702724039,3
"phaz","5_02_AB18","Median value",169634.565862899,3
"phaz","5_03_R14","Median value",116681.283712044,3
"phaz","5_04_Y19","Median value",262114.765596589,3
"phaz","5_05_T14","Median value",383618.473666114,3
"phaz","5_06_S16","Median value",162985.215879421,3
"phaz","5_07_TYARD","Median value",51264.3883459718,3
"phaz","5_08_X18","Median value",294292.684950595,3
"phaz","5_09_U17","Median value",431387.45972043,3
"phaz","5_10_V17","Median value",30605.7993104439,3
"scut","BC_03","Median value",6669.13850144107,3
"scut","BC_07","Median value",6669.13850144199,3
"scut","BC_08","Median value",6669.13850144112,3
"scut","BC_10","Median value",6669.1385014403,3
"scut","BC_11","Median value",6669.13850144091,3
"scut","BC_12","Median value",6669.13850144103,3
"scut","BC_18.2019","Median value",6669.13850144101,3
"scut","BC_24.2019","Median value",6669.13850144201,3
"scut","BC_25","Median value",10212.5995815835,3
"scut","BC_26.2019","Median value",14085.2439039732,3
"scut","BC_28.2019","Median value",6669.13850144212,3
"scut","BC_33.2019","Median value",6669.13850144087,3
"scut","BC_34","Median value",6669.13850144101,3
"scut","BC_38.2019","Median value",6669.1385014408,3
"scut","BC_40.2019","Median value",6669.13850144115,3
"scut","BC_42.2019","Median value",5543.82723659405,3
"scut","Big Cottonwood Regional Park Wetlands.2019","Median value",378186.706692574,3
"scut","Bonneville Golf Course.2019","Median value",552994.356866376,3
"scut","CC_01","Median value",139438.337937428,3
"scut","CC_05","Median value",88401.453702275,3
"scut","CC_06.2019","Median value",88390.3246868829,3
"scut","CC_09","Median value",49437.5322334515,3
"scut","CC_11","Median value",44766.3035191223,3
"scut","CC_13.2019","Median value",5292.34472844028,3
"scut","CC_14.2019","Median value",22371.0793682854,3
"scut","Creekside Park.2019","Median value",286177.390514773,3
"scut","Crestwood Park.2019","Median value",393720.611281945,3
"scut","DC_01","Median value",48447.2689464591,3
"scut","DC_03.2019","Median value",39230.5670436853,3
"scut","DD_05.2019","Median value",266544.769998971,3
"scut","DD_06.2019","Median value",244205.901868819,3
"scut","DD_07.2019","Median value",202070.191401864,3
"scut","EM_01","Median value",65286.8986101861,3
"scut","EM_04","Median value",5292.34472844043,3
"scut","EM_05","Median value",5292.34472844086,3
"scut","EM_08","Median value",5292.34472844079,3
"scut","General Holm Park N.2019","Median value",95824.1702668657,3
"scut","JR_02","Median value",44333.2832096287,3
"scut","JR_06.2019","Median value",279143.056087214,3
"scut","JR_07","Median value",195296.064081682,3
"scut","JR_08","Median value",110459.533600393,3
"scut","JR_09","Median value",85942.4287975561,3
"scut","JR_12.2019","Median value",98879.1745320096,3
"scut","JR_13.2019","Median value",143610.161905732,3
"scut","JRP_02","Median value",121190.339287726,3
"scut","LC_02","Median value",6669.13850144178,3
"scut","LC_07","Median value",6669.13850144099,3
"scut","LC_09.2019","Median value",6669.1385014409,3
"scut","LC_12.2019","Median value",6563.97698657471,3
"scut","LC_14","Median value",6669.13850144123,3
"scut","LC_15","Median value",6669.13850144044,3
"scut","LC_16.2019","Median value",6669.13850144046,3
"scut","LC_18","Median value",6669.13850144029,3
"scut","LC_20","Median value",6669.13850144072,3
"scut","LC_22.2019","Median value",6646.91901201198,3
"scut","Little Confluence.2019","Median value",107725.074486259,3
"scut","Lost Lad.2019","Median value",88319.3762216972,3
"scut","MC_02","Median value",13773.605828372,3
"scut","MC_06","Median value",5335.95590324066,3
"scut","MC_08","Median value",14521.6747360916,3
"scut","MC_09.2019","Median value",22551.7813582188,3
"scut","MC_14","Median value",15411.5121019421,3
"scut","MC_15","Median value",13485.2146086014,3
"scut","MC_18","Median value",16142.0323198954,3
"scut","MC_19","Median value",14654.1009925503,3
"scut","MC_21","Median value",20184.3915588751,3
"scut","MCBC_03.2019","Median value",22551.7813582137,3
"scut","MCBC_04.2019","Median value",22551.7813582158,3
"scut","MCBC_05.2019","Median value",6669.13850144152,3
"scut","MCBC_10.2019","Median value",6823.97058044424,3
"scut","Mount Wire Ridgeline.2019","Median value",5292.34472844055,3
"scut","Oxbow.2019","Median value",58803.488606923,3
"scut","Parley's Point.2019","Median value",188035.596731719,3
"scut","PC_01","Median value",28156.613813069,3
"scut","PC_02.2019","Median value",5292.3447284407,3
"scut","PC_03.2019","Median value",5292.34472844056,3
"scut","PC_04","Median value",5292.34472844055,3
"scut","PC_06.2019","Median value",6669.13850144137,3
"scut","PC_08.2019","Median value",5292.34472844048,3
"scut","PC_09.2019","Median value",5292.34472844005,3
"scut","PC_14","Median value",5292.34472843998,3
"scut","PC_15","Median value",5292.34472844084,3
"scut","PC_16.2019","Median value",5292.34472844114,3
"scut","PC_17","Median value",5292.3447284404,3
"scut","PC_18.2019","Median value",5292.34472844091,3
"scut","PC_20.2019","Median value",5292.34472844049,3
"scut","PC_22","Median value",5292.34472844087,3
"scut","PC_26","Median value",5292.34472844103,3
"scut","PC_27","Median value",5292.34472844036,3
"scut","PC_29","Median value",5292.34472844039,3
"scut","PC_31.2019","Median value",14389.6421804841,3
"scut","RB_08","Median value",5292.34472844015,3
"scut","RB_09","Median value",5292.34472844005,3
"scut","RB_10","Median value",5292.34472844094,3
"scut","Spring Gulch","Median value",86517.7575119877,3
"scut","Sunnyside Park.2019","Median value",615982.926608275,3
"scut","Upper Hell Canyon","Median value",88319.3762217084,3
"scut","WF_02.2019","Median value",266430.761029387,3
"scut","WF_03.2019","Median value",239482.399449658,3
"deco","E01-CHE1","Median value",1324581.86083016,3
"deco","E01-CON1","Median value",1438857.26306505,3
"deco","E01-CPE1","Median value",604519.763362538,3
"deco","E01-CPW1","Median value",1021128.7109839,3
"deco","E01-SGP1","Median value",896618.717542916,3
"deco","E02-FTP1","Median value",290965.518620285,3
"deco","E02-LIN1","Median value",812045.32444217,3
"deco","E02-MCN1","Median value",408381.539516927,3
"deco","E02-MON1","Median value",430501.433402488,3
"deco","E02-VER1","Median value",325369.83018234,3
"deco","E03-CWP1","Median value",63045.2048617332,3
"deco","E03-DMP1","Median value",286858.461463201,3
"deco","E03-GEN1","Median value",287495.433238063,3
"deco","E03-SAC1","Median value",81566.7042337389,3
"deco","E03-SPG1","Median value",376778.179388686,3
"deco","E04-APM1","Median value",129418.97424461,3
"deco","E04-SCR1","Median value",12720.5947061427,3
"deco","E04-SKE1","Median value",40515.5291389699,3
"deco","E04-SKW1","Median value",10884.9735886994,3
"deco","E04-TER1","Median value",6068.70132976486,3
"deco","W01-BAR1","Median value",244129.574159851,3
"deco","W01-GCP1","Median value",655723.202733912,3
"deco","W01-LIP1","Median value",575171.523589557,3
"deco","W01-MAR1","Median value",395904.986624082,3
"deco","W01-SLP1","Median value",615275.550525868,3
"deco","W02-CHP1","Median value",178385.17212922,3
"deco","W02-HOL1","Median value",234022.938480393,3
"deco","W02-MOR1","Median value",252054.226716162,3
"deco","W02-SUN1","Median value",259660.472641912,3
"deco","W02-WBP1","Median value",418505.564523721,3
"deco","W03-CPP1","Median value",394889.65992868,3
"deco","W03-DAN1","Median value",254627.838892803,3
"deco","W03-GRA1","Median value",437864.718620098,3
"deco","W03-MGP1","Median value",180725.563538735,3
"deco","W04-APE1","Median value",84620.0849473013,3
"deco","W04-PVP1","Median value",117728.161984185,3
"deco","W04-STM1","Median value",109620.627991723,3
"deco","W04-WES1","Median value",110257.593781081,3
"deco","W04-WSP1","Median value",35859.6751189694,3
"ioio","A01-RES1","Median value",3780.65290901252,3
"ioio","A01-WMA1","Median value",2695.43953868916,3
"ioio","A01-WMA2","Median value",5480.02084941621,3
"ioio","A01-WMA3","Median value",5480.02084941713,3
"ioio","A02-FUH1","Median value",2609.48033488854,3
"ioio","A02-MET1","Median value",10712.9527360885,3
"ioio","A02-RES2","Median value",3226.30690767404,3
"ioio","A02-WMA4","Median value",2609.48033488855,3
"ioio","A03-CNA1","Median value",16393.6406561069,3
"ioio","A03-JOY1","Median value",13346.9581407511,3
"ioio","A03-YSC1","Median value",22371.4114397666,3
"ioio","A04-AUB1","Median value",20593.2264618799,3
"ioio","A04-DOV1","Median value",17132.6465075021,3
"ioio","A04-PEN1","Median value",131522.36192967,3
"ioio","A04-WAT1","Median value",38221.8904600128,3
"ioio","A05-BEN1","Median value",279502.686395197,3
"ioio","A05-CRE1","Median value",287305.457257658,3
"ioio","A05-SAN1","Median value",516615.155912461,3
"ioio","A05-SHI1","Median value",54836.0795177651,3
"ioio","A06-SHP1","Median value",102580.164812117,3
"ioio","A06-SYC1","Median value",26570.8915650264,3
"ioio","A06-SYC2","Median value",20353.0743222864,3
"ioio","A06-TTB1","Median value",18999.5808785578,3
"ioio","A07-CCG2","Median value",104069.653674673,3
"ioio","A07-UIO1","Median value",52615.5214971073,3
"ioio","A08-PET1","Median value",2726.76300434389,3
"ioio","A08-RES3","Median value",14831.0235485637,3
"ioio","A08-RES4","Median value",5072.68835127916,3
"ioio","A08-TCP1","Median value",2726.76300434332,3
"ioio","A09-HRP1","Median value",25442.2697105158,3
"ioio","A09-KEN1","Median value",25442.2697105117,3
"ioio","A09-TOK1","Median value",25442.2697105099,3
"ioio","A09-WCP1","Median value",94646.8249465623,3
"ioio","A10-ACT1","Median value",33982.5217161298,3
"ioio","A10-GIL1","Median value",11265.5042205566,3
"ioio","A10-HHP1","Median value",33982.5217161269,3
"ioio","A10-HPR1","Median value",32493.9720768574,3
"jams","ALP","Median value",52535.3317308222,3
"slmo","ARH1","Median value",218568.380626125,3
"jams","BAP","Median value",47776.3422638917,3
"slmo","BBP1","Median value",154167.63139586,3
"slmo","BDP1","Median value",61509.5120627441,3
"hote","BELP","Median value",1052994.61608964,3
"slmo","BEN1","Median value",399910.0332105,3
"jams","BGP","Median value",49270.8644002512,3
"jams","BOP","Median value",75162.0217651226,3
"jams","BRP","Median value",34656.9221885273,3
"hote","CCEC1","Median value",14719.45176081,3
"hote","CHMP","Median value",84850.5093369812,3
"slmo","CHP1","Median value",317781.450895694,3
"jams","CHS","Median value",138749.384990614,3
"jams","CLN","Median value",47335.9099391126,3
"jams","CON","Median value",66703.5941853695,3
"jams","CRN","Median value",90905.22413545,3
"hote","CULP","Median value",114296.094065291,3
"slmo","EMG1","Median value",130270.430708682,3
"hote","FHNA","Median value",40506.6312648971,3
"hote","FONP","Median value",139932.326606447,3
"jams","FOP","Median value",88398.3435608108,3
"jams","FRP","Median value",153663.682592314,3
"slmo","FRP1","Median value",387471.418884774,3
"jams","GAS","Median value",78917.4814822387,3
"hote","GCGC","Median value",62996.7977832371,3
"hote","GLWC","Median value",455234.341129251,3
"jams","GRC","Median value",94305.0427066282,3
"jams","GRN","Median value",11025.9126449067,3
"hote","GWGC","Median value",179333.229601154,3
"hote","HANC","Median value",453645.187956358,3
"hote","HBSP","Median value",994973.463863353,3
"hote","HPGC","Median value",318337.123459453,3
"hote","HUNP","Median value",42448.9651212269,3
"slmo","KWP1","Median value",241849.148279144,3
"jams","LAC1","Median value",38486.4074077636,3
"jams","LAC2","Median value",56734.5682733663,3
"slmo","LAF1","Median value",457285.638541574,3
"jams","LAP","Median value",132380.498472674,3
"jams","LEN","Median value",90361.9940206079,3
"hote","LGRP","Median value",100923.245516682,3
"jams","LIP","Median value",42632.0407718893,3
"slmo","LKL1","Median value",215908.422198804,3
"lrar","LRAR-ALS1","Median value",209285.22940186,3
"lrar","LRAR-BUR1","Median value",18083.9024598725,3
"lrar","LRAR-BUR2","Median value",32058.080255663,3
"lrar","LRAR-BUR3","Median value",22371.73353793,3
"lrar","LRAR-COM1","Median value",15807.019788999,3
"lrar","LRAR-CON1","Median value",20225.3660953137,3
"lrar","LRAR-COO1","Median value",24733.1126355484,3
"lrar","LRAR-CPL1","Median value",69875.5775813877,3
"lrar","LRAR-DDT1","Median value",2974.53406668787,3
"lrar","LRAR-DDT2","Median value",1803.69996342801,3
"lrar","LRAR-EAS1","Median value",21223.7929537763,3
"lrar","LRAR-EMR1","Median value",63698.2416750637,3
"lrar","LRAR-KNO1","Median value",214854.369312091,3
"lrar","LRAR-MAU2","Median value",18817.6177437738,3
"lrar","LRAR-MUR1","Median value",56670.133467207,3
"lrar","LRAR-MUR2","Median value",113490.340226061,3
"lrar","LRAR-OTT1","Median value",1803.69996342768,3
"lrar","LRAR-PIN1","Median value",14970.826326465,3
"lrar","LRAR-PIN2","Median value",12126.2332158073,3
"lrar","LRAR-REB1","Median value",145705.323718297,3
"lrar","LRAR-RIC1","Median value",4452.70396577885,3
"lrar","LRAR-RIV1","Median value",182938.123946246,3
"lrar","LRAR-ROS1","Median value",17160.2892350584,3
"lrar","LRAR-SHE1","Median value",28613.75626678,3
"lrar","LRAR-TMP1","Median value",193430.16877865,3
"lrar","LRAR-TRP1","Median value",18735.1411875059,3
"lrar","LRAR-TRP2","Median value",18113.7602081409,3
"lrar","LRAR-TRP3","Median value",20403.7096823798,3
"lrar","LRAR-WIL1","Median value",1825.77323554929,3
"jams","MAN","Median value",115917.788216444,3
"jams","MAP","Median value",101565.059415552,3
"jams","MAS","Median value",3856.20310452848,3
"slmo","MEP1","Median value",341237.224095794,3
"jams","MFP","Median value",31249.8028790133,3
"hote","MGP","Median value",201699.646252049,3
"jams","MIP","Median value",118759.811973616,3
"slmo","MLP1","Median value",79940.5167881146,3
"jams","MOC","Median value",45784.1772892165,3
"hote","MOCC","Median value",13362.33024869,3
"jams","MON","Median value",2095.24507032075,3
"hote","MPNA1","Median value",184014.09599195,3
"hote","MPNA2","Median value",839732.391365939,3
"jams","NAC","Median value",39548.351239425,3
"jams","NON","Median value",95274.8806885048,3
"jams","NTE","Median value",103613.445750709,3
"jams","NTW","Median value",13393.7858139713,3
