"locationID","fullName","utmEast","utmNorth","utmZone","locationAbbr","areaID","landOwnerID","defaultTimeZone","areaAbbr"
4292,"ACC Library",277826,3758630,"17","ALIB",44,1120,"US/Eastern","AHGA"
4293,"Cedar Shoals High School",284744,3755588,"17","CSHS",44,1120,"US/Eastern","AHGA"
4294,"Ben Epps Airport",283827,3758688,"17","ARPT",44,1120,"US/Eastern","AHGA"
4295,"Barnes",277851,3759960,"17","BARN",44,1121,"US/Eastern","AHGA"
4296,"Bear Hollow Zoo",279239,3756650,"17","BZOO",44,1120,"US/Eastern","AHGA"
4297,"Beech Haven",276621,3759318,"17","BHVN",44,1120,"US/Eastern","AHGA"
4298,"Ben Burton Park",274744,3760096,"17","BBPK",44,1120,"US/Eastern","AHGA"
4299,"Birchwood Trail",279115,3756786,"17","BWDT",44,1120,"US/Eastern","AHGA"
4300,"Bishop Park",276961,3760756,"17","BIHP",44,1120,"US/Eastern","AHGA"
4301,"College of Veterinary Medicine",282694,3755863,"17","CVMD",44,1123,"US/Eastern","AHGA"
4302,"Dairy Farm",291754,3754829,"17","UGDF",44,1123,"US/Eastern","AHGA"
4303,"Decker Park",279122,3757746,"17","DCKR",44,1120,"US/Eastern","AHGA"
4304,"Dudley Park",281225,3759762,"17","DUDP",44,1120,"US/Eastern","AHGA"
4305,"DX Beech Haven",275217,3759046,"17","DXBH",44,1120,"US/Eastern","AHGA"
4306,"Ed Halper",279666,3759310,"17","HALP",44,1122,"US/Eastern","AHGA"
4307,"Ed Halper2",279658,3759321,"17","HALP2",44,1122,"US/Eastern","AHGA"
4308,"Fire Station #4",276794,3760656,"17","FIRE",44,1120,"US/Eastern","AHGA"
4309,"Lake Herrick",280412,3756277,"17","UGLH",44,1123,"US/Eastern","AHGA"
4310,"Landfill North",290631,3757133,"17","LDFN",44,1120,"US/Eastern","AHGA"
4311,"Landfill South",290674,3755762,"17","LDFS",44,1120,"US/Eastern","AHGA"
4312,"Mitchell Bridge Road",273664,3759021,"17","MBRD",44,1120,"US/Eastern","AHGA"
4313,"National Deer Association",270448,3759352,"17","NDA1",44,1124,"US/Eastern","AHGA"
4314,"National Deer Association",270603,3759644,"17","NDA2",44,1124,"US/Eastern","AHGA"
4315,"North Oconee Water Reclamation Facility",281995,3758184,"17","NOWR",44,1120,"US/Eastern","AHGA"
4316,"Radio Tower",273073,3760791,"17","RDIO",44,1120,"US/Eastern","AHGA"
4317,"Riverhill Drive",276622,3758109,"17","RHDR",44,1120,"US/Eastern","AHGA"
4318,"Rivers Crossing",281807,3756904,"17","UGRC",44,1123,"US/Eastern","AHGA"
4319,"Satterfield Park",285300,3758184,"17","STPK",44,1120,"US/Eastern","AHGA"
4320,"Satterfield Park",285307,3758276,"17","STPK2",44,1120,"US/Eastern","AHGA"
4321,"Southeast Park",287045,3756121,"17","SEPK",44,1120,"US/Eastern","AHGA"
4322,"UGA Cattle Farm",292315,3752708,"17","UGACF",44,1123,"US/Eastern","AHGA"
4323,"Warnell",280640,3758460,"17","WARN",44,1123,"US/Eastern","AHGA"
4324,"Westside Bottle Shop",272636,3757993,"17","WSBS",44,1120,"US/Eastern","AHGA"
2989,"Emma Long Metropolitan Park",612014.5,3357457.75,"14N","AUTX-C01-EML",9,453,"America/Chicago","AUTX"
2990,"Wild Basin Wilderness Preserve",613591,3354070,"14N","AUTX-C01-WBP",9,454,"America/Chicago","AUTX"
2991,"Redbud Isle",616700,3351482,"14N","AUTX-C02-RBI",9,453,"America/Chicago","AUTX"
2992,"Pease District Park",619797,3350913,"14N","AUTX-C02-PEA",9,453,"America/Chicago","AUTX"
2993,"Zilker Nature Preserve",617705,3349602,"14N","AUTX-C02-ZIL",9,453,"America/Chicago","AUTX"
2994,"Eastwoods Neighborhood Park",622019.5625,3351600.75,"14N","AUTX-C02-EAS",9,453,"America/Chicago","AUTX"
2995,"Brush Square Park",621271.0625,3348882.25,"14N","AUTX-C02-BRU",9,453,"America/Chicago","AUTX"
2996,"Boggy Creek Preserve",623806,3348990,"14N","AUTX-C02-BOG",9,453,"America/Chicago","AUTX"
2997,"Metz Park",623220.625,3347329.25,"14N","AUTX-C02-MET",9,453,"America/Chicago","AUTX"
2998,"Montopolis Fields",626013,3345173,"14N","AUTX-C03-MON",9,453,"America/Chicago","AUTX"
2999,"Hornsby Bend",629892,3343411,"14N","AUTX-C03-HOR",9,453,"America/Chicago","AUTX"
3000,"Roy G. Guerrero Park",624485,3346571,"14N","AUTX-C02-ROY",9,453,"America/Chicago","AUTX"
3001,"Onion Creek Wildlife Sanctuary",633588,3341679,"14N","AUTX-C03-ONI",9,453,"America/Chicago","AUTX"
3002,"Blunn Creek Preserve",620500.625,3345254,"14N","AUTX-H02-BLU",9,453,"America/Chicago","AUTX"
3003,"Barton Creek Greenbelt",616846.4375,3347835.75,"14N","AUTX_BCG",9,453,"America/Chicago","AUTX"
3004,"Duncan Neighborhood Park",620099,3349726,"14N","AUTX_DNP",9,453,"America/Chicago","AUTX"
3005,"Comal Pocket Park",622298.5625,3348373,"14N","AUTX_CPP",9,453,"America/Chicago","AUTX"
3006,"Edward Rendon/Fiesta Gardens",622384.9375,3347151.25,"14N","AUTX_EW/FG",9,453,"America/Chicago","AUTX"
3007,"Commons Ford",606547.25,3356635.5,"14N","AUTX_CF",9,453,"America/Chicago","AUTX"
3008,"Tarrytown Neighborhood Park",619230,3352295,"14N","AUTX_TNP",9,453,"America/Chicago","AUTX"
3009,"Mary Frances Baylor Clarksville Park",618819.9375,3350654.5,"14N","AUTX_MFBCP",9,453,"America/Chicago","AUTX"
3010,"Bolm Road District Park",627680,3348046,"14N","AUTX_BRDP",9,453,"America/Chicago","AUTX"
3011,"Colorado River Wildlife Sanctuary",625593,3346873,"14N","AUTX_CRWS",9,453,"America/Chicago","AUTX"
3012,"Govalle Park",626113,3348365.25,"14N","AUTX_GVP",9,453,"America/Chicago","AUTX"
3013,"East Boggy Creek Greenbelt",626718,3348605,"14N","AUTX_EBCGB",9,453,"America/Chicago","AUTX"
3014,"West Bouldin Creek Greenbelt",619442.0625,3347851.5,"14N","AUTX_WBCG",9,453,"America/Chicago","AUTX"
3015,"Waller Creek Delta",621101,3348199,"14N","AUTX-WL1-DEL",9,453,"America/Chicago","AUTX"
3016,"Palm Park",621473.5,3348631.75,"14N","AUTX-WL2-PAL",9,453,"America/Chicago","AUTX"
3017,"UT Dell Medical Center",621683,33500054,"14N","AUTX-WL3-DEL",9,455,"America/Chicago","AUTX"
3018,"UT Alumni Center",621717.0625,3350889.25,"14N","AUTX-WL4-UTA",9,455,"America/Chicago","AUTX"
3019,"Hancock Golf Course",622515.125,3352692.25,"14N","AUTX-WL6-HAN",9,453,"America/Chicago","AUTX"
3020,"Shipe Park",622386.5625,3353556.25,"14N","AUTX-WL7-SHI",9,453,"America/Chicago","AUTX"
3021,"UT Wright Intramural Fields",622519.625,3354255,"14N","AUTX-WL8-WRI",9,455,"America/Chicago","AUTX"
3022,"Reilly School Park",623186.125,3355722.5,"14N","AUTX-WL9-REI",9,453,"America/Chicago","AUTX"
3023,"Highland Park & Reznicek Fields",623665.9375,3356621.5,"14N","AUTX-WL10-HIG",9,453,"America/Chicago","AUTX"
3030,"Parque Zaragoza",623982.9375,3348532.25,"14N","AUTX_PZ",9,453,"America/Chicago","AUTX"
3031,"Knollwood Neighborhood Park",628324.5,3348280.25,"14N","AUTX_KNP",9,453,"America/Chicago","AUTX"
3032,"Bauerle Ranch Park",611352.8125,3337749,"14N","AUTX_BRP",9,453,"America/Chicago","AUTX"
3033,"Southland Oaks Neighborhood Park",609272.3125,3337082.25,"14N","AUTX_SONP",9,453,"America/Chicago","AUTX"
3395,"Old San Antonio",614099,3333916,"14N","OSA",9,453,"America/Chicago","AUTX"
3475,"Austin Bergstrom Airport",628045,3338640,"14N","Berg",9,454,"America/Chicago","AUTX"
4334,"Plummers Cemetery",626044,3350278,"14N","AUTX_PLC",9,453,"America/Chicago","AUTX"
4335,"Bartholomew District Park",625894,3352958,"14N","AUTX_BDP",9,453,"America/Chicago","AUTX"
4336,"Reed Neighborhood Park",618144,3353183,"14N","AUTX_RNP",9,453,"America/Chicago","AUTX"
3775,"North Woods",325005.71875,4685648.5,"19N","ARB1",37,775,"US/Eastern","BOMA"
3776,"Peter Hills woods",324767.65625,4684409,"19N","ARB2",37,775,"US/Eastern","BOMA"
3777,"Allandale woods",323842.0625,4685018,"19N","ALN",37,774,"US/Eastern","BOMA"
3781,"Boston Nature Center",326852.1875,4684072.5,"19N","BNC",37,777,"US/Eastern","BOMA"
3782,"Bradley Estate",324575,4674400,"19N","BDL",37,776,"US/Eastern","BOMA"
3783,"Brattle campus",325175.46875,4693800,"19N","BRT",37,780,"US/Eastern","BOMA"
3784,"Brockton Audubon",328815.1875,4661648,"19N","BRA",37,784,"US/Eastern","BOMA"
3785,"Bird street Conservation Area south site",325540.71875,4661656.5,"19N","BRD1",37,779,"US/Eastern","BOMA"
3786,"Bird street Conservation Area bird st si",325458.53125,4663779,"19N","BRD2",37,779,"US/Eastern","BOMA"
3787,"Bridgewater State University commuter lo",337434.5625,4649794,"19N","BSU",37,781,"US/Eastern","BOMA"
3788,"Dane Park",321873.5625,4687261.5,"19N","DAN",37,782,"US/Eastern","BOMA"
3789,"Evergreen cemetery",321714.9375,4689764.5,"19N","EVR",37,774,"US/Eastern","BOMA"
3790,"Fairview cemetery",323406.96875,4679178.5,"19N","FVW",37,774,"US/Eastern","BOMA"
3791,"Gladeside",327909.78125,4682359.5,"19N","GLD",37,774,"US/Eastern","BOMA"
3792,"Great River Preserve",341064.875,4647573,"19N","GRT",37,784,"US/Eastern","BOMA"
3793,"Habitat",320270.75,4696978,"19N","HAB",37,777,"US/Eastern","BOMA"
3794,"Halls Pond & Amory Woods",326109.625,4690387.5,"19N","HAL",37,782,"US/Eastern","BOMA"
3795,"Mt Auburn cemetery",323676.625,4693170.5,"19N","MTA",37,785,"US/Eastern","BOMA"
3796,"Museum",323441.65625,4670245,"19N","MUS",37,777,"US/Eastern","BOMA"
3797,"Pakeen Farms",323492.4375,4673868,"19N","PKN",37,776,"US/Eastern","BOMA"
3798,"Sherrin Woods",324850.875,4681899,"19N","SRN",37,774,"US/Eastern","BOMA"
3799,"Stone Farms",328794.6875,4659703.5,"19N","STN",37,784,"US/Eastern","BOMA"
3800,"Striar conservancy",342958.3125,4648424.5,"19N","STR",37,784,"US/Eastern","BOMA"
3801,"Fresh Pond weir meadow",323210,4694200,"19N","FRPO2",37,783,"US/Eastern","BOMA"
3802,"Zoo New England",327491.53125,4685823.5,"19N","ZNE",37,786,"US/Eastern","BOMA"
3804,"Blacks Nook Fresh Pond",322865,4695270,"19N","FRPO1",37,783,"US/Eastern","BOMA"
3805,"Tuckerwood",338778.75,4651744,"19N","TKR",37,789,"US/Eastern","BOMA"
3889,"Bond Lake County Park",670234,4783330,"17N","BLCP",32,765,"US/Eastern","BUNY"
3890,"Como Lake Park",691645,4751190,"17N","CLP",32,764,"US/Eastern","BUNY"
3891,"Delaware Park",674035.3125,4755286,"17N","DP",32,767,"US/Eastern","BUNY"
3892,"Chestnut Ridge County Park",683695.25,4731879,"17N","CRCP-N",32,764,"US/Eastern","BUNY"
3893,"Chestnut Ridge County Park",684369.75,4730041.5,"17N","CRCP-S",32,764,"US/Eastern","BUNY"
3894,"Hillcrest Cemetery",680516.25,4735001.5,"17N","HCC",32,770,"US/Eastern","BUNY"
3896,"Hyde Park Golf Club Niagara Falls",661785.4375,4775232.5,"17N","HPGCN",32,838,"US/Eastern","BUNY"
3897,"Oppenheim County Park",670408.8125,4773911,"17N","OCP",32,765,"US/Eastern","BUNY"
3898,"Penn Dixie Fossil Park and Nature Reserv",677204,4738705,"17N","PDFP",32,769,"US/Eastern","BUNY"
3899,"Red Jacket Riverfront Park",675387.4375,4748028.5,"17N","RJRFP",32,764,"US/Eastern","BUNY"
3900,"Reinstein Woods Nature Preserve",686273.25,4750470.5,"17N","RWNP",32,768,"US/Eastern","BUNY"
3901,"Seneca Bluffs Natural Habitat Park",678374.3125,4748181,"17N","SBNHP",32,764,"US/Eastern","BUNY"
3903,"South Park",676949.9375,4744127,"17N","SPOPC",32,767,"US/Eastern","BUNY"
3904,"Tifft Nature Preserve",674816.3125,4746763.5,"17N","TNP",32,835,"US/Eastern","BUNY"
3905,"Veterans Memorial Park",670615.1875,4763954,"17N","VMP",32,766,"US/Eastern","BUNY"
3906,"Woodlawn Beach State Park",675560.125,4740096.5,"17N","WBSP",32,834,"US/Eastern","BUNY"
3907,"St. Martin's Church",665810.375,4766409.5,"17N","StMC",32,833,"US/Eastern","BUNY"
3908,"North Tonawanda Audubon",673224.6875,4769646,"17N","NTA",32,842,"US/Eastern","BUNY"
3914,"Sheridan Park Golf Course",6709937,4761384,"17T","SPGC",32,766,"US/Eastern","BUNY"
1862,"St. Boniface",444847,4646615,"16N","D03-STB1",1,257,"America/Chicago","CHIL"
1863,"St. Adalbert Cemetery",433486,4651062,"16N","D05-ADC1",1,257,"America/Chicago","CHIL"
1864,"All Saints Cemetery",425518,4656746,"16N","D07-ASC1",1,257,"America/Chicago","CHIL"
1865,"All Saints Cemetery",426640,4656804,"16N","D07-ASC2",1,257,"America/Chicago","CHIL"
1866,"Mt. Carmel",424431,4635651,"16N","R05-MTC1",1,257,"America/Chicago","CHIL"
1867,"Resurrection Cemetery",431534,4623607,"16N","S05-RES1",1,257,"America/Chicago","CHIL"
1868,"St. James Cemetery",422440,4616686,"16N","S07-STJ1",1,257,"America/Chicago","CHIL"
1869,"Schroeder Park",429577,4634101,"16N","R04-SCH1",1,258,"America/Chicago","CHIL"
1870,"Bloomingdale Trail",444456,4640484,"16N","D02-BMT1",1,259,"America/Chicago","CHIL"
1871,"Bloomingdale Trail",440869.21875,4640457.5,"16N","D02-BMT2",1,259,"America/Chicago","CHIL"
1872,"Humboldt Park",441984,4639557,"16N","D02-HUP1",1,259,"America/Chicago","CHIL"
1873,"Humboldt Park",442021,4639560,"16N","D02-HUP2",1,259,"America/Chicago","CHIL"
1874,"Jarvis BS",446955,4644300,"16N","D02-JBS1",1,259,"America/Chicago","CHIL"
1875,"Montrose Bird Sanctuary",447564,4645804,"16N","D02-MBS1",1,259,"America/Chicago","CHIL"
1876,"Montrose Bird Sanctuary",447546,4645939,"16N","D02-MBS2",1,259,"America/Chicago","CHIL"
1877,"Montrose Dunes",447542,4646060,"16N","D02-MDU1",1,259,"America/Chicago","CHIL"
1878,"Mozart Park",439938,4640991,"16N","D02-MOP1",1,259,"America/Chicago","CHIL"
1879,"Richard Clark Park",442530,4643467,"16N","D02-RCP1",1,259,"America/Chicago","CHIL"
1880,"Senior Citizen Memorial Park",443127,4641452,"16N","D02-SCP1",1,259,"America/Chicago","CHIL"
1881,"Athletic Field Park",440609,4644105,"16N","D03-AFP1",1,259,"America/Chicago","CHIL"
1882,"Ashmore Park",438005,4646551,"16N","D03-AMP1",1,259,"America/Chicago","CHIL"
1883,"Chopin Park",436807,4643667,"16N","D03-CHP1",1,259,"America/Chicago","CHIL"
1884,"Gompers Park",439467,4647289,"16N","D03-GOM1",1,259,"America/Chicago","CHIL"
1885,"Horner Park",442425,4645302,"16N","D03-HOR1",1,259,"America/Chicago","CHIL"
1886,"Mayfair Park",438554,4645949,"16N","D03-MFP1",1,259,"America/Chicago","CHIL"
1887,"Mayfair Park",438478,4645958,"16N","D03-MFP2",1,259,"America/Chicago","CHIL"
1888,"Dunham Park",435016,4646204,"16N","D04-DNP1",1,259,"America/Chicago","CHIL"
1889,"Forest Glen Park",437490,4647531,"16N","D04-FGP1",1,259,"America/Chicago","CHIL"
1890,"Rosedale Park",434928,4648923,"16N","D04-RDP1",1,259,"America/Chicago","CHIL"
1891,"Rosehill Cemetery",443025,4648618,"16N","D04-ROS1",1,259,"America/Chicago","CHIL"
1892,"Rosehill Cemetery",442901,4648645,"16N","D04-ROS2",1,259,"America/Chicago","CHIL"
1893,"Brooks Park",433167,4651141,"16N","D05-BRP1",1,259,"America/Chicago","CHIL"
1894,"Burnham Bird Sanctuary",449319,4633118,"16N","J01-BBS1",1,259,"America/Chicago","CHIL"
1895,"Clybourn Park",445913,4640354,"16N","J01-CLP1",1,259,"America/Chicago","CHIL"
1896,"Lake Meadows Park",449308,4631876,"16N","J01-LMP1",1,259,"America/Chicago","CHIL"
1897,"Northerly Island",449545,4634500,"16N","J01-NOR1",1,259,"America/Chicago","CHIL"
1898,"Seward Park",446999,4639027,"16N","J01-SEP1",1,259,"America/Chicago","CHIL"
1899,"Skinner Park",445154,4636654,"16N","J01-SKP1",1,259,"America/Chicago","CHIL"
1900,"31st st",449500,4632347,"16N","J01-TFS1",1,259,"America/Chicago","CHIL"
1901,"Altgeld Park",442607,4636103,"16N","R02-ALT1",1,259,"America/Chicago","CHIL"
1902,"Douglas Park golf course",441926,4634510,"16N","R02-DPG1",1,259,"America/Chicago","CHIL"
1903,"Franklin Park",439183,4634676,"16N","R02-FRP1",1,259,"America/Chicago","CHIL"
1904,"Garfield Park",440717,4637147,"16N","R02-GFP1",1,259,"America/Chicago","CHIL"
1905,"Austin Park",436203,4637589,"16N","R03-AUP1",1,259,"America/Chicago","CHIL"
1906,"Columbus Park golf course",435929,4636259,"16N","R03-CPG1",1,259,"America/Chicago","CHIL"
1907,"Burnham - 47th St NS",450739,4629074,"16N","S02-BNS1",1,259,"America/Chicago","CHIL"
1908,"Brighton Park",442042,4631036,"16N","S02-BRI1",1,259,"America/Chicago","CHIL"
1909,"Canal Port Riverwalk",444272,4632517,"16N","S02-CPR1",1,259,"America/Chicago","CHIL"
1910,"McKinley Park",443849,4630690,"16N","S02-MCP1",1,259,"America/Chicago","CHIL"
1911,"Piotrowski Park",439385,4631521,"16N","S02-PIP1",1,259,"America/Chicago","CHIL"
1912,"Palmisano Park",446141,4632666,"16N","S02-PLP1",1,259,"America/Chicago","CHIL"
1913,"39th st east",450172,4630663,"16N","S02-TNE1",1,259,"America/Chicago","CHIL"
1914,"39th st west",450118,4630397,"16N","S02-TNW1",1,259,"America/Chicago","CHIL"
1915,"Archer Park",439022,4628447,"16N","S03-ARP1",1,259,"America/Chicago","CHIL"
1916,"Jackson Park 1 (Wooded Island)",451553,4625766,"16N","S03-JKP1",1,259,"America/Chicago","CHIL"
1917,"Jackson Park 2 (Bobolink Meadow)",451796,4626151,"16N","S03-JKP2",1,259,"America/Chicago","CHIL"
1918,"LeClaire Park",437635,4629399,"16N","S03-LCP1",1,259,"America/Chicago","CHIL"
1919,"Pasteur Park",439199,4626503,"16N","S03-PSP1",1,259,"America/Chicago","CHIL"
1920,"Vittum Park",437876,4628109,"16N","S03-VIP1",1,259,"America/Chicago","CHIL"
1921,"Walnut Park",440288,4629118,"16N","S03-WAP1",1,259,"America/Chicago","CHIL"
1922,"Hale Park",435234,4625682,"16N","S04-HAP1",1,259,"America/Chicago","CHIL"
1923,"Stars and Stripes Park",433760,4627804,"16N","S04-SSP1",1,259,"America/Chicago","CHIL"
1924,"Valley Forge Park",433888,4626105,"16N","S04-VFP1",1,259,"America/Chicago","CHIL"
1925,"Wentworth Park",435111,4626634,"16N","S04-WEP1",1,259,"America/Chicago","CHIL"
1926,"Edgebrook Woods FP",436694,4648962,"16N","D04-EDW1",1,1,"America/Chicago","CHIL"
1927,"Edgebrook Woods",436637,4648897,"16N","D04-EDW2",1,1,"America/Chicago","CHIL"
1928,"Edgebrook Woods",436665,4649055,"16N","D04-EDW3",1,1,"America/Chicago","CHIL"
1929,"Edgebrook Volunteer Center",436420,4649014,"16N","D04-EVC1",1,1,"America/Chicago","CHIL"
1930,"Edgebrook Volunteer Center",436452,4649135,"16N","D04-EVC2",1,1,"America/Chicago","CHIL"
1931,"Miami Woods",434129,4652772,"16N","D05-MIA1",1,1,"America/Chicago","CHIL"
1932,"Beck Lake",426772,4658894,"16N","D07-BEC1",1,1,"America/Chicago","CHIL"
1933,"Beck Lake",426629,4659103,"16N","D07-BEC2",1,1,"America/Chicago","CHIL"
1934,"Northfield Oakwood Cemetery",427273,4660625,"16N","D07-NOC1",1,1,"America/Chicago","CHIL"
1935,"Dam no. 1 woods",426250,4663690,"16N","D08-DAW1",1,1,"America/Chicago","CHIL"
1936,"Dam no. 1 woods",425502,4665194,"16N","D08-DAW2",1,1,"America/Chicago","CHIL"
1937,"Dam No. 1 Woods",426125,4664126,"16N","D08-DAW3",1,1,"America/Chicago","CHIL"
1938,"Miller Meadow",431043,4633589,"16N","R04-MMW1",1,1,"America/Chicago","CHIL"
1939,"Millers Meadow",430931,4633766,"16N","R04-MMW2",1,1,"America/Chicago","CHIL"
1940,"Ottawa Woods",433244,4629563,"16N","S04-OTW1",1,1,"America/Chicago","CHIL"
1941,"Columbia Woods",425314,4619769,"16N","S06-CBW1",1,1,"America/Chicago","CHIL"
1942,"Columbia Woods",425770,4620051,"16N","S06-CBW2",1,1,"America/Chicago","CHIL"
1943,"Sagawau",422039,4616369,"16N","S07-SAG1",1,1,"America/Chicago","CHIL"
1944,"Salt Creek Greenway",420847,4635567,"16N","R06-SLT1",1,260,"America/Chicago","CHIL"
1945,"York Woods",422550,4634509,"16N","R06-YOW1",1,260,"America/Chicago","CHIL"
1946,"Glen Oak Forest Preserve",413527,4635414,"16N","R07-GOF1",1,260,"America/Chicago","CHIL"
1947,"Willowbrook",411883,4632753,"16N","R08-WBK1",1,260,"America/Chicago","CHIL"
1948,"Belleau Woods",404784,4635214,"16N","R09-BLW1",1,260,"America/Chicago","CHIL"
1949,"Lincoln Marsh",406346,4636101,"16N","R09-LIM1",1,260,"America/Chicago","CHIL"
1950,"Lincoln Marsh",406803,4636071,"16N","R09-LIM2",1,260,"America/Chicago","CHIL"
1951,"West Chicago Prairie",398919,4637762,"16N","R10-WCP1",1,260,"America/Chicago","CHIL"
1952,"West Chicago Prairie",397680,4638078,"16N","R10-WCP2",1,260,"America/Chicago","CHIL"
1953,"West Chicago Prairie CFP",397958,4638235,"16N","R10-WCP3",1,260,"America/Chicago","CHIL"
1954,"West DuPage Woods",401055,4635576,"16N","R10-WDW1",1,260,"America/Chicago","CHIL"
1955,"West DuPage Woods",400992,4635649,"16N","R10-WDW2",1,260,"America/Chicago","CHIL"
1956,"Waterfall Glen",421579,4617126,"16N","S07-WGL1",1,260,"America/Chicago","CHIL"
1957,"Waterfall Glen CFP",421471,4617014,"16N","S07-WGL2",1,260,"America/Chicago","CHIL"
1958,"Waterfall Glen",416857,4616262,"16N","S08-WGL1",1,260,"America/Chicago","CHIL"
1959,"Waterfall Glen",417471,4616052,"16N","S08-WGL2",1,260,"America/Chicago","CHIL"
1960,"Fermi",395087,4630453,"16N","R10-FRM1",1,261,"America/Chicago","CHIL"
1961,"Fermi",395829,4632027,"16N","R10-FRM2",1,261,"America/Chicago","CHIL"
1962,"Danby Park",410451,4636475,"16N","R08-DAP1",1,262,"America/Chicago","CHIL"
1963,"Panfish Park",412095,4634351,"16N","R08-PAP1",1,262,"America/Chicago","CHIL"
1964,"Kennicotts Grove",429421,4658994,"16N","D06-KCG1",1,263,"America/Chicago","CHIL"
1965,"Ryerson Woods",425325,4669890,"16N","D09-RYW1",1,264,"America/Chicago","CHIL"
1966,"Canoe Launch 1",422570,4676856,"16N","D10-CAN1",1,264,"America/Chicago","CHIL"
1967,"Canoe Launch 1",422493,4676831,"16N","D10-CAN2",1,264,"America/Chicago","CHIL"
1968,"MacArthur Woods",423491,4678479,"16N","D10-MAC1",1,264,"America/Chicago","CHIL"
1969,"Lewis University",410239,4605858,"16N","S10-LEW1",1,265,"America/Chicago","CHIL"
1970,"Four Seasons Park",415139,4633726,"16N","R07-FSP1",1,266,"America/Chicago","CHIL"
1971,"Madison Meadow",416773,4636279,"16N","R07-MMP1",1,266,"America/Chicago","CHIL"
1972,"Stevenson Park",427869,4637181,"16N","R05-STP1",1,267,"America/Chicago","CHIL"
1973,"Oakbrook Terrace Bike Path",418834,4633860,"16N","R06-OTB1",1,269,"America/Chicago","CHIL"
1974,"Euclid Square Park",434285,4635174,"16N","R03-EUC1",1,268,"America/Chicago","CHIL"
1975,"Maple Park",433295,4635416,"16N","R03-MAP1",1,268,"America/Chicago","CHIL"
1976,"Maryhill Cemetery",431095,4654039,"16N","D05-MHC1",1,270,"America/Chicago","CHIL"
1977,"Park Ridge Country Club",431129,4652505,"16N","D05-PRC1",1,270,"America/Chicago","CHIL"
1978,"Chevy Chase Country Club",423792,4667808,"16N","D08-CCC1",1,270,"America/Chicago","CHIL"
1979,"Crane''s Landing GC",424348,4670718,"16N","D09-CLG1",1,270,"America/Chicago","CHIL"
1980,"Crane''s Landing GC",424105,4671322,"16N","D09-CLG2",1,270,"America/Chicago","CHIL"
1981,"Fresh Meadow Golf",424224,4633329,"16N","R05-FMG1",1,270,"America/Chicago","CHIL"
1982,"Glen Oak Cemetery",426715,4634340,"16N","R05-GOC1",1,270,"America/Chicago","CHIL"
1983,"Village Links GC",411104,4633916,"16N","R08-VLG1",1,270,"America/Chicago","CHIL"
1984,"Cantigny Golf Course",404483,4634157,"16N","R09-CTG1",1,270,"America/Chicago","CHIL"
1985,"Cantigny Golf Course",404731,4634164,"16N","R09-CTG2",1,270,"America/Chicago","CHIL"
1986,"Cantigny Park and Golf Club",403529,4633792,"16N","R09-CTG3",1,270,"America/Chicago","CHIL"
1987,"St. Michael''s Cemetery",407666,4634032,"16N","R09-SMI1",1,270,"America/Chicago","CHIL"
1988,"Lithuanian National Cemetery",429760,4621558,"16N","S05-LNC1",1,270,"America/Chicago","CHIL"
1989,"Santa Fe Prairie",428795,4623564,"16N","S05-SFP1",1,270,"America/Chicago","CHIL"
1990,"Santa Fe Prairie",428691,4623408,"16N","S05-SFP2",1,270,"America/Chicago","CHIL"
1991,"St. Matthews Cemetery",415686,4612193,"16N","S09-SMC1",1,270,"America/Chicago","CHIL"
1992,"Lockport Cemetery",412640,4604963,"16N","S10-LPC1",1,270,"America/Chicago","CHIL"
1993,"University of Illinois Chicago",446383,4635431,"16N","J01-UIC1",1,271,"America/Chicago","CHIL"
1994,"Piper Lane",425355,4661968,"16N","D07-PLN1",1,272,"America/Chicago","CHIL"
1995,"Bordeaux",427092,4665606,"16N","D08-BOR1",1,272,"America/Chicago","CHIL"
1996,"Bond",421556,4670997,"16N","D09-BON1",1,272,"America/Chicago","CHIL"
1997,"Bond",421459,4671190,"16N","D09-BON2",1,272,"America/Chicago","CHIL"
1998,"Kempton",422642,4678827,"16N","D10-KEM1",1,272,"America/Chicago","CHIL"
1999,"Salt Creek Greenway",420606,4636302,"16N","R06-SLT2",1,272,"America/Chicago","CHIL"
2000,"York High Ridge",417861,4635347,"16N","R07-YHR1",1,272,"America/Chicago","CHIL"
2001,"Vernon Hills Athletic Complex",421816,4674934,"16N","D10-VHC1",1,273,"America/Chicago","CHIL"
2002,"Vernon Township Cemetery",423286,4672819,"16N","D09-VTC1",1,274,"America/Chicago","CHIL"
2003,"Isle a la Cache",410923,4610519,"16N","S09-ILC1",1,275,"America/Chicago","CHIL"
2004,"Keepataw Preserve",413952,4614568,"16N","S09-KTP1",1,275,"America/Chicago","CHIL"
2005,"Veterans Woods",411592,4613668,"16N","S09-VTW1",1,275,"America/Chicago","CHIL"
2006,"Veteran Woods CFP",411772,4613771,"16N","S09-VTW2",1,275,"America/Chicago","CHIL"
2007,"Isle a la Cache",410942,4610112,"16N","S10-ILC1",1,275,"America/Chicago","CHIL"
2008,"Lockport Prairie",410609,4604013,"16N","S10-LPP1",1,275,"America/Chicago","CHIL"
2009,"Lockport Prairie",410631,4604024,"16N","S10-LPP2",1,275,"America/Chicago","CHIL"
2010,"Millers Meadow",431311,4634958,"16N","R04-MMW3",1,1,"America/Chicago","CHIL"
