"Site","City","gentrifying","mean_19","mu","sd"
"LE1","safl",TRUE,-0.198674850143483,8.8018,1.45689439159249
"LE2","safl",TRUE,-0.17585227915241,9.1608,1.32924668114984
"LE4","safl",TRUE,-0.158558694598902,9.9346,1.26184043692444
"LMP","safl",FALSE,-0.14005153127512,5.535,1.5989015908615
"NLJ","safl",FALSE,0.0263238268910693,3.3046,1.61812932378772
"RPM","safl",TRUE,0.23205895760479,8.7024,1.20934972003514
"SCI","safl",FALSE,0.0135464898489863,10.3922,1.10879441061407
"SCP","safl",FALSE,-0.0133007443155307,5.0774,1.31261335920604
"SCT","safl",FALSE,-0.137099224114423,9.1878,1.3464374247427
"TCB","safl",TRUE,0.260011894158873,4.5466,1.41824917632454
"TCP","safl",FALSE,0.133999341668991,3.3584,1.40497125552296
"TWL","safl",FALSE,0.236515840113644,3.7802,1.25291736374913
"WTP","safl",FALSE,0.0570485845363933,3.6618,1.47900583218942
"YCA","safl",FALSE,0.0458231158891553,4.2744,1.38082800420452
"BC_03","scut",FALSE,-0.105638324076328,3.8958,1.14995949553377
"BC_07","scut",FALSE,-0.110913395709566,5.4976,1.51527339140174
"BC_08","scut",FALSE,-0.109340008246962,3.1944,1.26100224636321
"BC_10","scut",FALSE,-0.112875650960961,6.8312,1.75057689459583
"BC_11","scut",FALSE,-0.115329042443648,4.2682,0.985120729946596
"BC_12","scut",FALSE,-0.115454790148016,3.7458,1.10445748006207
"BC_18.2019","scut",FALSE,-0.113851379213408,4.398,1.69863859446762
"BC_24.2019","scut",FALSE,-0.113787013623961,3.1784,1.21806000428337
"BC_25","scut",FALSE,-0.115632593417302,3.841,1.59756985634093
"BC_26.2019","scut",FALSE,-0.115632593417302,4.6438,1.0678715418654
"BC_28.2019","scut",FALSE,-0.115027315161422,3.259,1.24283061017386
"BC_33.2019","scut",FALSE,-0.11388760774395,4.364,1.01848488564753
"BC_34","scut",FALSE,-0.115632593417302,2.725,1.08922554251013
"BC_38.2019","scut",FALSE,-0.108817014952239,3.8032,1.12744134428225
"BC_40.2019","scut",FALSE,-0.114822401605106,4.9082,1.13667548853367
"BC_42.2019","scut",FALSE,-0.0649223986864889,3.39,1.00523733536916
"Big Cottonwood Regional Park Wetlands.2019","scut",FALSE,0.433688376625494,2.3448,1.09952478414549
"Bonneville Golf Course.2019","scut",FALSE,0.254599298938839,4.1822,1.35800294344264
"CC_01","scut",FALSE,0.0793057843413678,4.3994,1.6919965160845
"CC_05","scut",FALSE,-0.114765640627603,2.0538,1.19916352455857
"CC_06.2019","scut",FALSE,-0.114418737133306,6.5878,1.54193601466944
"CC_09","scut",FALSE,-0.11526254178219,6.3298,1.71371506495822
"CC_11","scut",FALSE,-0.115632593417302,3.3436,1.01239519398591
"CC_13.2019","scut",FALSE,-0.115632593417302,3.037,1.18334739709539
"CC_14.2019","scut",FALSE,-0.115632593417302,5.0664,0.892496694710974
"Creekside Park.2019","scut",FALSE,0.370452366399001,3.9832,0.95807167804296
"Crestwood Park.2019","scut",FALSE,0.317509037483986,3.8816,1.470242756402
"DC_01","scut",FALSE,-0.115480817930475,3.897,1.61211376216334
"DC_03.2019","scut",FALSE,-0.115632593417302,4.851,1.12847405408283
"DD_05.2019","scut",FALSE,0.284639301259286,3.95,1.60624282199194
"DD_06.2019","scut",FALSE,0.375673622566657,5.178,1.30807423781769
"DD_07.2019","scut",TRUE,0.352533070096599,3.9976,0.948353370228084
"EM_01","scut",FALSE,-0.0349127769561609,3.4654,1.57483296249855
"EM_04","scut",FALSE,-0.0935007882597092,5.1078,1.48923561753838
"EM_05","scut",FALSE,-0.0908420024821331,3.27,1.27366575085027
"EM_08","scut",FALSE,-0.115632593417302,2.8756,1.13981773845443
"General Holm Park N.2019","scut",TRUE,0.374439163184305,2.004,0.955911477779543
"JR_02","scut",TRUE,0.26843384415429,3.6304,0.778406721068543
"JR_06.2019","scut",TRUE,0.340004759776625,4.5228,1.40665414909957
"JR_07","scut",FALSE,0.438489434654884,3.385,1.51882730001586
"JR_08","scut",TRUE,0.396280474926993,2.1222,1.00432509367174
"JR_09","scut",TRUE,0.469204269776745,3.0812,0.992171074305302
"JR_12.2019","scut",FALSE,0.388686628550661,5.7108,0.822008819721504
"JR_13.2019","scut",FALSE,0.282223934559743,2.8954,0.904998698633819
"JRP_02","scut",TRUE,0.333006764932741,4.938,0.92473078536679
"LC_02","scut",FALSE,-0.105818946628311,6.3114,1.64808169538252
"LC_07","scut",FALSE,-0.109818107302215,5.1136,0.909098637149134
"LC_09.2019","scut",FALSE,-0.110049929812251,5.1058,0.917591823716292
"LC_12.2019","scut",FALSE,-0.115632593417302,4.5096,1.08320935580418
"LC_14","scut",FALSE,-0.0996389025655673,4.3234,1.52344235707265
"LC_15","scut",FALSE,-0.115414765959578,1.949,1.1640747458831
"LC_16.2019","scut",FALSE,-0.0832414135776689,3.9242,1.16169026201177
"LC_18","scut",FALSE,-0.0788073785175888,2.4026,1.02231221476264
"LC_20","scut",FALSE,-0.100083079965671,7.247,1.74590968842264
"LC_22.2019","scut",FALSE,-0.0952019301959414,1.6836,1.09367740492945
"Little Confluence.2019","scut",TRUE,0.501568322438451,4.2044,1.02236475190471
"Lost Lad.2019","scut",FALSE,-0.115518045880074,3.8026,1.12547171324537
"MC_02","scut",FALSE,-0.113389683076426,5.508,1.53844381173716
"MC_06","scut",FALSE,-0.115481380863807,5.083,1.63751253108423
"MC_08","scut",FALSE,-0.114111789973974,7.096,0.936674688402745
"MC_09.2019","scut",FALSE,-0.115323580541766,2.6092,1.06070749034596
"MC_14","scut",FALSE,-0.114789461785527,5.4746,1.50459549431743
"MC_15","scut",FALSE,-0.115239818187944,4.44,1.03354421421076
"MC_18","scut",FALSE,-0.114890685654484,4.923,1.1572980894193
"MC_19","scut",FALSE,-0.115305477204964,2.699,1.33669605792426
"MC_21","scut",FALSE,-0.115632593417302,3.1158,1.20228093883717
"MCBC_03.2019","scut",FALSE,-0.115615376774548,5.7142,1.69407565901517
"MCBC_04.2019","scut",FALSE,-0.115632593417302,4.6044,1.11200177589333
"MCBC_05.2019","scut",FALSE,-0.0952480883957815,3.975,1.17756202828815
"MCBC_10.2019","scut",FALSE,-0.115632593417302,4.752,1.08144805977042
"Mount Wire Ridgeline.2019","scut",FALSE,-0.115632593417302,5.364,1.01789548689659
"Oxbow.2019","scut",TRUE,0.415475654005378,6.039,0.978606424517447
"Parley's Point.2019","scut",FALSE,0.0752780595036597,5.3212,1.38072873598273
"PC_01","scut",FALSE,0.0196795486216437,1.2018,0.974508436771415
"PC_02.2019","scut",FALSE,-0.0873755813966954,5.348,1.03764702200144
"PC_03.2019","scut",FALSE,-0.0898123815650263,3.3752,0.979089721801157
"PC_04","scut",FALSE,-0.0871935690270584,4.8584,1.73070751708714
"PC_06.2019","scut",FALSE,-0.115632593417302,5.616,1.67137748594987
"PC_08.2019","scut",FALSE,-0.115208281490697,4.8678,1.12043484185693
"PC_09.2019","scut",FALSE,-0.0627279815582361,4.352,1.02386799009063
"PC_14","scut",FALSE,-0.112813033794769,4.8882,1.61276810614324
"PC_15","scut",FALSE,-0.114590986530645,4.9694,1.16856182863786
"PC_16.2019","scut",FALSE,-0.0978325361271276,5.6162,0.755917880704296
"PC_17","scut",FALSE,-0.114984947197616,7.1266,1.55995484929095
"PC_18.2019","scut",FALSE,-0.114870634093326,5.9186,1.14308152249672
"PC_20.2019","scut",FALSE,-0.115632593417302,4.0206,1.19769049946407
"PC_22","scut",FALSE,-0.0798378535659587,4.9308,0.864268911942591
"PC_26","scut",FALSE,-0.115013859530164,3.6992,1.07543045806506
"PC_27","scut",FALSE,-0.11527668067333,6.1558,0.944301170676066
"PC_29","scut",FALSE,-0.115578183337119,7.6914,1.61514326843024
"PC_31.2019","scut",FALSE,-0.115543742743757,7.504,1.0202902520556
"RB_08","scut",FALSE,-0.115515081236162,5.287,1.53189436322092
"RB_09","scut",FALSE,-0.115632593417302,5.724,1.11412398522377
"RB_10","scut",FALSE,-0.115632593417302,3.0532,0.898961281856597
"Spring Gulch","scut",FALSE,-0.0311906930166154,5.794,1.61210538636758
"Sunnyside Park.2019","scut",FALSE,0.351022608646327,4.088,0.984911168584254
"Upper Hell Canyon","scut",FALSE,-0.106632306966429,4.192,1.22467790344786
"WF_02.2019","scut",TRUE,0.427477563950366,4.1038,1.00778404717337
"WF_03.2019","scut",FALSE,0.444918023158551,3.7366,0.842473971395257
"BGP1","sewa",FALSE,0.149802542184856,6.3308,1.08554458287455
"BRF1","sewa",TRUE,0.0766157303898379,4.9292,1.23291985882119
"DOS1","sewa",FALSE,-0.296955304949849,5.9642,1.62167947784566
"DRP2","sewa",FALSE,0.207381116946297,6.4782,1.14498338738668
"DSP1","sewa",FALSE,-0.262532681177991,8.5192,1.29767798533794
"DWP1","sewa",TRUE,0.394779710823022,4.4052,1.11465754933543
"FGL1","sewa",TRUE,0.113607940762995,5.8214,1.26420792765149
"FRD1","sewa",FALSE,-0.364686106447424,9.804,1.49787607182481
"HCN1","sewa",TRUE,0.268287853504917,5.1294,1.30115112068036
"HFW1","sewa",FALSE,0.144223798468406,8.4614,1.13047142074739
"IRP1","sewa",FALSE,0.0366758728603949,5.424,1.09492637777823
"JBP1","sewa",FALSE,-0.0827600934851111,7.5986,1.17921844932576
"LTP1","sewa",FALSE,0.225741768445568,2.568,0.743697934193356
"LWP2","sewa",FALSE,0.0879253777971019,5.5324,1.16035318929401
"MBC1","sewa",FALSE,-0.19125011604773,9.5466,1.41712034987054
"MGP1","sewa",FALSE,-0.187020015256254,6.7522,1.39899485249927
"MPO1","sewa",FALSE,-0.278604230297718,7.7456,1.54536671106062
"MSR1","sewa",TRUE,0.253013953179042,6.5792,1.16430171334407
"MWP1","sewa",TRUE,0.326425795438628,6.5452,1.16731721733948
"NRP1","sewa",FALSE,0.0542637254136249,7.7622,1.2297778786131
"PGP2","sewa",TRUE,-0.0696900036867041,4.6528,1.39608093189245
"PHY1","sewa",FALSE,0.228220378949233,5.2428,1.03868375013117
"RHF1","sewa",FALSE,-0.364314794313076,8.9138,1.49493027372672
"RVP1","sewa",FALSE,0.218947421885279,5.1576,1.02614464602556
"RWP1","sewa",FALSE,-0.326709891844478,7.314,1.36827571625281
"SVP1","sewa",FALSE,-0.143911146664018,5.3634,1.35547331275105
"SWD1","sewa",FALSE,-0.0829197426525571,8.524,1.16193546240906
"TCC1","sewa",FALSE,0.0567426171127909,4.818,1.23043845671336
"TMF1","sewa",FALSE,-0.359531188695421,8.2712,1.57116016651829
"TMP1","sewa",TRUE,0.228989388992274,5.4492,1.35874522914325
"TRN1","sewa",FALSE,-0.292179450333054,5.9948,1.44124543283909
"WCP2","sewa",FALSE,0.129243974313831,2.0022,0.959572465144333
"WDG1","sewa",FALSE,0.10217579838329,4.3008,1.09295849493672
"ARH1","slmo",TRUE,0.241003148547894,8.2844,1.33875878896051
"BBP1","slmo",FALSE,0.027334958464488,10.0254,1.26833614444873
"BDP1","slmo",FALSE,0.00184639466084607,14.0216,1.22418673683116
"BEN1","slmo",TRUE,0.329898549749076,8.6516,1.16725744289235
"CHP1","slmo",FALSE,0.322675072838115,7.6842,1.16976238134322
"EMG1","slmo",FALSE,-0.0773053025137609,12.7526,1.15933690203085
"FRP1","slmo",FALSE,0.171338352564483,9.6826,1.15400328626783
"KWP1","slmo",FALSE,-0.0988598401604829,9.5878,1.37995362762771
"LAF1","slmo",TRUE,0.317034806275246,8.839,1.23603582347413
"LKL1","slmo",TRUE,0.460518206363639,9.734,0.801356621290981
"MEP1","slmo",FALSE,0.510747936181168,6.6066,1.15156487456507
"MLP1","slmo",FALSE,-0.0154361936529369,11.8442,1.20308596665768
"OWP1","slmo",FALSE,-0.050914417330355,11.0828,1.2540568933419
"PVC1","slmo",FALSE,-0.189239185040172,12.1282,1.23258614860088
"RBP1","slmo",FALSE,0.138431500984228,10.357,1.06704204028855
"RDP1","slmo",FALSE,0.0446293455194671,11.8624,1.21629030762499
"RRC1","slmo",TRUE,0.0277923434535731,10.276,1.49314094913333
"RSP1","slmo",FALSE,-0.303760529636721,12.555,1.47668924362049
"RSP2","slmo",FALSE,-0.280838029039264,12.1586,1.58743504749202
"SHC1","slmo",FALSE,0.0181139329600121,9.998,1.25248143377393
"SSP1","slmo",FALSE,-0.0371921601083729,11.4404,1.0911855832971
"SWP1","slmo",FALSE,-0.013998487491986,11.2856,1.24271537702793
"TGP1","slmo",TRUE,0.120147998786926,8.2748,1.51978515237578
"TGP2","slmo",TRUE,0.226977202311082,12.5684,1.11048101001986
"TLP1","slmo",TRUE,0.265946504074075,8.3348,1.33711126437057
"TRC1","slmo",FALSE,-0.361049279279685,13.4916,1.2895976319808
"TRC2","slmo",FALSE,-0.363380309670932,14.1656,1.50260713616072
"TRC3","slmo",FALSE,-0.311202274938122,11.9518,1.56421421589968
"TRP1","slmo",TRUE,0.278973077227087,3.3946,1.11352540508313
"UGP1","slmo",FALSE,-0.00157002708084997,11.0586,1.2468668635404
"WBC1","slmo",FALSE,-0.0261652301239659,7.335,1.37184233433659
"WBS1","slmo",FALSE,-0.356583186927612,15.0898,1.19114219299997
"WTP1","slmo",FALSE,-0.341386540842318,15.4918,1.38777445703137
"WTP2","slmo",FALSE,-0.363975786338553,10.0976,1.55864046913405
"WTP3","slmo",FALSE,-0.310552550785317,13.1086,1.5673217089889
"B-TP","tawa",FALSE,-0.245318149805417,6.2292,1.03309284005032
"G-CBP1","tawa",FALSE,0.0693266789433621,6.5936,1.18740095342931
"G-CLP2","tawa",FALSE,0.0834390172171551,6.9668,1.29260664023719
"G-FP1","tawa",FALSE,0.162988542316241,6.1548,1.01441745280417
"G-IP","tawa",TRUE,0.212730583778034,5.5668,1.17448441570271
"G-JP","tawa",FALSE,0.159367650521088,7.9284,1.27498963121742
"G-KP","tawa",FALSE,0.186313226250809,5.0686,0.978000683572058
"G-OTP","tawa",TRUE,0.244467883647017,6.5562,1.15909890089345
"G-SB","tawa",FALSE,-0.246664403553477,7.2886,1.34434798110417
"G-SERA","tawa",TRUE,0.193240712636592,6.057,1.27376430123435
"G-SP","tawa",TRUE,0.215476120683986,4.7676,1.2273106771717
"G-TNC2","tawa",FALSE,0.136235015051366,9.3564,1.06714891245799
"G-VP","tawa",FALSE,0.0207494368116541,8.7016,1.19081528719178
"G-WLP2","tawa",TRUE,0.224836577988279,5.9542,1.27122994187245
"G-WP2","tawa",FALSE,0.0873593712780371,4.976,0.943611191336815
"P-BLP","tawa",FALSE,0.0502419826832131,7.7564,1.21398261550903
"P-CCP","tawa",FALSE,-0.142444224303985,9.3362,1.34578296406117
"P-CUP","tawa",FALSE,-0.0036507043947428,7.7138,1.21251127694523
"P-DPV","tawa",FALSE,-0.433594832467297,10.0594,1.4806451641161
"P-GP","tawa",FALSE,-0.00718347109641887,8.7434,1.21055752854046
"P-GW1","tawa",FALSE,0.334137057567779,3.2612,1.04191730878015
"P-JCP","tawa",FALSE,0.121141737632168,4.248,1.04341446355154
"P-LCC","tawa",TRUE,-0.0410256518711678,5.4466,1.1296918521155
"P-MCP","tawa",TRUE,0.328883652902755,4.699,1.19376882887909
"P-MKP2","tawa",FALSE,0.25636768311524,6.8548,1.25109152582903
"P-OB","tawa",FALSE,-0.428775100427581,8.1306,1.46053766608561
"P-OLT","tawa",FALSE,-0.424811948995425,10.4712,1.35201188871601
"P-OV2","tawa",FALSE,-0.416353012955573,8.9554,1.4526640652874
"P-PCNA1","tawa",FALSE,0.0342135956338852,8.615,1.18501301729991
"P-PDP","tawa",FALSE,-0.180164345730409,6.6068,1.17561480682867
"P-RP","tawa",FALSE,0.147537386071904,8.7682,1.21653801952532
"P-RT","tawa",TRUE,0.143595440652674,5.8696,1.22625306495677
"P-RWSR","tawa",FALSE,-0.410299367345005,10.5178,1.36031365892214
"P-SCP1","tawa",TRUE,-0.0777740723626578,8.3742,1.40419682158263
"P-STP","tawa",FALSE,-0.1055917293017,9.2926,1.35873267087171
"P-TE1","tawa",FALSE,-0.40075348137728,10.6458,1.37488924066079
"P-UCC","tawa",FALSE,-0.20449612929976,6.405,1.09508668285602
"P-UWT","tawa",TRUE,0.338861910068614,6.01,1.29577614083662
"P-WBC","tawa",TRUE,-0.0164759473018858,9.0834,1.30199211852274
"P-WP","tawa",TRUE,0.163789610858381,5.1176,1.00377873774596
"P-WWP","tawa",TRUE,-0.129924301720456,7.631,1.4386288369785
"UT10a-MA","uril",FALSE,0.262380736162964,6.7268,0.804916976009112
"UT11b-PN","uril",FALSE,0.135484339528526,10.4696,0.655409606544236
"UT12a-CW","uril",FALSE,-0.0893250614459651,8.074,0.969903161366374
"UT13b-EX","uril",FALSE,0.000828755858333904,8.9244,0.906227835468518
"UT14a-FF","uril",FALSE,-0.0972644632991903,11.6774,1.3759752547122
"UT15a-FP","uril",FALSE,-0.0809376152356091,10.326,1.3421193154304
"UT16a-BC","uril",FALSE,-0.0043999395317551,10.7184,0.792986258040509
"UT17a-SW","uril",FALSE,-0.0603038712241123,4.118,0.978093724275283
"UT17b-SW","uril",FALSE,-0.0284195246146131,10.9206,0.885919076734497
"UT18a-WT","uril",FALSE,-0.0353511045089997,13.0424,0.918678961447818
"UT19a-ND","uril",FALSE,-0.0883988121341861,9.7758,1.19189701052429
"UT1a-HL1","uril",FALSE,-0.0937401079983307,12.2472,1.02230190268631
"UT20b-EF","uril",FALSE,-0.0596965953719209,12.1052,0.99051965444264
"UT21a-PR","uril",FALSE,0.23306663508802,12.3874,0.605800824469384
"UT22a-CS","uril",FALSE,0.391350186068036,11.813,1.05709720030761
"UT23a-BU","uril",TRUE,0.281343455907051,10.584,0.724878672481101
"UT24a-MB","uril",FALSE,0.0667661903976589,12.4794,1.07842859830789
"UT25a-HH","uril",FALSE,0.297278020013638,6.8066,1.16321410471619
"UT26a-JH","uril",FALSE,-0.0693462609509818,12.0824,1.22699280448927
"UT27a-RB","uril",FALSE,-0.0726814134756161,11.1746,1.29168437696906
"UT28a-SH1","uril",FALSE,-0.104399133786296,11.3832,1.46409920336549
"UT29a-SH2","uril",FALSE,-0.0893193291444461,13.3738,1.24257086577438
"UT2a-HL2","uril",FALSE,-0.109274277913847,11.2472,1.02659775013786
"UT30b-AZ","uril",FALSE,-0.0950969793735904,10.862,0.851528637336432
"UT31a-VM","uril",FALSE,0.282303033047227,9.4338,0.639765128687065
"UT32a-DB","uril",FALSE,-0.0835350033693925,9.0142,0.946877856713899
"UT33a-CR","uril",FALSE,-0.0904413676434763,6.923,0.907984519238866
"UT34a-SY","uril",FALSE,-0.0911699066035471,10.9034,0.874883720447958
"UT3a-HL3","uril",FALSE,-0.0972652831359608,10.8836,1.41860971754255
"UT4a-HL4","uril",FALSE,-0.0986343191129184,9.9678,1.24526033208279
"UT5a-TW","uril",FALSE,-0.104822338602744,12.4564,1.06561069121375
"UT6a-PT","uril",FALSE,-0.104608302840738,11.2698,1.02450860590661
"UT7a-BR","uril",FALSE,-0.0723996356700004,9.4298,1.07856600211771
"UT8a-WL","uril",FALSE,0.0585099478624509,11.8492,0.863833665540041
"UT9a-CO","uril",FALSE,-0.088480652945668,10.6182,1.13220366411146
"ASP","wide",FALSE,-0.0713218006803087,7.2568,1.32665208745633
"BCP","wide",FALSE,-0.216710478285598,11.9882,1.50296791133693
"BKP","wide",FALSE,-0.0702586834356547,10.885,1.40362709927059
"BNP","wide",TRUE,0.0289598428258542,10.5094,1.36948411357981
"BNP3","wide",TRUE,0.120446300160948,7.992,1.29177000040518
"BRG","wide",FALSE,0.0196213235637453,10.097,1.31070003697161
"CBP2","wide",TRUE,0.260098120363892,10.2082,1.39915842164416
"CMP","wide",TRUE,0.1077652269564,10.7286,1.38265121591708
"CWP","wide",TRUE,-0.0444007630689977,11.9534,1.44112588234399
"DEC","wide",TRUE,0.139855825403841,10.8658,1.22543490163273
"FLW","wide",FALSE,-0.205314298753851,11.9112,1.3888485662836
"FZS","wide",TRUE,-0.0885982697152327,12.6826,1.34974871895507
"GLP2","wide",FALSE,-0.108945200041405,9.448,1.09869806019921
"JSC","wide",FALSE,-0.23415987429976,12.8004,1.32412631651985
"LMC","wide",FALSE,-0.178410105685999,12.075,1.61415491797406
"LMR2","wide",FALSE,0.104433780315684,10.896,1.20177903733212
"MAR","wide",FALSE,-0.24063046470521,13.6316,1.5178742465849
"MRP","wide",TRUE,0.0976312040949023,9.1164,1.49455604764623
"RPL3","wide",FALSE,-0.0104106789161507,10.7674,1.15670429798051
"RPW","wide",TRUE,0.0549403507454343,11.6308,1.38624517858099
"RVC","wide",TRUE,0.347237065738379,8.2616,1.44457010787269
"SBP","wide",FALSE,-0.0140953941083537,10.3362,1.32314765009079
"SLP","wide",TRUE,0.187414594761894,9.2786,1.52205301125612
"SMP","wide",FALSE,0.0318154368776543,12.5662,1.34565215265431
"SSL2","wide",FALSE,-0.0889782480303267,12.864,1.17225374205722
"SSL3","wide",FALSE,-0.200551120303368,10.273,1.50470057644867
"WBC","wide",TRUE,0.350095253391415,9.1694,1.33800661147039
"WIDE-A08-GLP1","wide",FALSE,0.127296400476225,5.7032,0.806746507885592
"WIN2","wide",FALSE,-0.204825345646055,12.8612,1.28975472608194
