"loc","mu_beta","var_beta","mu_rich","var_rich"
6457,0.3555233468982,0.00556892159906362,12.502,1.60831766353271
6458,0.379754785851403,0.00617089547381468,13.01,1.79265853170634
6459,0.234704491064491,0.00547713323365703,10.537,1.76898479695939
6460,0.437880878348518,0.00522892743018394,14.3516,1.9507675935187
6461,0.358139503829504,0.00657603357638742,12.5928,2.18222460492098
6462,0.153187763347763,0.00682477459622731,9.543,1.81411382276455
6463,0.178954626484626,0.00810428404248417,9.8596,2.02429269853971
6464,0.136115390997891,0.0103236572388063,9.4076,2.34153054610922
6465,0.299706316559258,0.00771132861900084,11.5594,2.25892342468494
6466,0.211595515318015,0.00947793325853079,10.279,2.04476795359072
6467,0.183035154012654,0.00836497761950554,9.9126,2.07057535507101
6468,0.0974681912531913,0.00797435959115887,8.984,2.10176435287057
6469,0.135979396159396,0.0102473858746544,9.4064,2.36091122224445
6470,0.158069168609169,0.00713151116378751,9.6008,1.83220580116023
6471,0.0819870390720391,0.0073423583034585,8.8258,1.98785193038608
6472,0.36259537400508,0.00657188390281922,12.6852,2.28095715143029
6473,0.166244468309468,0.00780431450784289,9.7004,1.87061396279256
6474,0.16273974969475,0.00738635074805355,9.6558,1.8312926185237
6475,0.251747217504718,0.00630496019136361,10.7908,1.91821900380076
6476,0.311968536186036,0.00547751552929946,11.7172,1.80718559711942
6477,0.328561822017851,0.00648140708894109,12.0196,1.78877359471894
6478,0.264016486846487,0.00687362265247257,10.9748,1.88894274854971
6479,0.185274925629926,0.00586451932618611,9.9194,2.02010766153231
6480,0.385545290248967,0.00574424739379316,13.1286,1.85363276655331
6481,0.233285754523255,0.00795880347335224,10.5632,2.22044984996999
6482,0.255461021054109,0.00851413392565863,10.8812,2.19752606521304
6483,0.383231617141029,0.00544625718174424,13.073,1.82723644728946
6484,0.12267658008658,0.00991629099814033,9.254,2.15351470294059
6485,0.235208354978355,0.00540768506684234,10.5428,1.75611938387678
6486,0.415644314017596,0.00481600821791766,13.7836,1.6827075815163
6487,0.279081249208308,0.00733563236204196,11.2112,1.94338323664733
6488,0.362353456184339,0.00459422875894036,12.626,1.71046609321864
6489,0.3953885305673,0.00712070278348468,13.392,2.44122424484897
6490,0.127062143379496,0.00766530742915006,11.5196,2.10283640728146
6491,0.12810976203535,0.00333562681650627,11.479,1.63068513702741
6492,0.330881543224577,0.00424199771767523,14.9596,1.67990382076415
6493,0.242697054301907,0.00540175588890306,13.2408,1.92680072014403
6494,0.0480243126318126,0.00373462434419555,10.5286,1.71552514502901
6495,0.149099568715598,0.00432169062901409,11.7794,1.8967149829966
6496,0.154582906635848,0.0045749121689022,11.8596,1.95067797559512
6497,0.238091125116713,0.00515383733037728,13.1564,1.88351574314863
6498,0.176339580272668,0.00557265261461853,12.181,1.96223144628926
6499,0.151401517910194,0.00443026169138315,11.811,1.86685237047409
6500,0.132754064269064,0.00337721279199408,11.545,1.74392378475695
6501,0.152206544550221,0.00450298581299242,11.824,1.89620324064813
6502,0.131998368755428,0.00334595877464431,11.5364,1.77783060612122
6503,0.127451882447618,0.00312967278537278,11.4722,1.71156947389478
6504,0.24603451848633,0.0054980648036081,13.3028,1.98830982196439
6505,0.136130538366862,0.00365694721873656,11.5918,1.73391954390878
6506,0.0596228063603064,0.00464995090629879,10.6674,1.81594042808562
6507,0.147412998341528,0.00422426986489293,11.7516,1.80425829165833
6508,0.210242333858951,0.00363412115179723,12.671,1.71430186037207
6509,0.223770812259636,0.00452209433394229,12.9006,1.71146193238648
6510,0.156983157055363,0.00477439835073604,11.8886,1.79014806961392
6511,0.130459317790053,0.00339900356292878,11.5112,1.64300316063213
6512,0.273099181044274,0.00444369047238751,13.769,1.58795659131826
6513,0.164777906603201,0.00513236172132671,12.0058,1.8805424684937
6514,0.184684877752966,0.00588342611833897,12.3046,1.87779439887978
6515,0.216493042529366,0.0049621327961944,12.7834,1.65441532306461
6516,0.14526134492958,0.00412167781477667,11.7222,1.82099135827165
6517,0.128409631642867,0.00320629554901269,11.4834,1.66325709141828
6518,0.308335838502743,0.00362942768673327,14.4532,1.43449665933187
6519,0.221224931970334,0.0047347754288787,12.8612,1.71827821564313
6520,0.137656918245154,0.00390606179505,11.6134,1.71308305661132
6521,0.279094882698141,0.00625875606810388,13.9282,2.14267329465893
6522,0.105044598359157,0.0027445799350344,12.1384,1.87842112422484
6523,0.292259403788506,0.0044146236398876,15.3494,1.71966357271454
6524,0.204633398731471,0.00546796239678883,13.6804,1.99305445089018
6525,0.0440408843607373,0.00327531637247649,11.3858,2.11218079615923
6526,0.130361965240642,0.00401247583321609,12.5084,2.10074958991798
6527,0.136193564964447,0.00430377020551952,12.5984,2.19915727145429
6528,0.199710057930546,0.00535573566363181,13.5954,1.99769837967594
6529,0.143863368184103,0.00502560198949441,12.7118,2.05355147029406
6530,0.131511818222197,0.00414954207709144,12.5266,2.11211486297259
6531,0.11682084754255,0.00339411306070445,12.3104,2.03805945189038
6532,0.132312543649161,0.00429167123113525,12.5402,2.14361268253651
6533,0.117308371856901,0.00345158988213881,12.318,2.04608521704341
6534,0.112519936182668,0.00312911215351204,12.2472,1.99129041808362
6535,0.207888365986439,0.0055950030152291,13.7408,2.06842904580916
6536,0.118132037978362,0.0034980208958787,12.3282,2.00048485697139
6537,0.048397778022631,0.00365277076309506,11.4392,2.10432422484497
6538,0.125029023672406,0.00391025891396635,12.4296,2.03785141028206
6539,0.185114370384517,0.00352093931530574,13.3312,1.92589173834767
6540,0.183672652119123,0.00411262555121648,13.3102,1.83354266853371
6541,0.121193240550299,0.00378355864060456,12.372,1.96880976195239
6542,0.108572284529196,0.0029483637419141,12.1892,1.91258587717543
6543,0.228603822214078,0.00431914870382877,14.08,1.68873774754951
6544,0.127930467261497,0.00411786059831275,12.4698,1.97708337667534
6545,0.141416590158208,0.00471328432292371,12.669,1.9554300860172
6546,0.171930750834133,0.00457513394269245,13.1244,1.78088081616323
6547,0.121531653231529,0.00377747020263809,12.3788,2.02931642328466
6548,0.109818670022788,0.00300964296536268,12.206,1.89794358871774
6549,0.269367847465572,0.00357282062290232,14.8504,1.5635325465093
6550,0.175857444761121,0.00463226047061168,13.1866,1.75133070614123
6551,0.120336677848295,0.00325826041803966,12.3574,2.01246773354671
6552,0.23337056404294,0.00648616173697635,14.2108,2.14879311862372
6553,0.392986473618401,0.00461863609659372,14.1988,1.89285713142629
6554,0.302181125541126,0.00635496912859522,12.3808,2.06620460092018
6555,0.0713200577200577,0.00596396428722056,9.302,1.69873574714943
6556,0.10644990953491,0.00794742883051849,9.6876,1.92919207841568
6557,0.115433406315906,0.00845838808895193,9.7936,2.0294049209842
6558,0.237162128753599,0.00801403439840871,11.3486,2.1595099419884
6559,0.156068054657761,0.00993568316133645,10.2772,2.13238663732747
6560,0.109964234376734,0.00830237095169628,9.7288,1.94003856771354
6561,0.0788589771339771,0.00642279161138933,9.3822,1.73927101420284
6562,0.111343068598069,0.0084667407720387,9.7468,1.98148605721144
6563,0.0767657448107448,0.00616535117858537,9.3594,1.73537871574315
6564,0.0717012598512599,0.00609297444464995,9.3046,1.655749989998
6565,0.30810469698602,0.00622238133675224,12.49,2.19033806761352
6566,0.148631146631147,0.00586401678275439,10.1296,1.55191422284457
6567,0.0899580466755467,0.00730824861231044,9.503,1.77674634926985
6568,0.103013694083694,0.00798327692673784,9.6488,1.87503356671334
6569,0.188133112443112,0.00595973595149862,10.633,1.80427185437087
6570,0.218227997835498,0.00757873295076848,11.0586,1.87874178835767
6571,0.128793334443334,0.00907609476279246,9.9414,1.91394882976595
6572,0.0849195393495393,0.00710851195087497,9.4442,1.66561948389678
6573,0.335012285394344,0.00521344919102363,12.9642,1.77447325465093
6574,0.138178538961039,0.00946607649275569,10.0542,1.97485733146629
6575,0.169185403485403,0.00997470664756102,10.4346,2.0485325465093
6576,0.332072688585924,0.00478083516242271,12.8994,1.73402644528906
6577,0.10711521034521,0.00822545659366162,9.693,1.85032106421284
6578,0.0755103119103119,0.00648455619761107,9.344,1.63599119823965
6579,0.368085407307691,0.00407423407728137,13.6192,1.62891714342869
6580,0.21529353390074,0.00741330449897552,11.0154,1.87793842768554
6581,0.250383245643246,0.00439667737306343,11.4912,1.70146285257051
6582,0.346369280852447,0.00677754795003302,13.2382,2.41194314862973
6583,0.0635456784684184,0.00351797854999416,14.6252,2.01152726545309
6584,0.0296741599001274,0.00183654620094368,14.1008,1.90782092418484
6585,0.0433084599413315,0.00258433037712771,14.3074,1.9364925385077
6586,0.0480505819979814,0.00284237551012568,14.3836,2.03965897179436
6587,0.0603979053119223,0.00348826971402583,14.5754,1.98591202240448
6588,0.0648357516528879,0.00354403431354524,14.6446,1.9838876175235
6589,0.0439800781176168,0.00253597482783015,14.3176,1.95472118423685
6590,0.0318407994722855,0.00198607474116343,14.1338,1.92668289657932
6591,0.0433456539822407,0.00254219570808231,14.3094,1.99647093418684
6592,0.0309991586999172,0.00194878086987736,14.1218,1.93695215043009
6593,0.0281596842502183,0.00181155937500944,14.079,1.91514202840568
6594,0.0649073978403777,0.0035816506229357,14.649,2.06981296259252
6595,0.0690661371660675,0.00264495217839151,14.6914,1.66689941988398
6596,0.0381230843984017,0.00231393673234781,14.2276,1.90577939587918
6597,0.0408587555805048,0.00254769266683032,14.2704,1.92206825365073
6598,0.0437496101868548,0.00256657834905779,14.3136,1.93084120824165
6599,0.115462124315313,0.00336304475217587,15.4708,1.79070550110022
6600,0.0577206246952222,0.00323952248240027,14.5322,1.98736063212642
6601,0.0382696613139183,0.00237269713568306,14.2306,1.91860736147229
6602,0.0725531066448172,0.00376396725049106,14.7686,2.0050550510102
6603,0.0592452999958418,0.00331533695998828,14.555,1.95376575315063
6604,0.075227493479173,0.00387720075835422,14.81,1.93868773754751
6605,0.117934328780095,0.00341344282141187,15.5138,1.77136383276655
6606,0.0453529799706657,0.0026426822380397,14.3384,1.93907325465093
6607,0.032246105563683,0.0019683827570916,14.139,1.9052600520104
6608,0.103913629823049,0.00362089100383459,15.2728,1.74112838567714
6609,0.0670839290628532,0.00372609023380797,14.6804,1.95184620924185
6610,0.041404612625077,0.00246296697230214,14.2774,1.91723268653731
6611,0.0890410688580425,0.00450610422757651,15.0464,2.15427789557912
6612,0.0426160215274921,0.00300123086343283,12.2588,2.12064668933787
6613,0.0533738727938728,0.00365822441634728,12.4038,2.17598075615123
6614,0.0599457517645753,0.0039699250513791,12.4942,2.23281292258452
6615,0.0864793409239539,0.0052332430005737,12.8646,2.2539176235247
6616,0.0935842253824607,0.00553182201407099,12.966,2.22368873774755
6617,0.0529217908562026,0.00357950445029193,12.397,2.169824964993
6618,0.0453166247478012,0.00315638804807129,12.2952,2.14528601720344
6619,0.0519965488596371,0.00354999469015341,12.3838,2.14812718543709
6620,0.0443509962749669,0.00307971049494957,12.2836,2.17800664132827
6621,0.0414872075310311,0.00282912758096912,12.2436,2.1294849369874
6622,0.0961690762831939,0.00569004081411349,13.0098,2.36937783556711
6623,0.0894160856463798,0.00390764129038078,12.88,1.88357671534307
6624,0.0538793908868909,0.00359471610244152,12.4096,2.17026189237848
6625,0.0570136382734912,0.00382285178184242,12.449,2.08901680336067
6626,0.124278808889769,0.0035797995706025,13.3922,2.01998315663133
6627,0.149712372870508,0.00479705933504165,13.803,2.04379975995199
6628,0.0830753315913533,0.00506490700915385,12.812,2.16628925785157
6629,0.0563738019170372,0.00383973269993065,12.4412,2.10136283256651
6630,0.149842439979181,0.00540582359208692,13.813,2.1072524504901
6631,0.0851933029878618,0.00518868992637264,12.8424,2.16279479895979
6632,0.103917325762473,0.00564418140652358,13.1132,2.16881952390478
6633,0.152588910673949,0.00485205098644916,13.8494,2.01832330466093
6634,0.0649145415205709,0.00424459092835801,12.5596,2.17448273654731
6635,0.0472872713560949,0.0032320094876391,12.32,2.11882376475295
6636,0.187471329706585,0.00477817829482498,14.4352,1.8453700340068
6637,0.0942980974907446,0.00556710257334434,12.9758,2.20405517103421
6638,0.121283613073373,0.00341423216459514,13.345,2.01357771554311
6639,0.147278365903103,0.00738813338336885,13.8066,2.51729989998
6640,0.471738406593407,0.0100494818214345,8.1082,1.70043284656931
6641,0.429258676878677,0.00990689541962132,7.5236,1.99304164832967
6642,0.601863816673523,0.00663682744848232,10.764,2.41118623724745
6643,0.538275046620047,0.0103612192350394,9.3302,2.17800356071214
6644,0.439004087579088,0.010254333900108,7.6586,1.9952450890178
6645,0.371398795093795,0.0132131485085724,6.8222,1.42407197439488
6646,0.427058707403707,0.0138916462417374,7.5394,2.03085381076215
6647,0.445459797979798,0.00946289251354402,7.6926,1.36637851570314
6648,0.361876731601732,0.0127563689028529,6.7104,1.35640312062412
6649,0.639271893678217,0.00561757804107002,11.8662,2.42758307661532
6650,0.506685694860695,0.00963432246428464,8.6602,1.33140224044809
6651,0.40779498001998,0.0139533545127214,7.278,1.79347469493899
6652,0.511656642246642,0.00787552645554301,8.7606,1.96288021604321
6653,0.587972768065268,0.00699988358226774,10.3706,1.7464049209842
6654,0.618787996725497,0.00663518112019463,11.2312,2.00614778955791
6655,0.573200245310245,0.00795218280063196,10.0456,2.02992662532506
6656,0.543775043290043,0.00784400012368217,9.3686,1.74908385677135
6657,0.673044644293615,0.00519963966787883,13.0784,1.84782300460092
6658,0.577362304362304,0.00802226550600794,10.1512,2.10155887177436
6659,0.595382544857104,0.00770959658573018,10.609,2.1677525505101
6660,0.648753747526983,0.00553493775839296,12.1664,1.91909485897179
6661,0.432212687867688,0.0139768638061627,7.6016,1.91886121224245
6662,0.527895624930625,0.00790793327491549,9.038,1.53846369273855
6663,0.68807031636664,0.00456407307284447,13.6846,1.69186121224245
6664,0.617400301920302,0.00649948974839166,11.1856,2.00795423084617
6665,0.585581153846154,0.00695720004887845,10.3056,1.69854834966993
6666,0.67769823646254,0.00523066482975915,13.3026,2.49193162632527
6667,0.103498465423465,0.00949864600327006,8.3702,1.88512898579716
6668,0.344889524642025,0.00726779489979059,11.4292,2.2630399679936
6669,0.21977662004662,0.0122026832865481,9.6522,2.38211158231646
6670,0.112101368631369,0.0100418318754043,8.4552,1.91717639527906
6671,0.0903899128649129,0.0084315503931065,8.2382,1.75621200240048
6672,0.111231131646132,0.00970471564733678,8.4456,1.92782620524105
6673,0.0808763031413031,0.0076789940705103,8.1462,1.68916339267854
6674,0.0816191425241425,0.00775074088765147,8.1522,1.66976911382276
6675,0.404064998370223,0.00644226483863797,12.5532,2.29002776555311
6676,0.174329915084915,0.00864978996023007,9.0594,1.641399919984
6677,0.129618214008214,0.0106905163013761,8.632,1.99937587517504
6678,0.225188776501276,0.00749959238630326,9.6596,1.96292042408482
6679,0.302721285103785,0.0065720132016691,10.7174,1.95592842568514
6680,0.351965447118241,0.00685738776211222,11.5444,2.1820650530106
6681,0.278277686480186,0.00840236803003562,10.3856,2.19015067013403
6682,0.232862704795205,0.00735100122403034,9.7552,1.97566809361872
6683,0.43950216840521,0.00542067569420542,13.3166,1.97395923184637
6684,0.284437795048089,0.00853457392634907,10.4802,2.25085813162633
6685,0.31252476023976,0.00839706800880909,10.91,2.36437287457492
6686,0.439685833774069,0.00492647115520209,13.3106,1.95291822364473
6687,0.158583347208347,0.0112758349525246,8.9366,2.13420728145629
6688,0.209322670662671,0.00651235641584697,9.4542,1.85267289457892
6689,0.460632960813696,0.00517806261984412,13.8276,1.74182660532106
6690,0.346495893648835,0.00692091170417803,11.4464,2.1271524704941
6691,0.355386380971969,0.00539111647674536,11.5686,1.80405485097019
6692,0.4479727242838,0.00636724724198707,13.5648,2.53670830166033
6693,0.548231259834936,0.0097785499316098,10.9642,2.59743784756951
6694,0.491169172787996,0.0123731752208074,9.7566,2.50225689137828
6695,0.364065834720835,0.0138109966831145,7.7936,2.19503804760952
6696,0.367268831168831,0.0111904349616664,7.7994,2.07557475495099
6697,0.386889704739705,0.0119327003703506,8.0712,2.29378931786357
6698,0.400716459096459,0.0114990066155406,8.2142,1.75026841368274
6699,0.354521263181263,0.0102483286296661,7.6316,1.99908125625125
6700,0.586491819732555,0.0085816872723019,11.969,2.61816263252651
6701,0.430351588411588,0.0114849125830025,8.6582,1.97176711342268
6702,0.433866871461871,0.0123252288827396,8.7294,2.05018567713543
6703,0.457421054501054,0.0110711053843969,9.1084,2.27350414082817
6704,0.543381415545239,0.00885818522201345,10.7924,2.03610946189238
6705,0.575839895464013,0.00862024675255708,11.6468,2.28690714142829
6706,0.528817104660046,0.0100386813588661,10.4934,2.32602164432887
6707,0.469458444055944,0.00958975272637823,9.2926,2.29184360872174
6708,0.632088015791398,0.00703990449288916,13.4158,2.03371710342068
6709,0.514046972178149,0.00981824599628085,10.1816,2.64715087017403
6710,0.534178263240028,0.00963561745520265,10.626,2.67465893178636
6711,0.632370914941612,0.0068409670381982,13.4156,2.00727809561912
6712,0.42092417027417,0.0127986834230805,8.5632,2.43289233846769
6713,0.484488943833944,0.00983169314233036,9.5498,1.9247049009802
6714,0.644534208917158,0.00683756390645662,13.8854,1.77182120424085
6715,0.57281357335475,0.00869521801170648,11.5622,2.19296975395079
6716,0.57698122297637,0.00792503359740695,11.6384,1.88162176435287
6717,0.637960108844544,0.00733536549217861,13.679,2.61328165633127
6718,0.157221877093495,0.00779369118735535,11.9314,2.3667673934787
6719,0.0794498652981006,0.00593722526877676,10.9236,2.46425589117824
6720,0.10898650428347,0.00567115483307555,11.2654,2.17619807961592
6721,0.121559161965485,0.00624697716586031,11.4346,2.30218327665533
6722,0.107241682337271,0.00539056425607023,11.2414,2.18076219243849
6723,0.104805867269985,0.00528253339722439,11.2084,2.13539651930386
6724,0.194156332899127,0.00707250431463845,12.4786,2.59086021204241
6725,0.155590824583913,0.00607642466302518,11.8722,1.89384592918584
6726,0.117594435695024,0.00624739385464183,11.3768,2.13244824964993
6727,0.0834682666190019,0.00610820410359829,10.9694,2.4069450290058
6728,0.189739001978414,0.00577751287961639,12.378,2.13114222844569
6729,0.215125575767542,0.00685427125313152,12.7876,2.10770778155631
6730,0.146434415865352,0.00737715645953173,11.7736,2.27959895979196
6731,0.118745206394912,0.00620582843680407,11.3912,2.13859027805561
6732,0.268551651056202,0.00667877544975896,13.718,2.0700900180036
6733,0.148174041269188,0.00777936446332759,11.8008,2.27277391478296
6734,0.167967612338642,0.00805809544382676,12.082,2.24812562512503
6735,0.271235552175722,0.00624531820660348,13.7608,2.01878711742348
6736,0.129601370557547,0.00682579298420654,11.5412,2.23034862972595
6737,0.110783009849627,0.00575257266572558,11.286,2.13103020604121
6738,0.302669680416762,0.00588071460572214,14.3718,1.88274130826165
6739,0.15804540746749,0.00784560343495418,11.9384,2.25305605121024
6740,0.243388002980851,0.00501875261374079,13.2394,2.02609285857171
6741,0.265024307957265,0.00827839264824172,13.6898,2.5324824564913
6742,0.0971695904095904,0.00788319814706765,9.7092,2.33350206041208
6743,0.0659040903540904,0.00577372488053298,9.372,2.2320624124825
6744,0.0972926040626041,0.00773902487375115,9.7172,2.50652546509302
6745,0.0659932181707182,0.00574129552649063,9.3706,2.20329629925985
6746,0.0594467044067044,0.00530544937859543,9.303,2.17802660532106
6747,0.330083649319377,0.00615881578515183,13.0374,2.36087341468294
6748,0.126872819402819,0.0062448071857892,10.0048,1.99317559511902
6749,0.0709522594072594,0.00621111463517243,9.425,2.24202340468094
6750,0.169968383005883,0.00543369688313643,10.5276,2.28529529905981
6751,0.237577779948809,0.00516121648814638,11.4422,2.15148945789158
6752,0.255307093462093,0.00612809086634074,11.722,2.10913782756551
6753,0.182867286602287,0.00635468085063137,10.6972,2.2263574314863
6754,0.155216361971362,0.0048281197554758,10.333,2.10613222644529
6755,0.350204711513976,0.00570116597028361,13.4144,1.84544172834567
6756,0.188793369130869,0.00677126215882903,10.7778,2.22127141428286
6757,0.212043420615332,0.00760846326720376,11.1036,2.28692442488498
6758,0.350802039691475,0.00540646448595496,13.4234,1.8881100620124
6759,0.0833597454179807,0.00694838811241562,9.5584,2.30705085017003
6760,0.150323973803974,0.00439137615226317,10.2702,2.08880972194439
6761,0.385330918867854,0.00496491956874013,14.1668,1.75092794558912
6762,0.245865288012641,0.0069724824623339,11.5816,2.05695283056611
6763,0.29214406986804,0.00429564553922512,12.3032,2.03247625525105
6764,0.36268034872764,0.00718882161334769,13.7254,2.43288141628326
6765,0.184642528027528,0.00986461034413984,8.3498,1.85781152230446
6766,0.201943221778222,0.0106023333156267,8.5426,2.01298783756751
6767,0.17712327006327,0.00934342285953778,8.2662,1.77689293858772
6768,0.177362803862804,0.00917845975183925,8.269,1.79579815963193
6769,0.430614785165815,0.00824768066741821,11.9674,2.5392450890178
6770,0.258015275835276,0.00974007217626158,9.1566,1.6680100420084
6771,0.217278681318681,0.011478850486763,8.7164,2.03077719543909
6772,0.25335301975802,0.00957509298677352,9.1332,2.25110798159632
6773,0.368193347208347,0.00816952685051587,10.751,1.91978295659132
6774,0.411951187260452,0.00821530257013598,11.569,2.18727645529106
6775,0.344934016261516,0.00985814526865399,10.4028,2.20739363872775
6776,0.304151532911533,0.00937500542189511,9.7758,1.94872410482096
6777,0.489830133722487,0.00659136554675545,13.3084,1.94687881576315
6778,0.350304733534439,0.00984361107520635,10.4916,2.2531800760152
6779,0.374957551598728,0.00993105789931959,10.9114,2.33041612322464
6780,0.490348496470849,0.00629981105394138,13.3124,1.90198663732747
6781,0.240985997335997,0.0120113237859553,8.9962,2.11780912182437
6782,0.284886381951382,0.00862257068294568,9.4996,1.8387675935187
6783,0.510050550664506,0.00643569170663671,13.8518,1.70897855571114
6784,0.405455791708292,0.00863120955477598,11.4442,2.08690374074815
6785,0.416156879460409,0.00683526862390628,11.6136,1.83626229245849
6786,0.496594958910199,0.00743971261825645,13.536,2.5680176035207
6787,0.292338303363303,0.0246844694075996,6.5116,2.63599263852771
6788,0.429521124431124,0.0106167246691593,7.8398,1.43482292458492
6789,0.137252619047619,0.0187991387916724,5.276,1.75897579515903
6790,0.63887491340359,0.00645529679338808,12.4336,2.2452400880176
6791,0.454757918192918,0.0108627807343488,8.2218,1.63453166633327
6792,0.459925769230769,0.0115385439302439,8.319,1.74118723744749
6793,0.521882977022977,0.00898517587882336,9.3702,1.76110418083617
6794,0.570774496614497,0.00795414454825624,10.4358,1.74742784556911
6795,0.601936335886336,0.00751358338714946,11.2754,2.01715827165433
6796,0.555090065669624,0.00896491241800886,10.101,2.08201540308062
6797,0.49208289044289,0.00881183344554603,8.8282,2.05309537907582
6798,0.658052950444808,0.00591715369114565,13.113,1.90141128225645
6799,0.501203488733489,0.0108884789879444,9.0626,2.62160556111222
6800,0.559113491230991,0.00878839085384588,10.2128,2.43360288057612
6801,0.659416123043623,0.00544331109492631,13.1404,1.86186021204241
6802,0.366241386391386,0.0167114190345796,7.1684,2.21408425685137
6803,0.51016567987568,0.00886730834843951,9.1308,1.58880912182436
6804,0.673750702502692,0.00526418880892417,13.7226,1.73519627925585
6805,0.599903714798274,0.00742434837351827,11.2138,2.03529661932386
6806,0.60521375957376,0.00658218083226785,11.3244,1.67870038007602
6807,0.662873745878305,0.00615486783167542,13.3438,2.47849725945189
6808,0.333037757797758,0.0168397377361821,8.2598,1.79106217243449
6809,0.116971127206127,0.0146421418301023,6.3056,2.54791822364473
6810,0.55926836434807,0.0110331241450056,12.5472,2.28022820564113
6811,0.3684981995782,0.0155521115602655,8.7272,1.97637543508702
6812,0.36576178987679,0.0174541503722717,8.7182,2.08360548109622
6813,0.432237207792208,0.0144501416842625,9.7116,1.9728200040008
6814,0.488286908091908,0.0124558641976643,10.7706,1.97397043408682
6815,0.523552495135583,0.0117524577943124,11.5918,2.22441764352871
6816,0.470116652236652,0.0137009742708787,10.4308,2.2680649729946
6817,0.406756676656677,0.014131682563421,9.3012,2.29253706741348
6818,0.585820923618865,0.00961247170295744,13.326,1.97931986397279
6819,0.422619879744439,0.0149308748052218,9.6018,2.82220120024005
6820,0.47653463009213,0.0135946134064118,10.577,2.64620024004801
6821,0.585911191608529,0.00936137496476258,13.319,2.00203940788158
6822,0.297930101010101,0.0182036159431907,7.9172,2.71208657731546
6823,0.421826238761239,0.0141166075552944,9.5242,1.87658967793559
6824,0.60158089527088,0.00915449276806863,13.849,1.74614822964593
6825,0.517913843231931,0.0121930442432434,11.4574,2.13861296259252
6826,0.526208564197241,0.0109435508994015,11.62,1.82756551310262
6827,0.591310076975828,0.0102092507482513,13.5558,2.48778391678336
6828,0.085323142968143,0.00829251136884451,7.7568,1.42073790758152
6829,0.429271100141688,0.00530887838047157,12.417,2.26516403280656
6830,0.185387592962593,0.00896550117761706,8.7022,1.39379391878376
6831,0.14074843989344,0.0115285575107089,8.2924,1.7888600120024
6832,0.239085104340104,0.00767566990983139,9.3248,1.74645425085017
6833,0.319476973026973,0.00630409355633781,10.4068,1.7436624924985
6834,0.371380600412659,0.00644069934446804,11.283,2.0949299859972
6835,0.295879141969142,0.00829021806817996,10.096,2.07519903980796
6836,0.246824862359862,0.00758488602899786,9.419,1.74818863772755
6837,0.460873924147748,0.00465408959144213,13.1176,1.90335091018204
6838,0.303057700649024,0.00828173208677015,10.2016,2.12458235647129
6839,0.331978771800095,0.00842716977278566,10.6496,2.24846953390678
6840,0.463145690388043,0.00399734550640985,13.159,1.90930086017203
6841,0.171762544122544,0.0121558289903963,8.6106,1.90334830966193
6842,0.221011107781108,0.00689204516415256,9.0954,1.59741832366473
6843,0.485525899590605,0.0040032335001808,13.7248,1.69260348069614
6844,0.368551192973693,0.00623665952820969,11.2272,2.02878591718344
6845,0.374728782622606,0.00488553517431997,11.302,1.65952790558112
6846,0.468243301220623,0.00535426779947696,13.34,2.5129025805161
6847,0.660865886188974,0.00521742733665434,12.3816,2.19081960392078
6848,0.480557555222555,0.00953595391710916,8.0844,1.55358735747149
6849,0.49004732989233,0.00918809594096569,8.2438,1.77031562312462
6850,0.549325233655234,0.00716239216809139,9.3006,1.76259215843169
6851,0.595955154290154,0.00628972512254396,10.3664,1.71409385877175
6852,0.625379964822759,0.0061518232439225,11.2112,2.01179691938388
6853,0.580780247530247,0.00722631385526608,10.026,1.99972394478896
6854,0.514521853701854,0.00778940908840004,8.6496,1.89599903980796
6855,0.678446167051902,0.00490396455111455,13.0472,1.84054026805361
6856,0.523472694527695,0.0100902690975023,8.8924,2.51972618523705
6857,0.581870093240093,0.00761940758902182,10.088,2.45394678935787
6858,0.68001064659197,0.0044368712268856,13.0846,1.8486125625125
6859,0.391497185592186,0.0154827543233648,6.9962,2.09380432086417
6860,0.537741107781108,0.00700556715009584,9.0504,1.56257235447089
6861,0.693939469778587,0.00430109739556473,13.682,1.6444048809762
6862,0.623769531448943,0.00605447111451066,11.157,1.97514602920584
6863,0.62879849039849,0.00527973448630907,11.265,1.64150330066013
6864,0.68323765038625,0.00493095293332284,13.277,2.43915883176635
6865,0.143625347071229,0.00500664191298199,12.9888,1.97987053410682
6866,0.11158615714351,0.00456638774234836,12.5316,2.26625469093819
6867,0.0749285991949227,0.00501576340417074,12.053,2.49669033806761
6868,0.176855977599112,0.00445591912616441,13.5126,2.14987121424285
6869,0.197579581101733,0.00554778008772256,13.8706,2.11907945589118
6870,0.136330564357383,0.00583168124849994,12.9,2.29045809161832
6871,0.111029350012732,0.00469869001276767,12.524,2.2422724544909
6872,0.19676955302953,0.00644989225663319,13.865,2.08159131826365
6873,0.137220393789217,0.00593795853734097,12.915,2.30823664732947
6874,0.154603863799599,0.00642972075256077,13.1834,2.29622368473695
6875,0.199949092284564,0.00575598520054871,13.9144,2.12669797959592
6876,0.120179586311521,0.00508584897814807,12.657,2.25100120024005
6877,0.104573230658231,0.00422250036615455,12.4292,2.2130299659932
6878,0.23271064557046,0.00551108778717195,14.499,1.97599419883977
6879,0.147214562418146,0.00632394964240947,13.0688,2.29372530506101
6880,0.173994605981394,0.00432327609388957,13.4628,2.10583732746549
