"loc","mu_beta","var_beta","mu_rich","var_rich","na_count"
"22108",0.365391515445339,0.0191303599198582,6.7158,2.10065049009802,0
"22109",0.68753857031857,0.0111558663238273,7.292,1.15056611322264,0
"2211",0.259168461855624,0.00630040242147803,11.9774,2.39336791358272,0
"22110",0.269897444777445,0.0175418979258566,5.2088,1.0502126025205,0
"22111",0.709523913863914,0.00903455767932503,7.5338,1.32192194438888,0
"22112",0.703197282717283,0.00818484908997467,7.0888,1.01711798359672,0
"22113",0.437738538259127,0.0300751791950669,5.7552,2.17050706141228,0
"22114",0.804059890173267,0.0386530096923238,6.56994290375204,2.31695076157721,96
"22115",0.437293876123876,0.0113684500076888,6.0402,1.54489293858772,0
"22116",0.520894922854818,0.0475701263195405,6.10667473280903,2.24376140910529,41
"22117",0.501067633347045,0.02440947102724,6.9044,1.62278519703941,0
"22118",0.416668972693973,0.0110504555336925,5.847,1.61111322264453,0
"22119",0.769384237552902,0.0436294341007167,6.27842083505581,2.18605894876573,162
"2212",0.298292990256759,0.00596247976150122,13.4054,2.03625809161832,0
"22120",0.617212526362526,0.0193623153066224,6.888,2.17669133826765,0
"22121",0.598583236763237,0.0169109268597069,5.4454,1.8681924784957,0
"22122",0.906912178932179,0.0225154698225516,6.017,1.57782656531306,0
"22123",0.578053202353202,0.0144975966816147,4.9592,1.71867909581916,0
"22124",0.167300667110667,0.0137026912644224,4.6518,1.47485173034607,0
"22125",0.322762545170688,0.0201436903885808,5.7668,2.16044984996999,0
"22126",0.515680394971217,0.0502921748891166,5.75192385581207,2.12742692391529,62
"22127",0.573954857364857,0.0153924367636003,4.9834,1.73667177435487,0
"22128",0.613053716283716,0.014543676667795,5.8554,1.58840852170434,0
"22129",0.283223623536766,0.00805128333984974,6.2886,1.14713946789358,0
"2213",0.291048420059144,0.00667082373101367,11.5448,2.23884072814563,0
"22130",0.575795692085692,0.0173735846131044,5.4148,1.2821973994799,0
"22131",0.253199117549118,0.0105996093207471,5.7758,1.55544544908982,0
"22132",0.617237344975286,0.0192758770746734,7.833,2.48160732146429,0
"22133",0.672961857162445,0.0128324933648672,7.2072,1.08048425685137,0
"22134",0.461487024087024,0.0092797457046838,6.3284,1.19999343868774,0
"22135",0.633999947829948,0.0147249123340422,6.1628,1.68663348669734,0
"22136",0.807127275502275,0.035545765141611,6.964,2.14713342668534,0
"22137",0.906870704562078,0.0241402411002977,5.49574726609964,1.42651326620242,885
"22138",0.626755105450105,0.0151155993155798,6.0412,1.57661788357672,0
"22139",0.594878288378288,0.0122739248481602,4.798,1.53030206041208,0
"2214",0.285857508914038,0.00646290138170657,11.453,2.19382976595319,0
"22140",0.631389882824434,0.0182256061064067,8.6326,2.63334390878176,0
"22141",0.901451815008153,0.0258618165213463,5.3602383531961,1.33321132220244,1308
"22142",0.412596323676324,0.0120123676532446,5.9116,1.6349124224845,0
"22143",0.633905926295926,0.0136358218593245,5.9736,1.53801064212843,0
"22144",0.621274309318133,0.0198197914596488,7.2528,2.31975611122224,0
"22145",0.765729256766625,0.0355481294105137,7.443,2.26080316063213,0
"22146",0.533170444648231,0.00763820032408375,7.7482,1.35866849369874,0
"22147",0.600551500721501,0.012628230583147,4.9328,1.57219859971994,0
"22148",0.625849121009709,0.0188705826381819,7.2164,2.26762456491298,0
"22149",0.421202295482295,0.0109960608609045,5.6722,1.49184552910582,0
"2215",0.373266176603119,0.00698433269434714,11.5716,2.17410826165233,0
"22150",0.455062829392829,0.0102078578299101,6.1642,1.65396915383077,0
"22151",0.877131708500821,0.0293134937313499,5.92771084337349,1.82869074897311,435
"22152",0.606211661671662,0.0150580046134732,5.3162,1.80137783556711,0
"22153",0.717172430380077,0.0339340789895333,7.7344,2.44794622924585,0
"22154",0.670922288822289,0.0116582089341124,6.7542,1.49688173634727,0
"22155",0.900004676434676,0.0201291606345547,7.0832,1.57299235847169,0
"22156",0.439434673104673,0.0105696113038215,5.9624,1.53009225845169,0
"22157",0.685625170940171,0.0118678684236146,7.4674,1.29119547909582,0
"22158",0.31300531716993,0.00899273150832872,6.7188,1.43321320264053,0
"22159",0.775913714096361,0.0324176272558654,8.0106,1.62281220244049,0
"2216",0.450266403790568,0.00908815668086352,10.1732,2.10722320464093,0
"22160",0.866059306495064,0.0327767161802546,5.19128484460109,1.2079496627478,1879
"22161",0.465142556887557,0.00990467766155734,6.5208,1.35143764752951,0
"22162",0.634212576312576,0.0122834337033821,5.7042,1.37497735547109,0
"22163",0.700996763707248,0.0392896201534717,7.03650952858576,2.69328957981489,15
"22164",0.758604134329723,0.0334620779691924,7.8228,2.50510118023605,0
"22165",0.671877432567433,0.0122091007419445,7.0034,1.55449933986797,0
"22166",0.42075862026862,0.0110871522962601,5.679,1.39863872774555,0
"22167",0.604450645041233,0.0207361968899842,6.6258,2.4162576115223,0
"22168",0.461176532356532,0.00941126726812834,6.2032,1.6762450090018,0
"22169",0.461746134976135,0.00934011628980296,6.3484,1.2128600120024,0
"2217",0.283109893643635,0.00671151295496357,11.3398,2.11715939187838,0
"22170",0.342031832024185,0.0123766049453922,7.1042,2.59826201240248,0
"22171",0.48007891872833,0.0110502653714035,6.9874,1.48593842768554,0
"22172",0.657398644688645,0.01120089471374,6.2332,1.69555687137428,0
"22173",0.459201012321012,0.00908288602153895,6.2338,1.13536463292659,0
"22174",0.382267189477189,0.0126771355473748,5.0654,1.59704224844969,0
"22175",0.488487051739111,0.00895221799940754,6.8402,1.47935983196639,0
"22176",0.73782888758816,0.0233904818209748,9.6144,2.18174898979796,0
"22177",0.558390376486259,0.00759600561862223,8.6076,1.27347693538708,0
"22178",0.766637312034371,0.0367573119287197,7.2486,2.22964396879376,0
"22179",0.672560476745477,0.0130027621481694,7.3172,1.67491914382877,0
"2218",0.287962590333075,0.00666670151395467,11.85,1.84786957391478,0
"22180",0.917966561216561,0.0205707731690563,5.7488,1.4067799159832,0
"22181",0.591261514270044,0.0223070145414947,7.3964,2.39974698939788,0
"22182",0.377246439247027,0.0127856291330107,5.6292,1.42359207841568,0
"22183",0.630381104451104,0.0155357211192172,6.287,1.69817063412683,0
"22184",0.191408372150725,0.0140454992327349,5.0206,1.71571878375675,0
"22185",0.144351174381174,0.0127993770566493,4.5372,1.39809577915583,0
"22186",0.752108376262128,0.043990424757624,6.2934339314845,3.03339762851189,96
"22187",0.657551858337741,0.041778262329246,6.806,2.02196839367874,0
"22188",0.532098357722001,0.0504785351392201,6.06573906029441,2.9339590694522,41
"22189",0.53567337767152,0.0441470052231819,6.9542,2.14813198639728,0
"2219",0.255487349455712,0.00674796358118977,10.9438,2.41312418483697,0
"22190",0.660952508733097,0.0430947528190989,6.6858,2.09189673934787,0
"22191",0.727265087124533,0.0509016328618596,6.03927242662257,3.03091549285543,162
"22192",0.682757744771568,0.0414991868310899,7.032,2.73632326465293,0
"22193",0.738276061716062,0.0464881912250381,5.7776,2.60065837167434,0
"22194",0.829812678432678,0.0398461638885671,5.6892,2.5455124624925,0
"22195",0.734701144411144,0.0501945633406863,5.305,2.48447189437888,0
"22196",0.464530909090909,0.0303796561499989,5.7048,2.13728441688338,0
"22197",0.44368291830976,0.0295295064946414,6.1846,2.66425569113823,0
"22198",0.511325787389864,0.0520504287639368,5.67112191170514,2.93901194745982,62
"22199",0.750340829170829,0.0499563144135917,5.3942,2.51610958191638,0
"222",0.415118910001247,0.00338213470110101,10.5126,1.27689661932387,0
"2220",0.433531865496184,0.00977541502107771,12.4184,2.08855915183037,0
"22200",0.702982106782107,0.046874818466397,6.0566,2.30985841168234,0
"22201",0.474097571709336,0.0264743541421008,7.115,1.7369223844769,0
"22202",0.687378936031289,0.0522894912152562,5.6876,2.1192300860172,0
"22203",0.447011373724315,0.0283306158450985,6.5408,2.02073950790158,0
"22204",0.672123194114107,0.0373551928105304,7.9628,2.87599135827165,0
"22205",0.705798211233211,0.039324990374684,7.234,1.75919583916783,0
"22206",0.701328741258741,0.0369803804025408,7.221,1.77731446289258,0
"22207",0.729955837495837,0.043258328279256,6.3926,2.33813286657331,0
"22208",0.740597403282992,0.0441665365677238,6.6164,2.89703044608922,0
"22209",0.852209951517363,0.038655046668747,5.28724179829891,2.54119596363896,885
"2221",0.263938927250297,0.00692703131616346,11.138,2.03336267253451,0
"22210",0.725426219336219,0.0444438959327508,6.276,2.32308861772354,0
"22211",0.776866131646132,0.0459363783269579,5.2066,2.3551874774955,0
"22212",0.674221153134791,0.0343059111700122,8.7232,2.96957567513503,0
"22213",0.85322015320661,0.0387559853645493,5.17876489707476,2.45353973663795,1308
"22214",0.482069647542,0.0292532385430734,6.1142,2.36123060612122,0
"22215",0.73690746031746,0.0431492027778614,6.2226,2.27950514102821,0
"22216",0.679677376452237,0.0397259085180041,7.3808,2.793550070014,0
"22217",0.69672029026529,0.0439709827363106,7.0658,2.98446725345069,0
"22218",0.704924587014293,0.0304350703893084,8.4766,1.80861416283257,0
"22219",0.77788927960928,0.045204069224915,5.3416,2.38018547709542,0
"2222",0.552127350274425,0.018562883940659,10.7704,2.30054394878976,0
"22220",0.660702710785946,0.0423519645280493,7.2388,2.75872630526105,0
"22221",0.707005293040293,0.0404226203417115,6.6504,2.0509900380076,0
"22222",0.716656910344557,0.0366330859544704,7.1094,2.2294775355071,0
"22223",0.812456910863264,0.0425197730264835,5.66199342825849,2.80224712090334,435
"22224",0.752564907314907,0.0469747443951301,5.6604,2.60519287857572,0
"22225",0.678220819637879,0.0413134656516108,7.4642,3.05492934586917,0
"22226",0.774515492285492,0.03466462620669,7.0508,2.25427021404281,0
"22227",0.798075569430569,0.0363653081299131,6.6198,2.50254846969394,0
"22228",0.524398114108114,0.0267555263728073,6.2264,2.26879679935987,0
"22229",0.755556424882307,0.0334893051562182,7.6604,2.01907565513103,0
"2223",0.351659003499634,0.00781542236626911,11.589,2.1673124624925,0
"22230",0.475132916332034,0.0252732015680934,7.4276,1.86633150630126,0
"22231",0.718290595333459,0.0388956521074055,7.6618,2.42430562112422,0
"22232",0.814596518153071,0.0464200969150773,5.00512656199936,2.3384352484,1879
"22233",0.687829391719392,0.0376301951413194,7.3644,1.86318527705541,0
"22234",0.751609907869908,0.0431870212344324,5.9886,2.20691142228446,0
"22235",0.693274719098957,0.0451548052237287,6.89809428284855,3.21834508340431,15
"22236",0.741089978550861,0.036865539445631,7.6402,3.13217039407882,0
"22237",0.725536989481107,0.0371924770048192,7.1088,2.17379731946389,0
"22238",0.68914230991231,0.04142538750771,6.5928,1.91417099419884,0
"22239",0.686456186036186,0.042869078059557,6.8234,2.88278899779956,0
"2224",0.31056054341269,0.00603974129497393,12.2948,2.02829861972394,0
"22240",0.728028745698746,0.0339707537288788,7.174,2.23217043408682,0
"22241",0.697207838827839,0.0374580894665829,7.2268,1.76371450290058,0
"22242",0.493101942142824,0.0253738238941683,7.7506,2.76975359071814,0
"22243",0.687829166454461,0.0356719233604407,7.822,1.98391278255651,0
"22244",0.783391682761683,0.0352845600429541,6.5758,2.41753786757352,0
"22245",0.704132355422355,0.0374499148527014,7.1378,1.71835483096619,0
"22246",0.509871824841825,0.0289728993444267,5.4462,2.40718699739948,0
"22247",0.6851726159513,0.0351997183806387,7.5934,1.93606365273055,0
"22248",0.708528283527618,0.0305167189506097,9.3502,2.68569709941988,0
"22249",0.693618459388908,0.0291289176180984,9.2198,1.67142224444889,0
"2225",0.423977463521597,0.009926548131884,11.301,2.12402380476095,0
"22250",0.722650114068938,0.0428291674725325,6.979,2.98515603120624,0
"22251",0.721113999138117,0.0371715236248459,7.4074,2.33149153830766,0
"22252",0.814743246753247,0.0421397759546521,5.363,2.44652030406081,0
"22253",0.639030329885113,0.0411738452022247,7.483,2.80547209441888,0
"22254",0.660994267007502,0.0432978595553364,6.635,2.06058711742348,0
"22255",0.6914957004107,0.0455452910715183,6.3938,2.36999555911182,0
"22256",0.454478594738595,0.0295794645174364,5.9876,2.23749373874775,0
"22257",0.449792643043231,0.0313135015281785,5.6178,2.07613838767754,0
"22258",0.676687654379335,0.0483937764106978,6.29282218597064,1.90607940871837,96
"22259",0.717639328810963,0.0485019826431541,6.23720452209661,3.2336073152756,135
"2226",0.362273331894321,0.00769405227851791,11.7738,1.79899335867173,0
"22260",0.675485584377185,0.0401236039807851,7.07014681892333,2.60368539553138,96
"22261",0.698303015635805,0.0434960961046364,6.2915986949429,2.23230957908049,96
"22262",0.607801180281719,0.0641038653084982,5.08983799705449,2.76149814294144,247
"22263",0.565709860801803,0.0491235093871231,6.01468189233279,2.5194662255256,96
"22264",0.668820065990743,0.0628142247160925,4.9547308319739,2.36221705990173,96
"22265",0.582862655741938,0.0738033113423515,4.38336052202284,2.1968758349168,96
"22266",0.835419382819464,0.045118284899096,5.00407830342577,2.55556158146675,96
"22267",0.81834314747243,0.0373051990099431,6.4076264274062,2.13994590487763,96
"22268",0.776316175115175,0.0374324337850719,6.95676998368679,2.79600963421203,96
"22269",0.772647669864664,0.0456611399828959,6.06585466556565,3.31736369227433,156
"2227",0.351717648203339,0.00761702082961991,11.271,2.08277555511102,0
"22270",0.837691393706891,0.0444953695976269,5.06504893964111,2.61640819666622,96
"22271",0.807045704884204,0.0424105623624993,5.84889885807504,2.55415746559935,96
"22272",0.806052261147142,0.0291326114938673,8.09951060358891,1.98356900376272,96
"22273",0.790655733834771,0.0478319276917151,5.4510603588907,2.20890362760224,96
"22274",0.779130464876794,0.0348857676566376,7.41435562805873,2.21538432873438,96
"22275",0.557853910362367,0.0400860788555168,6.90640293637847,2.83623066444987,96
"22276",0.564189130621695,0.0423283383278486,6.10583197389886,1.62228700908556,96
"22277",0.578865933097173,0.0426305180680172,6.16741435562806,1.67684128370984,96
"22278",0.589526134550604,0.0549922249321362,5.32707993474714,2.10144070664197,96
"22279",0.541837611704047,0.0580292358305825,5.35358890701468,2.67568362945881,96
"2228",0.278090471191691,0.00669385301136182,11.3608,2.0838401280256,0
"22280",0.62924202003344,0.0726946623280188,4.09812623274162,2.14474617986901,944
"22281",0.601414063664268,0.0564335939110449,5.27610114192496,2.07100939299074,96
"22282",0.75380419268062,0.0619982171870345,4.52079934747145,2.1007298524491,96
"22283",0.612181570505823,0.0371499860673373,7.84461663947798,2.70234507021869,96
"22284",0.645218044048534,0.072887064459197,4.06136488717666,2.09009513629496,1366
"22285",0.810858165986633,0.0353508589126621,6.82340946166395,2.46972722696328,96
"22286",0.608622938032604,0.0589979846290434,5.20575040783034,2.03577357505592,96
"22287",0.555971426409424,0.0449595404360727,6.30709624796085,2.64970692444849,96
"22288",0.586620093680057,0.0513760518224605,6.06178629690049,2.71105012278996,96
"22289",0.729070407076956,0.0330084365553399,8.00632137030995,1.73705976698356,96
"2229",0.271386783791785,0.00646471613123941,12.3324,2.22075439087818,0
"22290",0.730450398568262,0.0645789968035423,4.5760603588907,2.12760136368219,96
"22291",0.598156938308735,0.0474516566206407,6.41048123980424,2.49208673552398,96
"22292",0.634547141975352,0.0469978610488538,5.80546492659054,1.91075128288137,96
"22293",0.70578277731502,0.0446581023399731,6.45921696574225,1.97304576649979,96
"22294",0.600215154637416,0.0708735548966764,4.45929065358019,2.35638566360517,517
"22295",0.684262383778085,0.0642981184629238,4.83401305057096,2.22453327007236,96
"22296",0.577869021205793,0.0448709123345326,6.48470636215334,2.90818947117306,96
"22297",0.642137840521813,0.0457775333245101,5.95758564437194,2.00880640710368,96
"22298",0.691187787425553,0.0513668539749915,5.62377650897227,2.11072152948273,96
"22299",0.637887635180661,0.0466911699720116,6.06321370309951,1.87648455069124,96
"223",0.366893588633589,0.0124753592405597,5.2182,1.08640604120824,0
"2230",0.289619006570592,0.00614805392930154,11.8476,2.28323088617724,0
"22300",0.593719332371453,0.0406178587428933,6.41048123980424,1.81127906674976,96
"22301",0.799257782755048,0.0281049461305124,8.44881729200653,2.1748221783181,96
"22302",0.569598182354276,0.0389577091588041,6.50611745513866,2.51964439656248,96
"22303",0.678838051199615,0.0730859516989599,4.07785016286645,2.16174448063699,1930
"22304",0.567842024204777,0.0412332613172219,6.3097471451876,1.74637856138283,96
"22305",0.633146254348334,0.0596217146007158,5.02018760195759,1.95370210634432,96
"22306",0.587203853159284,0.0549667425191583,5.93087934560327,3.07192416011739,110
"22307",0.608317747323642,0.0466963051489385,6.50713703099511,2.95691417579343,96
"22308",0.694856443082981,0.0460241458906688,6.38376835236542,1.9909744974196,96
"22309",0.645061818053254,0.0475413533097277,5.85746329526917,1.78775583181586,96
"2231",0.415963513726742,0.00987883265678167,11.4702,2.14074010802161,0
"22310",0.598048011061697,0.053646741757646,5.90477161500816,2.70865354766649,96
"22311",0.71660920192731,0.0431258459121517,6.51712887438825,2.00256193647795,96
"22312",0.577177111903866,0.0418270511566544,6.18352365415987,1.66812741408446,96
"22313",0.61758455948193,0.0370494109157319,7.79037520391517,2.49367850492041,96
"22314",0.650772211194376,0.03796987387298,7.08788743882545,1.91415878316668,96
"22315",0.7037109499844,0.0514189254753921,5.6757748776509,2.15388171639097,96
"22316",0.586061064264931,0.0419611592357619,6.10705546492659,1.6016308139738,96
"22317",0.727482147180353,0.0504063134513444,5.54241435562806,2.06836178136434,96
"22318",0.707603660686678,0.0395487091873417,7.10766721044046,1.81871338219201,96
"22319",0.620327503115137,0.0335832897124313,8.31219412724307,2.50806257213764,96
"2232",0.270204954794312,0.00652101433416509,11.5434,2.22256095219044,0
"22320",0.664641505814094,0.0301676153593522,8.49306688417618,1.5810247346649,96
"22321",0.540118228832124,0.051857612085259,5.72654975530179,2.80161191553329,96
"22322",0.666294982659175,0.0441097917013492,6.58482871125612,2.02869901205741,96
"22323",0.721746309246309,0.0685435123503295,4.47879282218597,2.11825299887973,96
"22324",0.572158087491751,0.0430308641886,6.65619902120718,2.79550306949935,96
"22325",0.82451811997591,0.0340938662721258,6.70330342577488,2.37024403110391,96
"22326",0.653302303098388,0.0551887782577932,5.66761827079935,2.12364221525656,96
"22327",0.817742203192856,0.0345439003765269,6.8278955954323,2.47537097339279,96
"22328",0.831538163440692,0.0357676008839278,6.44290375203915,2.24475077515214,96
"22329",0.582390596229072,0.0432307710309455,6.57350272232305,2.25594156065213,41
"2233",0.274920764058648,0.00670267742115873,12.1652,2.26676231246249,0
"22330",0.424427158995116,0.0160865517815568,6.8014,1.92674338867774,0
"22331",0.423169461649462,0.0135625661440353,6.0632,1.57992174434887,0
"22332",0.66874122157297,0.0484917218221747,6.12339809838776,1.82413300294863,162
"22333",0.515024848060436,0.0252450406475934,6.6222,1.74421600320064,0
"22334",0.52200370962371,0.0215885771768677,5.354,1.5926025205041,0
"22335",0.793100677100677,0.0392029720881012,5.8476,1.19821388277656,0
"22336",0.613565675435675,0.0142296984325403,5.2976,1.75738571714343,0
"22337",0.447161668886669,0.00921532471470312,5.9146,1.45159715943189,0
"22338",0.51990338713574,0.0245353353822452,6.7782,1.99540384076815,0
"22339",0.65001408452913,0.04568457495234,6.4983799108951,2.32863824980498,62
"2234",0.249570655615156,0.0069322766503467,10.5008,2.19003736747349,0
"22340",0.612944690864691,0.0148431112645856,5.336,1.80586517303461,0
"22341",0.413381938061938,0.0126488412864514,5.3852,1.81678431686337,0
"22342",0.358527003552004,0.00646490994854549,6.8616,1.41272798559712,0
"22343",0.375015986235986,0.0121845975660994,4.9714,1.45647333466693,0
"22344",0.305878537018537,0.00990888891030288,6.2016,1.68689481896379,0
"22345",0.480922994717701,0.0260502740013097,7.3558,2.21644964992999,0
"22346",0.353785332445332,0.0140650928088835,6.011,0.881855371074215,0
"22347",0.354127261627262,0.014046830828673,6.0166,0.899304300860172,0
"22348",0.538899971139971,0.0222661235038299,5.9666,1.29694382876575,0
"22349",0.67885482017982,0.044063823528053,6.661,1.78243548709742,0
"2235",0.323303267312994,0.00531651416303174,14.4698,1.92747345469094,0
"22350",0.775077327155091,0.0380909506545243,5.35941676792224,1.15639829855202,885
"22351",0.54014490953491,0.0223117768474728,5.8862,1.25390034006801,0
"22352",0.546101759351759,0.0163152314080088,4.8236,1.25673438687738,0
"22353",0.525175831684655,0.0225267467290262,8.2546,2.26903264652931,0
"22354",0.785968276637291,0.037512504805347,5.28277356446371,1.07905293923053,1308
"22355",0.478878103008103,0.00951870827308218,6.4052,1.84858267653531,0
"22356",0.544011103341103,0.0209304383168138,5.811,1.19711842368474,0
"22357",0.5086251998002,0.0259533891828724,6.9188,1.88738403680736,0
"22358",0.484939217579806,0.0280619021031628,6.4824,2.12011426285257,0
"22359",0.321487555777556,0.00694642941046216,6.8594,1.21867537507501,0
"2236",0.291892222997834,0.00577560604999331,12.862,2.2454050810162,0
"22360",0.534746183816184,0.0174424531661033,4.8978,1.29641444288858,0
"22361",0.364917151704505,0.0177241230352884,6.2636,2.049324904981,0
"22362",0.320705016095016,0.0150240314756074,5.4236,1.22760856171234,0
"22363",0.40451849039849,0.0109596640422024,6.1094,1.37770718143629,0
"22364",0.748719564480791,0.0427281451384396,5.73406352683461,1.49937623172156,435
"22365",0.530454980574981,0.0204450545567681,5.2332,1.46711118223645,0
"22366",0.456300773380386,0.0273561248515744,6.7766,2.26394522904581,0
"22367",0.562301408591409,0.0188297744669029,6.4954,1.20221928385677,0
"22368",0.594377569097569,0.0155004188151155,6.1682,1.4305948789758,0
"22369",0.588868877788878,0.0180784437068663,6.7184,1.11572458491698,0
"2237",0.441971219652381,0.00764584513476288,9.0276,2.63056435287057,0
"22370",0.570832024087024,0.0189169808378753,7.139,0.981075215043009,0
"22371",0.378791608130432,0.00705439603822061,7.2574,1.66627849569914,0
"22372",0.66952517162576,0.0367755056670866,7.7418,1.48703016603321,0
"22373",0.80609944365151,0.0367241580463963,5.26658122396668,1.07891167360889,1879
"22374",0.356111312576313,0.0148350653441747,6.1896,1.03945973194639,0
"22375",0.559559197469197,0.0189236423915992,5.616,1.08676135227045,0
"22376",0.582746550523705,0.0455758065016348,6.73039117352056,2.31333180923187,15
"22377",0.643521332523685,0.0395126074739053,7.497,2.07760652130426,0
"22378",0.404704012654013,0.0107578787901957,6.0802,1.37804356871374,0
"22379",0.364982061827062,0.0125610221950564,5.6078,1.08699655931186,0
"2238",0.370149543970933,0.00732904147229044,10.7224,2.38581540308062,0
"22380",0.497604307359307,0.0275156738916939,6.357,2.0579625925185,0
"22381",0.401068116883117,0.011391564302668,6.1036,1.3651400680136,0
"22382",0.354592637917638,0.0138005646052291,6.0382,0.926125985197039,0
"22383",0.421741932838403,0.0155938799514246,7.6478,2.09697455491098,0
"22384",0.428909690426533,0.0114889954551644,6.9118,1.23946865373075,0
"22385",0.578455405705406,0.0176372608272121,6.1086,1.32627129425885,0
"22386",0.354618189033189,0.0137201121242162,5.9422,0.857430646129226,0
"22387",0.584995356865357,0.0164501208486856,5.936,1.25335467093419,0
"22388",0.252544955044955,0.00868607954121161,5.9304,1.27261036207241,0
"22389",0.526930095482433,0.0198602438533673,8.658,2.00063612722544,0
"2239",0.55294598399021,0.0110964365271408,10.207,2.70189137827565,0
"22390",0.349924946575612,0.0071304359124496,7.6342,1.0982100020004,0
"22391",0.638810164018988,0.0446381048637783,6.9094,1.85996363272655,0
"22392",0.398275265290265,0.0127100165074649,6.3094,1.4547625925185,0
"22393",0.53934182040182,0.0165968804057101,4.838,1.24040408081616,0
"22394",0.497393334769805,0.0267264355014687,7.139,2.04568813762753,0
"22395",0.450225375735376,0.0103877968818483,6.1432,1.64782332466493,0
"22396",0.332946252636253,0.0147289969461916,5.3352,1.4951399879976,0
"22397",0.464318658008658,0.0111313319741969,6.3252,1.77860068013603,0
"22398",0.447599484959485,0.00952282867648429,5.8984,1.49077559511902,0
"22399",0.511070610745,0.0403650149447211,6.91954022988506,2.43099970789111,41
"224",0.367557795053244,0.00388504284587288,9.3742,1.17320900180036,0
"2240",0.252588429006574,0.0063778105116991,11.413,2.51853470694139,0
"22400",0.586002106528067,0.0446220984485275,6.4684412179875,2.41646047813938,41
"22401",0.698069732959883,0.0518249514997976,6.01521467278033,3.14610992889036,202
"22402",0.616725087613134,0.0433513686844028,6.83807219197419,2.9542097559813,41
"22403",0.677140494570479,0.0502046696954947,5.66162532768703,2.83545931824503,41
"22404",0.800874634540696,0.0454562552551758,5.67211131276467,2.8017049202411,41
"22405",0.680724201746585,0.0538579673348531,5.22928009679371,2.7301953469031,41
"22406",0.549567817092104,0.0468992543118153,6.05384150030248,2.20424048394902,41
"22407",0.519538666359954,0.0452910545786761,6.51502319015931,2.62053867937336,41
"22408",0.550039412053474,0.0546259191758642,5.86099203919167,3.01966835007953,101
"22409",0.719206978856102,0.0543166994703382,5.381931841097,2.81658352016182,41
"2241",0.326598967589208,0.00808677103936558,11.2418,2.50183312662532,0
"22410",0.658658682962978,0.0495812981304669,5.97902802984473,2.58003608614438,41
"22411",0.532320829019345,0.0363999179376295,7.43194192377495,1.78878184737274,41
"22412",0.65757492378787,0.0529107260699989,5.6634402097197,2.38065383421182,41
"22413",0.503561271468107,0.0402960953071208,6.82536801774551,2.085270008747,41
"22414",0.605853070429064,0.0375182164808328,7.71405525307522,3.01382217605096,41
"22415",0.640549733662078,0.0385428701097932,7.03791086912684,2.06512157253008,41
"22416",0.630515840391823,0.0381990928231131,6.99939503932244,2.09862811317426,41
"22417",0.665136149392048,0.0447600900004139,6.23734623916112,2.65704789764166,41
"22418",0.700873296431284,0.0482802912857482,6.53256704980843,3.07553255777651,41
"22419",0.834456296680966,0.0418458782214619,5.29662261380323,2.73353571409314,914
"2242",0.353276692968792,0.00784563060262151,10.1756,2.61848833766753,0
"22420",0.662638593733573,0.0453821707305506,6.12885662431942,2.56770081021781,41
"22421",0.722090978412817,0.0503550043007591,5.13934260939706,2.68792139106628,41
"22422",0.61079023695797,0.0338502085845353,8.46662633595483,3.06781497753137,41
"22423",0.840221600827661,0.0402476555465213,5.21539721539722,2.75506597407198,1337
"22424",0.580562004261339,0.0444278337991153,6.53176043557169,2.31600397970905,41
"22425",0.672958056261142,0.0442890564724945,6.0810647307925,2.58882855551057,41
"22426",0.607377723439429,0.0409715313798632,7.14156079854809,3.08645105272675,41
"22427",0.649027890223933,0.0453120043187817,6.93083282919943,3.09222986293171,41
"22428",0.641939396267909,0.0311457349697327,8.23815285339786,2.08990348530398,41
"22429",0.719656496849479,0.0498410487791133,5.25206694898165,2.67747404473032,41
"2243",0.664062482928149,0.0152846486056639,10.486,2.24785357071414,0
"22430",0.593575542175985,0.0418591056770549,7.02379511998387,2.94255590476844,41
"22431",0.641263329890069,0.0411733648021875,6.47307924984876,2.30943043159637,41
"22432",0.656584450368479,0.0381350656943028,6.93829401088929,2.47904759324972,41
"22433",0.792115209584291,0.0462598566058803,5.64575971731449,2.95511344965152,472
"22434",0.692075353115886,0.0489834443516132,5.54869933454325,2.80112729138923,41
"22435",0.621465701647152,0.0429938527641059,7.28090340794515,3.19638998643251,41
"22436",0.726612421512959,0.0352040510110537,6.93345432546884,2.49133520117078,41
"22437",0.771264375090751,0.0385966671708402,6.59104658197217,2.68669674631698,41
"22438",0.60134311687993,0.0427796187081519,6.56120185521274,2.32173764359478,41
"22439",0.699025172891761,0.0343697816660336,7.49122807017544,2.2830513152587,41
"2244",0.578035660804624,0.0195053662375176,10.771,2.39023704740948,0
"22440",0.526869285603476,0.0351573197442812,7.72454123815285,1.91886311644147,41
"22441",0.693517362473094,0.039726534862704,7.62129461584997,2.62420155073946,41
"22442",0.814721725298958,0.0462419212238341,5.09061593034505,2.58372158824937,1899
"22443",0.617282057790403,0.0379946273142412,7.13026819923372,2.16535835887354,41
"22444",0.688556469409464,0.0447084112709077,5.85964912280702,2.49058406403261,41
"22445",0.645269940299757,0.0483109756187765,6.7737108190091,3.35675210486877,55
"22446",0.701010402351477,0.0391930968520634,7.5343819318411,3.32914237204943,41
"22447",0.668507129660647,0.03816960199821,6.95039322444041,2.44570325397587,41
